Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Keysight Technologies Inc,Technology,Scientific & Technical Instruments,USA,NYSE,S&P 500,37.69,4.26,0.81%,172.10M,-1.91%,27.62B,20.34,7.89,-1.60%,170.71M,-2.97%,742.00M,3.04,1.67,90.92%,1.31%,5.08%,5.11B,5.41,11.82%,-0.87%,2.27,-4.67%,31.82,5.04,12.54%,7.60%,2.24M,16.32%,18.12,8.86,12.41%,14.30%,119.72,186.20,-0.09%,-,20.52,1.53%,9.05%,-13.81%,1.10,-,2.61,2.96%,62.47%,34.05%,3.49,-,3.36,-7.04%,17.19%,53.11,2.09%,1.25%,15500,0.50,-1.16%,14.53%,1.73,188.27,Yes / Yes,0.50,106.33%,0.00%,0.59,162.27,1.87%,3.28%,7.40%,May 20 AMC,989.53K,160.49,-0.23%,5.82%,1.27%,"

","583,505",-1.10%,KEYS
Keycorp,Financial,Banks - Regional,USA,NYSE,S&P 500,-,-0.17,0.37%,1.11B,-3.79%,17.24B,9.14,1.72,-0.53%,1.09B,-5.41%,-118.00M,-,0.35,73.63%,2.26%,-0.76%,9.25B,1.86,24.31%,3.37%,1.70,-12.90%,14.84,1.06,20.40%,0.01%,24.68M,15.32%,-,-,18.62%,0.14%,12.73,20.04,-8.23%,0.83 (5.25%),75.94,-,-0.38%,-21.51%,1.07,0.82 (5.21%),-,3.78%,-,23.61%,0.39,"May 27, 2025",0.62,-120.77%,-0.70%,47.16,1.94%,1.55%,17406,0.78,-12.50%,-1.28%,2.04,17.75,Yes / Yes,0.65,70.81%,-,0.96,15.93,1.56%,3.81%,2.72%,Apr 17 BMO,14.55M,15.73,-1.32%,2.43%,-6.27%,"

","13,934,588",-1.26%,KEY
Kirby Corp,Industrials,Marine Shipping,USA,NYSE,-,22.45,5.04,0.76%,56.37M,0.56%,6.35B,14.73,7.69,-1.11%,55.67M,2.68%,292.59M,2.23,1.65,99.96%,3.92%,14.48%,3.24B,1.96,19.53%,0.10%,4.00,-3.99%,59.01,1.92,17.76%,4.96%,2.18M,-5.47%,0.91,124.34,10.09%,8.95%,83.94,132.21,7.00%,-,19.28,15.69%,6.41%,-14.37%,0.97,-,0.96,2.85%,25.75%,34.87%,2.44,"Aug 08, 1989",1.58,19.03%,14.10%,62.58,1.49%,1.27%,5414,0.38,2.99%,9.02%,1.14,127.17,Yes / Yes,0.37,11.29%,0.00%,1.00,113.12,-4.02%,3.56%,-2.77%,May 01 BMO,544.76K,113.21,1.83%,8.66%,1.93%,"

","546,726",0.08%,KEX
Korea Electric Power ADR,Utilities,Utilities - Regulated Electric,South Korea,NYSE,-,3.63,2.91,0.00%,1.28B,3.42%,13.60B,2.25,4.71,-,1.28B,6.22%,3.74B,0.10,0.57,1.54%,0.07%,41.58%,67.70B,0.20,117.51%,1.41%,2.69,43.50%,22.19,0.48,12.67%,2.16%,0.85M,47.91%,3.94,2.69,34.73%,13.42%,6.68,11.44,53.92%,0.53 (5.04%),9.53,-,4.09%,-7.43%,0.84,-,0.32,6.18%,14.96%,58.53%,0.35,"Dec 31, 2024",0.47,628.34%,11.44%,53.09,3.47%,3.52%,-,3.26,0.21%,5.53%,1.57,12.00,Yes / Yes,2.21,279.70%,2.41%,4.51,10.41,1.61%,44.58%,-4.78%,May 13 BMO,314.94K,10.59,-2.25%,9.12%,29.44%,"

","1,421,010",1.73%,KEP
Kenon Holdings Ltd,Utilities,Utilities - Independent Power Producers,Singapore,NYSE,-,3.16,11.42,66.72%,52.40M,0.78%,1.88B,-,-,0.00%,17.35M,8.31%,601.67M,-,-,23.70%,0.17%,9.20%,760.30M,2.48,-,18.84%,1.15,18.44%,30.57,1.18,-,0.49%,0.03M,44.63%,21.46,1.68,-,1.56%,23.31,37.50,6.18%,-,-,-,21.73%,-3.73%,1.11,4.80 (13.30%),5.45,15.00%,16.57%,54.87%,0.91,"Apr 14, 2025",5.45,380.06%,5.24%,60.41,2.74%,1.74%,344,0.79,5.77%,79.14%,-,-,Yes / Yes,0.73,51.06%,33.52%,0.45,36.02,-,-,5.17%,Apr 02 BMO,25.42K,36.10,2.34%,10.31%,18.37%,"

","11,471",0.22%,KEN
Keurig Dr Pepper Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,NASD,"NDX, S&P 500",29.77,1.10,5.35%,1.36B,-0.24%,44.64B,15.15,2.17,-52.85%,1.29B,-2.81%,1.50B,4.70,0.49,84.82%,1.65%,-2.14%,15.52B,2.88,6.17%,8.63%,1.60,-2.78%,18.00,1.83,6.46%,2.84%,21.15M,-3.49%,0.54,60.91,6.34%,6.13%,30.12,38.28,2.33%,0.93 (2.83%),24.56,3.57%,3.98%,-14.13%,0.49,0.91 (2.75%),0.29,6.66%,52.20%,9.13%,0.53,"Jun 27, 2025",0.47,-28.73%,23.02%,43.89,0.68%,0.88%,29400,0.72,3.95%,9.69%,1.82,39.06,Yes / Yes,0.55,15.98%,84.51%,0.75,33.10,1.92%,9.83%,4.82%,Apr 24 BMO,13.22M,32.87,-0.58%,-2.84%,-2.84%,"

","9,891,297",-0.69%,KDP
Kyndryl Holdings Inc,Technology,Information Technology Services,USA,NYSE,-,38.97,1.04,2.07%,230.70M,0.20%,9.28B,11.92,3.38,-2.25%,225.19M,-0.25%,251.00M,0.73,0.43,80.36%,4.81%,16.92%,15.06B,0.62,85.08%,1.77%,5.04,12.83%,5.28,7.64,53.67%,2.39%,10.83M,60.73%,7.78,5.19,53.34%,22.47%,21.34,43.61,16.65%,-,27.54,-,5.26%,-7.45%,2.02,-,0.83,-5.78%,21.25%,89.13%,1.04,-,0.83,172.80%,4.05%,61.33,2.06%,1.27%,73000,3.25,-6.20%,1.67%,1.43,45.60,Yes / Yes,2.91,243.89%,0.00%,0.55,40.31,0.69%,2.73%,-1.30%,May 07 AMC,2.15M,40.36,1.61%,12.63%,23.47%,"

","1,188,159",0.12%,KD
Kingsoft Cloud Holdings Ltd ADR,Technology,Software - Application,China,NASD,-,-,-1.09,0.00%,267.12M,-7.49%,3.23B,-,-0.21,-,267.12M,-11.73%,-266.79M,-,-0.13,7.93%,4.06%,-33.06%,1.11B,2.93,-449.48%,1.28%,3.57,25.75%,2.80,4.33,48.94%,-10.83%,10.85M,324.91%,1.26,9.59,-,-33.09%,2.02,22.26,15.44%,-,-,-8.02%,-27.36%,-45.60%,2.10,-,0.73,13.57%,17.12%,499.50%,0.75,-,0.73,3.47%,-9.75%,44.93,5.45%,4.43%,12335,0.93,13.85%,-24.13%,1.38,17.11,Yes / Yes,0.41,16.34%,-,0.73,12.77,-9.11%,85.24%,9.59%,May 28 BMO,3.04M,12.11,-2.97%,-6.35%,20.05%,"

","2,214,162",-5.17%,KC
KBR Inc,Industrials,Engineering & Construction,USA,NYSE,-,17.70,2.99,1.42%,129.74M,0.36%,6.87B,12.42,4.26,-1.02%,127.90M,-5.60%,398.00M,1.74,0.92,99.24%,3.26%,4.05%,7.98B,0.86,15.29%,-1.13%,3.09,-9.74%,10.92,4.85,10.74%,6.38%,4.17M,-16.96%,3.41,15.55,10.17%,28.18%,43.89,72.60,-8.54%,0.65 (1.22%),16.85,14.43%,9.17%,-27.02%,0.78,0.63 (1.19%),1.11,6.54%,14.45%,20.71%,1.22,"Jun 13, 2025",1.11,256.74%,7.37%,50.48,0.60%,1.94%,38000,2.09,12.84%,4.99%,1.30,66.62,Yes / Yes,2.06,27.57%,21.50%,0.52,53.11,-0.80%,13.72%,13.04%,May 06 BMO,1.35M,52.98,0.76%,0.97%,-7.99%,"

","697,258",-0.24%,KBR
KB Home,Consumer Cyclical,Residential Construction,USA,NYSE,RUT,6.17,8.20,3.87%,71.73M,-7.54%,3.63B,6.84,7.40,-1.16%,68.96M,-8.07%,621.46M,5.56,1.46,95.90%,5.88%,-16.03%,6.85B,0.53,-17.01%,-3.91%,2.87,-31.17%,57.05,0.89,5.53%,9.10%,4.05M,-27.15%,3.76,13.47,1.11%,15.58%,48.90,89.70,-22.99%,0.96 (1.91%),-,24.25%,10.52%,-43.58%,1.35,1.00 (1.98%),0.60,8.77%,21.03%,3.50%,1.73,"May 08, 2025",6.38,16.02%,11.00%,41.54,2.68%,2.40%,2384,0.44,5.54%,9.07%,2.80,65.83,Yes / Yes,0.44,-15.19%,11.24%,1.21,52.99,-7.17%,-5.34%,-5.18%,Jun 23 AMC,1.41M,50.61,-3.27%,-4.45%,-25.16%,"

","1,709,697",-4.49%,KBH
KB Financial Group Inc ADR,Financial,Banks - Regional,South Korea,NYSE,-,7.49,10.44,0.03%,367.91M,-2.86%,27.80B,6.93,11.27,0.00%,355.73M,16.46%,3.96B,0.64,3.07,5.90%,0.15%,40.42%,35.64B,0.78,19.96%,-1.24%,2.69,28.44%,97.37,0.80,6.82%,0.74%,0.53M,35.24%,-,-,11.78%,10.66%,46.38,81.63,37.31%,2.53 (3.24%),2.36,5.44%,5.30%,-4.29%,1.05,1.69 (2.16%),-,5.44%,-,68.46%,2.00,"May 09, 2025",0.15,32.85%,16.09%,61.32,2.23%,2.75%,140,2.86,-3.00%,11.10%,1.18,83.37,Yes / Yes,1.08,55.35%,20.58%,1.21,80.23,5.15%,1.45%,-6.66%,Apr 24 BMO,195.28K,78.13,3.00%,17.22%,24.87%,"

","236,261",-2.62%,KB
Karooooo Ltd,Technology,Software - Application,Singapore,NASD,-,28.67,1.63,73.48%,30.89M,-21.98%,1.45B,22.64,2.07,0.00%,8.19M,-14.12%,50.41M,-,0.43,12.01%,0.76%,14.01%,250.02M,5.78,0.45%,-1.57%,1.34,-1.18%,5.58,8.38,17.07%,20.25%,0.06M,31.16%,1.82,25.74,-,30.85%,25.80,63.36,3.63%,1.23 (2.63%),-,12.08%,27.86%,-26.15%,1.13,1.08 (2.31%),1.14,13.43%,70.13%,81.36%,3.36,"Aug 08, 2024",1.14,37.93%,28.49%,40.47,11.19%,6.55%,4387,0.23,11.15%,20.16%,2.00,56.28,No / Yes,0.05,21.43%,66.22%,1.54,45.83,7.06%,39.03%,14.17%,May 14 AMC,46.64K,46.79,-14.31%,-1.87%,6.20%,"

","71,808",2.09%,KARO
Openlane Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,NYSE,RUT,38.22,0.58,1.76%,107.35M,-6.18%,2.39B,20.27,1.10,-0.37%,105.49M,0.04%,62.90M,-,0.22,102.91%,4.16%,9.47%,1.80B,1.33,15.29%,1.32%,5.20,7.68%,12.78,1.74,12.24%,2.23%,4.39M,33.29%,2.39,9.34,-,5.46%,15.44,24.42,12.40%,-,9.64,-20.49%,3.08%,-8.66%,1.41,-,1.12,-8.46%,39.98%,44.43%,0.56,"Mar 19, 2020",1.12,133.01%,16.11%,46.90,1.16%,1.60%,4800,0.98,9.42%,3.50%,2.12,24.29,Yes / Yes,0.03,248.15%,0.00%,0.55,22.85,3.42%,44.72%,10.52%,May 07 AMC,844.71K,22.30,-3.27%,6.42%,14.07%,"

","465,036",-2.41%,KAR
Kaiser Aluminum Corp,Basic Materials,Aluminum,USA,NASD,RUT,28.65,2.67,2.35%,16.15M,-3.54%,1.24B,11.68,6.56,0.00%,15.77M,5.58%,43.80M,-,0.74,93.93%,2.80%,9.13%,3.06B,0.40,88.31%,-1.90%,2.70,-1.02%,46.85,1.64,38.77%,1.85%,0.44M,-16.30%,1.32,58.11,-,6.16%,46.81,100.07,9.04%,3.26 (4.25%),-,-5.60%,2.40%,-23.43%,1.43,3.08 (4.02%),1.27,14.84%,7.33%,63.70%,2.43,"Apr 25, 2025",2.67,-22.11%,3.45%,61.49,1.09%,1.71%,4000,1.42,1.56%,1.43%,2.33,69.00,Yes / Yes,1.41,-13.10%,107.40%,0.54,76.23,-2.83%,141.81%,5.41%,Apr 23 AMC,163.59K,76.62,1.93%,13.47%,7.75%,"

","87,551",0.51%,KALU
"Kadant, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,32.97,9.42,1.10%,11.78M,-6.87%,3.66B,30.46,10.20,-7.07%,11.65M,-4.71%,110.97M,-,1.94,121.06%,15.96%,-9.42%,1.04B,3.51,-11.26%,10.96%,13.28,-18.69%,74.39,4.18,11.81%,7.80%,1.86M,8.24%,7.97,39.00,-,13.38%,276.62,429.95,-9.95%,-,26.76,15.84%,9.65%,-27.74%,1.26,1.30 (0.42%),1.62,8.37%,44.61%,12.31%,9.48,"Jul 10, 2025",2.47,-1.84%,16.13%,44.96,2.04%,2.22%,3500,0.32,6.83%,10.63%,2.00,327.50,Yes / Yes,0.31,-2.80%,13.50%,1.11,320.30,-2.31%,6.77%,-3.92%,Apr 29 AMC,139.98K,310.67,-2.41%,-0.51%,-9.98%,"

","155,432",-3.01%,KAI
Kellanova,Consumer Defensive,Packaged Foods,USA,NYSE,S&P 500,20.22,3.97,14.37%,346.94M,-1.47%,27.83B,20.35,3.94,-5.23%,297.09M,-2.52%,1.38B,12.96,1.01,68.62%,3.48%,-2.57%,12.63B,2.20,-3.36%,0.77%,3.21,-0.59%,11.28,7.11,4.08%,8.96%,10.33M,36.61%,0.95,84.35,1.56%,39.05%,55.96,83.22,-0.91%,2.31 (2.88%),32.25,6.76%,14.67%,-3.59%,0.29,2.28 (2.84%),0.52,-1.25%,36.09%,43.37%,0.45,"Jun 02, 2025",0.80,49.20%,15.03%,30.87,0.95%,0.50%,24000,1.59,-12.00%,10.92%,3.00,83.38,Yes / Yes,1.40,12.23%,58.22%,0.82,80.30,1.39%,-8.12%,-3.66%,May 01 BMO,3.22M,80.23,-1.84%,-2.32%,-1.58%,"

","2,638,195",-0.09%,K
Jackson Financial Inc,Financial,Insurance - Life,USA,NYSE,RUT,81.80,1.03,2.25%,71.88M,-0.34%,6.00B,3.95,21.24,-2.50%,69.83M,-1.50%,83.00M,10.45,4.85,93.01%,4.78%,1.56%,7.34B,0.82,5.61%,-4.36%,3.65,-8.47%,135.90,0.62,7.04%,0.04%,3.34M,15.19%,-,-,7.83%,1.24%,64.70,115.22,-3.61%,3.20 (3.81%),1.01,-,0.67%,-27.15%,1.48,3.00 (3.57%),-,-1.22%,-,29.74%,2.46,"Jun 12, 2025",-,-97.16%,2.76%,53.62,1.97%,1.97%,3970,0.20,104.77%,1.13%,3.20,95.00,Yes / Yes,0.20,-104.79%,23.84%,0.80,83.74,110.44%,3.52%,1264.60%,May 07 AMC,916.17K,83.94,1.29%,4.69%,-5.72%,"

","737,115",0.24%,JXN
JPMorgan Chase & Co,Financial,Banks - Diversified,USA,NYSE,"DJIA, S&P 500",13.23,20.37,0.38%,2.78B,0.34%,749.02B,13.69,19.69,-10.61%,2.77B,0.73%,58.24B,2.55,4.44,73.83%,0.98%,14.70%,284.94B,2.63,1.89%,-0.78%,2.64,11.59%,119.24,2.26,6.08%,1.41%,27.01M,39.17%,-,-,5.18%,17.25%,190.90,280.25,12.44%,5.69 (2.11%),27.77,12.99%,7.35%,-3.83%,1.08,5.05 (1.87%),-,14.80%,-,41.18%,4.60,"Jul 03, 2025",1.21,23.05%,28.48%,61.94,1.37%,0.94%,317233,2.96,12.41%,20.44%,2.07,274.64,Yes / Yes,1.25,14.09%,24.30%,0.66,270.36,2.99%,9.43%,3.37%,Apr 11 BMO,10.25M,269.52,1.62%,6.66%,11.29%,"

","6,737,255",-0.31%,JPM
JOYY Inc ADR,Communication Services,Internet Content & Information,Singapore,NASD,-,-,-2.56,0.03%,35.55M,0.81%,1.78B,9.81,5.10,0.00%,35.54M,18.48%,-147.51M,-,0.89,70.86%,4.81%,4.84%,2.17B,0.82,-7.21%,3.44%,3.06,23.73%,126.95,0.39,10.73%,-1.81%,1.71M,75.62%,63.93,0.78,5.26%,-2.48%,27.88,55.31,19.47%,-,-,-,-2.24%,-9.59%,0.25,0.93 (1.86%),3.01,19.90%,36.42%,79.34%,1.13,"Jun 23, 2025",3.01,-143.37%,2.45%,70.72,1.28%,1.87%,5815,0.01,-3.61%,-6.81%,1.62,54.75,Yes / Yes,0.00,3.84%,-,0.66,49.77,0.83%,29.10%,-12.52%,May 26 AMC,559.06K,50.00,5.31%,14.62%,22.27%,"

","371,175",0.46%,JOYY
St. Joe Co,Real Estate,Real Estate - Diversified,USA,NYSE,RUT,34.64,1.33,1.36%,58.22M,-3.09%,2.69B,-,-,-34.15%,57.43M,-1.11%,77.73M,-,-,86.02%,1.32%,-1.33%,409.15M,6.57,-,0.18%,2.94,-1.97%,12.50,3.69,-,5.04%,0.76M,-15.21%,1.62,28.44,-,10.96%,40.19,64.69,2.76%,-,26.13,23.29%,6.95%,-28.63%,1.36,0.56 (1.21%),2.36,25.95%,29.64%,14.89%,1.06,"Jun 10, 2025",2.36,-4.31%,23.59%,55.52,0.99%,1.51%,1057,0.60,1.25%,19.00%,2.00,19.00,Yes / Yes,0.54,25.66%,40.90%,1.11,46.48,-,-,7.30%,Apr 23 AMC,258.56K,46.17,2.11%,4.63%,-5.78%,"

","288,289",-0.67%,JOE
Joby Aviation Inc,Industrials,Airports & Air Services,USA,NYSE,RUT,-,-0.83,43.57%,789.29M,-8.37%,6.85B,-,-0.69,15.93%,446.81M,17.05%,-595.85M,-,-0.19,32.66%,14.60%,40.19%,0.11M,62264.10,23.26%,1.36%,3.77,13.37%,1.09,7.94,-2.93%,-53.00%,65.24M,73.00%,1.03,8.43,10.95%,-64.96%,4.66,10.72,6.40%,-,-,5.69%,-67.28%,-19.31%,2.40,-,17.72,-,-32563.06%,85.62%,0.61,-,17.72,-10.50%,-553280.18%,56.70,5.31%,7.84%,2029,0.04,-89.50%,-536804.50%,2.78,8.25,Yes / Yes,0.03,22.57%,-,1.32,9.00,-100.00%,40.22%,-100.00%,May 07 AMC,17.28M,8.65,7.15%,22.54%,27.01%,"

","22,877,447",-3.89%,JOBY
Juniper Networks Inc,Technology,Communication Equipment,USA,NYSE,S&P 500,34.34,1.05,1.31%,334.30M,0.28%,12.01B,16.30,2.20,-2.69%,330.00M,-0.33%,352.80M,3.34,0.48,86.42%,2.32%,-0.17%,5.20B,2.31,20.60%,-0.38%,3.04,-3.67%,14.45,2.49,6.28%,3.61%,7.66M,1.07%,4.68,7.67,10.28%,7.58%,33.42,39.79,-4.06%,0.91 (2.52%),17.81,-2.78%,5.57%,-9.70%,0.77,0.88 (2.45%),1.16,2.68%,58.70%,7.51%,0.30,"Jun 02, 2025",1.49,52.05%,8.75%,50.33,0.49%,0.29%,11271,0.39,-2.56%,6.78%,2.82,40.00,Yes / Yes,0.31,7660.00%,102.28%,0.73,36.02,0.89%,9.89%,11.43%,May 01 AMC,2.52M,35.93,0.01%,0.61%,-2.85%,"

","1,843,631",-0.25%,JNPR
Johnson & Johnson,Healthcare,Drug Manufacturers - General,USA,NYSE,"DJIA, S&P 500",16.94,9.00,0.14%,2.41B,-2.60%,366.64B,13.73,11.10,-0.60%,2.40B,0.69%,21.81B,2.87,2.68,73.51%,0.80%,-7.23%,89.33B,4.10,6.33%,0.78%,2.14,4.20%,32.47,4.69,4.61%,11.93%,19.22M,4.76%,16.12,9.45,5.90%,29.45%,140.68,169.99,5.37%,5.14 (3.37%),18.00,0.55%,18.73%,-10.36%,0.41,5.02 (3.29%),1.03,1.58%,68.24%,8.32%,2.35,"May 27, 2025",1.26,29.21%,23.83%,43.72,1.27%,0.79%,138100,0.67,-0.37%,24.41%,2.20,170.84,Yes / Yes,0.49,238.80%,84.80%,0.71,155.22,1.55%,7.33%,2.39%,Apr 15 BMO,8.98M,152.38,-1.27%,-0.99%,-2.46%,"

","6,371,692",-1.83%,JNJ
Jones Lang Lasalle Inc,Real Estate,Real Estate Services,USA,NYSE,-,21.14,11.06,0.96%,47.51M,-1.55%,11.10B,11.75,19.89,0.00%,47.02M,-0.94%,536.00M,1.28,3.22,95.81%,1.12%,-5.84%,24.05B,0.46,18.93%,0.80%,1.34,-14.90%,143.94,1.62,19.36%,3.34%,0.53M,14.21%,9.11,25.66,16.55%,8.16%,194.36,288.50,-7.67%,-,16.74,0.78%,6.11%,-18.99%,1.32,-,1.09,5.44%,98.89%,20.25%,6.22,"Nov 14, 2019",1.09,78.40%,3.80%,53.15,2.33%,2.07%,112100,0.54,13.63%,2.23%,1.40,295.75,Yes / Yes,0.28,-16.51%,0.00%,1.33,240.48,4.29%,5.83%,12.14%,May 07 BMO,391.30K,233.72,2.59%,3.62%,-7.87%,"

","522,300",-2.81%,JLL
JinkoSolar Holding Co. Ltd ADR,Technology,Solar,China,NYSE,-,-,-5.03,0.48%,50.12M,-1.49%,959.80M,11.47,1.67,0.00%,49.89M,-0.83%,-257.89M,-,-1.79,31.79%,9.77%,-17.63%,11.52B,0.08,-456.91%,10.47%,5.59,-30.87%,50.63,0.38,131.02%,-1.44%,4.87M,-21.87%,87.17,0.22,43.83%,-9.49%,13.42,37.36,-23.09%,-,-,-45.68%,-3.61%,-48.74%,0.15,1.50 (7.83%),1.03,24.39%,8.36%,42.70%,0.96,"Jul 02, 2025",1.33,-156.69%,-5.64%,53.29,3.78%,2.33%,33830,2.64,-30.26%,-2.24%,3.00,24.86,Yes / Yes,1.82,-571.38%,1018.58%,1.61,20.09,-7.88%,-261.44%,-40.66%,Apr 29 BMO,871.15K,19.15,1.88%,7.25%,-10.84%,"

","1,400,734",-4.68%,JKS
"Jack Henry & Associates, Inc",Technology,Information Technology Services,USA,NASD,S&P 500,30.69,5.87,0.57%,72.82M,0.46%,13.13B,28.08,6.42,-4.87%,72.40M,-1.28%,429.22M,3.00,1.55,98.48%,3.95%,2.05%,2.32B,5.66,15.54%,-0.84%,4.49,-0.12%,27.97,6.45,6.28%,15.05%,2.86M,13.74%,0.55,329.34,10.24%,22.49%,158.62,196.00,2.87%,2.23 (1.24%),27.29,8.27%,19.87%,-7.99%,0.73,2.26 (1.25%),1.17,7.37%,42.06%,13.69%,2.94,"May 29, 2025",1.17,13.36%,23.34%,51.46,0.62%,0.81%,7170,0.11,6.04%,18.50%,2.79,185.85,Yes / Yes,0.06,27.60%,40.93%,0.82,180.64,-0.37%,10.98%,8.64%,May 06 AMC,635.92K,180.33,-0.51%,1.90%,2.13%,"

","524,210",-0.17%,JKHY
J&J Snack Foods Corp,Consumer Defensive,Packaged Foods,USA,NASD,RUT,28.74,3.89,21.42%,19.45M,-4.40%,2.18B,22.43,4.99,0.00%,15.29M,-3.97%,75.91M,3.62,1.81,80.07%,4.31%,-14.43%,1.59B,1.37,-16.79%,0.52%,4.43,-33.34%,48.07,2.33,21.59%,5.64%,0.66M,-33.34%,2.49,44.87,7.94%,8.20%,111.11,180.80,-27.89%,-,26.11,-2.31%,7.02%,-38.12%,0.45,3.12 (2.79%),1.36,5.83%,29.33%,0.68%,2.98,"Jun 17, 2025",2.38,-12.32%,6.45%,38.53,1.08%,1.42%,5000,0.18,0.49%,4.79%,1.67,137.00,Yes / Yes,0.16,-64.07%,67.08%,1.19,113.98,-2.70%,-46.17%,-1.01%,May 06 BMO,148.83K,111.87,-2.40%,-8.26%,-23.12%,"

","177,176",-1.85%,JJSF
James Hardie Industries plc ADR,Basic Materials,Building Materials,Ireland,NYSE,-,25.66,0.98,-,429.82M,-8.10%,10.78B,14.56,1.72,-,429.40M,-0.56%,423.12M,2.41,0.37,8.49%,7.05%,-21.83%,3.87B,2.78,0.40%,4.73%,8.04,-26.70%,5.03,4.99,15.11%,8.34%,30.26M,-21.29%,1.82,13.79,10.63%,21.05%,19.72,43.57,-18.63%,-,30.00,12.44%,12.68%,-42.46%,1.74,-,1.67,8.26%,38.81%,27.13%,0.90,"May 26, 2022",2.10,-15.58%,18.63%,48.89,1.00%,2.91%,-,0.56,-1.59%,10.92%,2.00,28.85,Yes / Yes,0.54,-21.74%,0.00%,1.16,25.80,-1.44%,0.22%,-3.02%,May 19 AMC,3.76M,25.07,0.37%,4.14%,-19.36%,"

","4,365,744",-2.83%,JHX
Janus Henderson Group plc,Financial,Asset Management,United Kingdom,NYSE,-,14.43,2.52,0.83%,157.52M,-1.60%,5.72B,9.94,3.65,0.00%,156.25M,-6.20%,390.10M,4.40,0.83,94.91%,2.12%,-2.05%,2.59B,2.21,-5.14%,14.05%,2.17,-17.74%,29.81,1.22,9.12%,5.83%,3.32M,10.43%,13.85,2.62,3.28%,8.55%,28.26,46.68,-14.62%,1.60 (4.40%),8.27,3.04%,7.66%,-22.22%,1.40,1.57 (4.32%),4.38,2.75%,76.05%,28.49%,0.85,"May 12, 2025",4.38,-4.75%,28.12%,48.91,2.11%,1.61%,2196,0.08,17.41%,15.05%,2.64,38.30,Yes / Yes,0.08,-5.00%,60.91%,0.55,36.95,1.06%,9.52%,7.30%,May 01 BMO,1.53M,36.31,-0.99%,3.87%,-7.92%,"

","840,401",-1.73%,JHG
Jefferies Financial Group Inc,Financial,Capital Markets,USA,NYSE,-,18.26,2.89,20.40%,206.25M,-0.02%,10.87B,12.94,4.07,0.00%,164.19M,-0.02%,643.72M,0.85,0.44,69.98%,2.05%,-9.87%,9.74B,1.12,-19.62%,-7.26%,1.77,-35.01%,49.47,1.06,69.49%,0.97%,3.36M,20.00%,62.26,0.85,21.55%,6.38%,39.28,82.68,-32.79%,1.61 (3.07%),6.22,-0.32%,2.51%,-36.27%,1.44,1.50 (2.85%),1.46,15.39%,90.78%,34.14%,1.65,"May 19, 2025",1.46,165.47%,45.72%,55.62,2.70%,2.23%,7822,3.43,16.62%,6.61%,2.20,50.50,Yes / Yes,1.51,-13.50%,43.67%,0.60,53.90,-14.49%,-39.28%,-29.86%,Jun 25 AMC,1.90M,52.69,3.79%,8.34%,-16.48%,"

","1,130,956",-2.24%,JEF
JD.com Inc ADR,Consumer Cyclical,Internet Retail,China,NASD,-,8.09,4.10,0.01%,1.29B,-1.83%,42.91B,6.95,4.77,0.00%,1.29B,-1.13%,6.25B,1.10,1.05,22.49%,1.82%,-26.16%,166.20B,0.26,-2.08%,-0.68%,1.77,-12.96%,25.35,1.31,12.66%,7.07%,23.51M,12.82%,21.69,1.53,7.33%,19.81%,24.13,47.82,-4.33%,0.92 (2.76%),-,25.28%,14.63%,-30.64%,0.49,1.00 (3.01%),0.90,14.04%,15.88%,37.46%,0.90,"Apr 08, 2025",1.26,91.39%,3.53%,46.69,1.96%,1.90%,570895,0.37,8.13%,3.76%,1.38,51.11,Yes / Yes,0.32,56.29%,26.23%,0.60,33.48,4.11%,18.31%,14.37%,May 13 BMO,13.31M,33.17,-0.00%,-2.24%,-10.16%,"

","7,926,647",-0.93%,JD
