Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Genmab ADR,Healthcare,Biotechnology,Denmark,NASD,-,12.94,1.76,0.00%,635.50M,2.79%,14.03B,12.69,1.80,-,614.74M,19.60%,1.13B,1.39,0.40,10.62%,0.39%,11.26%,3.23B,4.34,-9.05%,-0.16%,1.70,4.54%,8.33,2.74,17.15%,19.07%,2.43M,-16.47%,5.25,4.35,9.30%,22.69%,17.24,28.56,9.34%,-,12.04,28.01%,20.91%,-20.10%,0.96,-,5.32,31.15%,95.12%,32.40%,0.56,-,5.34,46.46%,33.28%,65.22,1.96%,1.60%,2682,0.03,25.11%,35.11%,1.75,30.59,Yes / Yes,0.02,3.88%,0.00%,0.78,23.09,-1.09%,27.22%,18.64%,May 08 AMC,1.42M,22.82,6.13%,11.45%,4.71%,"

","1,112,713",-1.17%,GMAB
General Motors Company,Consumer Cyclical,Auto Manufacturers,USA,NYSE,S&P 500,7.01,6.94,0.23%,966.00M,2.49%,46.77B,5.20,9.35,0.55%,959.25M,-3.30%,7.58B,11.12,2.44,88.08%,2.19%,0.64%,188.45B,0.25,-13.64%,-2.96%,1.58,-7.76%,66.64,0.73,2.15%,2.08%,21.02M,0.91%,31.67,1.54,0.63%,8.88%,38.96,61.24,-8.67%,0.57 (1.17%),-,6.84%,4.71%,-20.56%,1.34,0.51 (1.05%),1.04,6.43%,12.11%,24.87%,1.28,"Jun 06, 2025",1.21,-14.17%,6.58%,51.46,1.86%,1.77%,162000,2.06,7.76%,4.02%,2.28,52.91,Yes / Yes,1.50,31.24%,7.54%,0.65,49.26,1.82%,3.70%,2.34%,Apr 29 BMO,13.30M,48.65,-0.42%,3.26%,-1.70%,"

","8,700,456",-1.24%,GM
Galaxy Digital Inc,Financial,Capital Markets,USA,NASD,-,-,-2.61,-,128.00M,-5.71%,2.46B,-,-0.92,-,-,8.78%,-326.56M,-,0.20,26.96%,-,31.56%,12.98B,0.19,-150.42%,-26.76%,0.00,13.93%,14.86,1.27,-79.67%,-8.91%,0.00M,80.98%,28.32,0.67,10.87%,-23.34%,6.89,25.26,8.65%,-,28.24,-,-12.19%,-25.42%,4.44,-,1.45,-,0.12%,173.44%,1.61,-,1.45,-159.34%,-1.14%,51.34,2.16%,6.33%,520,2.07,-,-2.52%,1.00,27.77,Yes / Yes,0.41,-394.16%,0.00%,2.65,19.42,11091.74%,-15.03%,-,May 13 BMO,1.18M,18.84,-5.88%,21.50%,21.50%,"

","3,130,100",-2.99%,GLXY
"Corning, Inc",Technology,Electronic Components,USA,NYSE,S&P 500,94.91,0.52,8.61%,810.00M,-2.19%,42.48B,18.32,2.71,-0.37%,782.78M,5.51%,454.00M,6.34,0.57,73.75%,1.91%,6.10%,13.60B,3.12,19.90%,1.14%,2.45,2.54%,13.23,3.75,15.19%,1.65%,14.97M,32.80%,1.59,31.26,14.96%,4.14%,37.05,55.33,4.38%,1.16 (2.34%),39.59,-11.42%,2.45%,-10.36%,1.10,1.12 (2.26%),1.05,2.69%,32.18%,33.87%,1.04,"May 30, 2025",1.69,-26.50%,12.13%,55.57,1.32%,1.14%,56300,0.76,9.77%,3.34%,1.76,53.92,Yes / Yes,0.73,-25.24%,192.34%,0.59,50.82,0.98%,6.53%,16.03%,Apr 29 BMO,6.10M,49.60,-0.19%,7.93%,5.38%,"

","3,573,360",-2.40%,GLW
Gaming and Leisure Properties Inc,Real Estate,REIT - Specialty,USA,NASD,-,16.36,2.82,4.35%,274.83M,-0.52%,12.70B,14.84,3.11,-1.25%,262.88M,0.50%,774.81M,3.81,0.75,95.72%,1.65%,-7.19%,1.55B,8.19,-0.37%,1.20%,2.75,-7.12%,15.34,3.01,8.91%,6.48%,4.34M,6.46%,0.61,75.19,4.29%,18.58%,43.03,52.55,-4.07%,3.06 (6.63%),12.51,9.62%,6.79%,-12.09%,0.75,3.02 (6.53%),2.06,5.83%,80.98%,7.38%,0.80,"Jun 13, 2025",2.06,4.09%,72.74%,43.38,1.84%,1.05%,19,1.71,6.14%,49.96%,1.88,54.98,Yes / Yes,1.71,-6.49%,106.04%,0.64,47.41,-0.33%,-18.48%,5.13%,Apr 24 AMC,1.58M,46.20,-1.07%,-2.23%,-6.17%,"

","1,007,972",-2.55%,GLPI
Galapagos NV ADR,Healthcare,Biotechnology,Belgium,NASD,-,-,-2.73,25.35%,65.90M,3.71%,1.90B,-,-1.38,0.00%,49.19M,8.53%,-180.18M,-,-0.17,33.58%,2.95%,10.57%,309.02M,6.13,-350.80%,7.43%,4.08,5.70%,45.04,0.64,52.83%,-4.21%,1.45M,9.77%,54.05,0.53,-,-6.25%,22.36,31.23,4.58%,-,-,-16.02%,-6.05%,-7.89%,0.08,-,7.86,-20.42%,84.12%,28.62%,0.65,-,7.95,-17.76%,-121.50%,59.59,0.95%,1.48%,704,0.00,-,-58.31%,3.09,31.46,Yes / Yes,0.00,-264.88%,0.00%,0.90,28.87,18.60%,-1783.58%,16.45%,Apr 23 AMC,356.23K,28.76,0.64%,7.79%,6.77%,"

","322,184",-0.38%,GLPG
Global Partners LP,Energy,Oil & Gas Midstream,USA,NYSE,-,17.59,3.15,13.08%,33.90M,3.28%,1.88B,18.28,3.03,1.65%,29.54M,12.17%,107.92M,1.68,0.60,47.55%,2.40%,1.19%,17.61B,0.11,17.84%,9.98%,12.96,2.74%,18.29,3.03,6.69%,3.24%,0.71M,12.53%,0.22,251.78,10.48%,16.23%,37.00,60.00,19.01%,3.02 (5.44%),-,24.42%,4.27%,-7.67%,1.01,2.93 (5.30%),0.68,5.58%,3.38%,49.72%,2.11,"May 09, 2025",1.17,18.28%,1.72%,63.54,2.41%,1.86%,4840,3.10,6.04%,0.61%,3.00,53.00,Yes / Yes,2.65,197.75%,118.65%,1.20,56.21,-18.58%,1300.00%,10.78%,May 08 BMO,54.69K,55.40,5.65%,8.95%,9.48%,"

","65,720",-1.44%,GLP
Globant S.A,Technology,Information Technology Services,Luxembourg,NYSE,-,27.78,3.38,2.26%,43.87M,-6.77%,4.14B,14.14,6.65,0.00%,43.05M,-29.65%,151.31M,5.21,1.51,96.14%,8.33%,-29.82%,2.46B,1.69,-3.92%,-7.00%,3.07,-57.61%,46.74,2.01,8.17%,5.12%,3.59M,-39.32%,2.73,34.47,5.33%,7.97%,88.03,238.32,-56.14%,-,19.92,21.64%,6.24%,-60.54%,1.24,-,1.56,29.65%,31.34%,6.83%,4.82,-,1.56,-11.15%,10.49%,35.96,3.20%,6.48%,31280,0.20,11.90%,6.16%,1.73,132.94,Yes / Yes,0.18,-33.69%,0.00%,1.14,98.24,-1.63%,-5.20%,7.01%,May 15 AMC,1.17M,94.04,-6.19%,-14.23%,-46.51%,"

","1,333,990",-4.28%,GLOB
Golar Lng,Energy,Oil & Gas Midstream,Bermuda,NASD,RUT,39.84,1.06,15.51%,104.70M,0.69%,4.42B,42.12,1.00,0.00%,88.40M,5.92%,2.67M,-,0.27,76.94%,8.17%,24.78%,257.92M,17.14,-20.00%,3.88%,3.95,-1.01%,19.05,2.22,-29.55%,0.06%,7.22M,49.72%,6.50,6.50,-21.78%,0.13%,27.18,44.36,-0.17%,1.00 (2.37%),-,-,0.09%,-4.76%,0.56,1.00 (2.37%),0.85,-10.32%,31.72%,55.45%,1.30,"Jun 03, 2025",0.85,-97.48%,14.32%,61.39,0.43%,1.99%,474,0.71,-10.89%,1.04%,1.00,50.90,Yes / Yes,0.46,-85.31%,204.96%,0.96,42.28,-4.81%,38.77%,-3.78%,May 27 BMO,1.83M,42.25,3.82%,8.15%,10.16%,"

","1,751,677",-0.07%,GLNG
Global E Online Ltd,Consumer Cyclical,Internet Retail,Israel,NASD,-,-,-0.37,36.84%,169.44M,-7.57%,5.42B,35.24,0.91,0.00%,107.02M,-6.74%,-61.35M,-,0.03,60.49%,5.92%,-11.42%,796.77M,6.80,167.77%,6.58%,2.88,-40.27%,5.22,6.13,197.44%,-5.36%,6.34M,1.82%,2.63,12.18,-,-6.93%,26.64,63.69,-41.37%,-,36.21,71.26%,-6.79%,-49.80%,1.26,-,2.47,62.79%,44.10%,20.01%,1.47,-,2.47,50.84%,-7.26%,40.24,1.55%,1.92%,1084,0.03,33.20%,-7.70%,1.38,46.67,Yes / Yes,0.02,45.36%,-,0.63,33.26,1.13%,12.42%,30.17%,May 14 BMO,2.20M,31.97,-2.49%,-5.92%,-24.61%,"

","1,384,746",-3.88%,GLBE
Globe Life Inc,Financial,Insurance - Life,USA,NYSE,S&P 500,9.75,12.29,0.75%,82.92M,-1.57%,9.89B,8.02,14.93,-19.68%,81.92M,0.43%,1.07B,0.98,3.26,84.09%,1.60%,-4.48%,5.84B,1.69,10.78%,-2.38%,1.99,15.57%,65.43,1.83,8.95%,3.68%,1.31M,48.57%,-,-,9.97%,20.47%,76.55,133.76,7.42%,1.05 (0.88%),7.01,11.82%,13.82%,-10.44%,0.56,0.99 (0.83%),-,5.00%,-,56.48%,2.45,"Jul 03, 2025",0.80,16.60%,25.95%,46.06,0.71%,1.13%,3732,0.52,5.41%,18.33%,1.77,145.00,Yes / Yes,0.43,12.74%,8.04%,0.74,120.77,-0.53%,-5.06%,4.54%,Apr 30 AMC,659.83K,119.79,-0.95%,-0.90%,3.81%,"

","485,391",-0.81%,GL
Glaukos Corporation,Healthcare,Medical Devices,USA,NYSE,RUT,-,-2.31,3.65%,56.74M,4.96%,5.58B,3072.08,0.03,-1.83%,55.06M,6.59%,-123.68M,-,-0.26,100.83%,6.99%,-4.49%,404.52M,13.79,54.72%,0.40%,3.92,-28.44%,13.46,7.25,103.77%,-13.02%,3.85M,-13.76%,5.23,18.67,-,-20.36%,77.10,163.71,-34.91%,-,-,-,-14.23%,-40.38%,0.81,-,5.62,10.10%,75.75%,26.59%,3.81,-,6.49,19.82%,-25.09%,56.35,2.18%,2.02%,995,0.14,23.92%,-30.57%,1.53,122.46,Yes / Yes,0.14,61.10%,-,0.81,97.60,4.08%,36.84%,24.58%,Apr 30 AMC,982.14K,97.60,2.28%,5.72%,-21.03%,"

","797,572",0.00%,GKOS
"General Mills, Inc",Consumer Defensive,Packaged Foods,USA,NYSE,S&P 500,11.76,4.55,0.36%,547.50M,-2.21%,29.33B,13.37,4.01,-0.81%,545.60M,0.53%,2.56B,-,0.71,85.85%,5.36%,-10.07%,19.64B,1.49,-7.28%,4.51%,5.21,-19.02%,16.92,3.17,-4.41%,8.05%,29.26M,-20.04%,0.95,56.26,-2.76%,27.37%,52.39,75.90,-16.01%,2.39 (4.46%),11.84,8.24%,12.12%,-29.43%,0.02,2.40 (4.48%),0.44,3.32%,35.63%,2.23%,1.04,"Apr 10, 2025",0.67,10.37%,18.58%,40.91,1.27%,1.06%,34000,1.53,-2.62%,13.03%,2.88,59.68,Yes / Yes,1.28,-3.65%,54.78%,0.77,54.74,-2.19%,4.41%,-5.04%,Jun 25 BMO,5.62M,53.56,-1.25%,-3.65%,-14.75%,"

","4,342,993",-2.16%,GIS
"Gilead Sciences, Inc",Healthcare,Drug Manufacturers - General,USA,NASD,"NDX, S&P 500",23.13,4.76,0.16%,1.25B,-2.21%,136.81B,12.90,8.53,-15.20%,1.24B,11.79%,5.96B,0.90,1.94,86.84%,1.69%,-1.31%,28.69B,4.77,72.27%,0.64%,2.25,19.10%,15.39,7.15,7.14%,10.58%,20.94M,69.49%,7.34,14.98,25.83%,32.51%,62.69,119.96,19.06%,3.25 (2.96%),13.90,-38.13%,14.44%,-8.32%,0.31,3.12 (2.84%),1.23,5.17%,78.25%,75.45%,2.93,"Jun 13, 2025",1.37,1144.01%,38.01%,53.86,2.25%,1.72%,17600,1.30,4.63%,20.79%,1.87,116.73,Yes / Yes,1.16,131.24%,805.23%,0.82,112.05,-2.11%,1.66%,-0.60%,Apr 24 AMC,9.30M,109.98,0.76%,3.92%,13.24%,"

","7,606,600",-1.85%,GILD
Gildan Activewear Inc,Consumer Cyclical,Apparel Manufacturing,Canada,NYSE,-,17.97,2.58,1.27%,151.53M,-3.16%,7.00B,12.02,3.85,0.00%,149.28M,-5.64%,406.88M,1.71,0.95,74.23%,1.53%,-0.45%,3.29B,2.13,15.51%,-0.37%,3.02,-4.02%,9.28,4.99,11.23%,10.70%,2.29M,21.54%,0.50,92.76,10.48%,24.40%,36.91,55.39,-1.55%,0.90 (1.94%),27.57,14.09%,12.31%,-16.37%,1.19,0.86 (1.86%),1.59,2.94%,30.53%,25.49%,1.10,"May 20, 2025",3.91,-12.82%,19.60%,42.69,2.24%,1.66%,50000,1.36,3.19%,12.37%,1.47,57.60,Yes / Yes,1.35,19.70%,33.28%,0.68,47.84,-0.01%,4.22%,2.53%,Apr 29 AMC,758.78K,46.32,-4.12%,1.61%,-2.77%,"

","516,538",-3.18%,GIL
Global Industrial Co,Industrials,Industrial Distribution,USA,NYSE,RUT,16.47,1.59,79.67%,38.36M,-3.58%,1.00B,14.23,1.84,0.00%,7.80M,-0.80%,61.00M,5.30,0.50,34.61%,2.79%,16.42%,1.31B,0.76,7.35%,0.50%,2.12,-5.63%,7.51,3.49,9.05%,11.52%,0.22M,-22.51%,1.02,25.73,3.11%,22.15%,20.79,36.17,5.53%,-,22.30,4.17%,17.22%,-27.67%,0.80,1.02 (3.90%),1.08,6.80%,34.50%,25.83%,0.59,"May 12, 2025",2.07,-13.64%,6.19%,48.88,1.77%,1.48%,1845,0.28,-0.79%,4.64%,3.00,38.00,Yes / Yes,0.23,3.05%,63.37%,0.57,26.89,4.56%,75.00%,-0.74%,Apr 29 AMC,102.60K,26.16,-2.22%,5.33%,-2.67%,"

","58,794",-2.71%,GIC
CGI Inc,Technology,Information Technology Services,Canada,NYSE,-,19.73,5.48,12.05%,198.92M,0.32%,24.03B,16.64,6.50,0.00%,195.35M,1.27%,1.25B,2.43,1.52,65.54%,1.90%,5.07%,10.88B,2.21,9.86%,0.50%,13.06,-5.22%,31.69,3.41,8.09%,10.18%,3.72M,7.36%,3.44,31.41,8.12%,18.44%,92.85,122.79,-1.03%,0.22 (0.20%),16.04,9.34%,12.56%,-11.89%,0.78,0.32 (0.30%),1.27,3.40%,16.67%,16.52%,1.64,"May 16, 2025",1.27,5.37%,16.67%,54.31,0.96%,0.87%,90250,0.43,1.36%,11.53%,1.81,123.18,Yes / Yes,0.41,-2.85%,2.02%,0.77,109.59,2.38%,2.37%,1.09%,Apr 30 BMO,284.92K,108.19,0.38%,2.54%,-1.54%,"

","218,027",-1.28%,GIB
Graham Holdings Co,Consumer Defensive,Education & Training Services,USA,NYSE,RUT,6.58,142.66,27.41%,3.40M,-2.28%,4.09B,14.51,64.70,-0.01%,3.17M,-3.30%,619.76M,-,10.15,62.62%,1.52%,0.61%,4.80B,0.85,-71.79%,1.18%,1.73,-0.62%,984.96,0.95,40.35%,8.34%,0.05M,30.85%,255.65,3.67,-28.09%,14.87%,683.00,1015.00,7.67%,-,11.08,21.70%,11.52%,-7.51%,0.94,7.04 (0.75%),1.41,10.32%,28.33%,37.45%,17.28,"Jul 17, 2025",1.62,137.49%,5.77%,45.70,0.95%,1.06%,21446,0.30,5.91%,12.90%,5.00,785.00,No / Yes,0.25,-80.34%,4.21%,3.82,948.70,-2.73%,-49.54%,1.15%,Apr 30 BMO,27.93K,938.78,-0.95%,0.09%,4.64%,"

","106,574",-1.05%,GHC
Guardant Health Inc,Healthcare,Diagnostics & Research,USA,NASD,RUT,-,-3.38,4.96%,123.65M,2.56%,6.11B,-,-2.33,-3.92%,117.74M,21.05%,-416.55M,-,-0.72,96.70%,7.54%,14.92%,774.00M,7.89,22.63%,0.18%,4.07,38.73%,-2.03,-,15.46%,-27.33%,8.87M,61.61%,5.64,8.74,21.91%,-4584.47%,20.14,52.92,61.34%,-,-,-33.61%,-40.60%,-6.86%,1.40,-,3.76,28.08%,61.34%,144.74%,2.49,-,4.11,13.87%,-58.78%,66.22,1.42%,3.30%,2021,-,28.20%,-53.82%,1.54,58.95,Yes / Yes,-,18.68%,-,0.89,49.02,7.03%,-1.28%,20.76%,Apr 30 AMC,2.18M,49.29,13.49%,12.88%,35.99%,"

","1,939,640",0.55%,GH
Graco Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,-,29.48,2.83,0.99%,167.13M,-1.75%,13.96B,26.26,3.18,-0.22%,165.47M,-1.80%,487.99M,3.94,0.79,89.82%,1.85%,-0.42%,2.15B,6.50,6.69%,-1.21%,3.55,-6.88%,14.82,5.64,7.65%,16.84%,3.07M,5.02%,3.21,26.04,7.49%,20.28%,72.06,92.86,-0.89%,1.08 (1.29%),25.56,7.07%,19.58%,-10.04%,1.07,1.06 (1.27%),2.53,5.12%,52.76%,15.93%,1.39,"Jul 21, 2025",3.61,-2.50%,27.04%,46.17,1.05%,1.07%,4300,0.02,-0.40%,22.70%,2.42,91.86,Yes / Yes,0.01,2.07%,36.89%,0.71,85.13,0.69%,4.56%,7.33%,Apr 23 AMC,864.28K,83.54,-1.61%,1.46%,-1.23%,"

","612,732",-1.87%,GGG
Gerdau S.A. ADR,Basic Materials,Steel,Brazil,NYSE,-,10.58,0.28,0.00%,1.31B,0.67%,3.85B,7.26,0.41,-,1.29B,7.55%,590.07M,1.89,0.09,24.65%,1.14%,1.70%,12.17B,0.32,-8.73%,-,1.25,-14.08%,4.82,0.62,20.51%,3.89%,14.69M,-6.27%,0.93,3.21,5.59%,5.86%,2.27,3.62,3.82%,0.12 (4.10%),6.78,23.21%,4.88%,-17.40%,1.36,0.11 (3.68%),1.28,4.35%,12.84%,31.72%,0.10,"May 12, 2025",2.64,-51.03%,9.31%,58.07,1.11%,3.09%,-,0.29,-9.33%,4.85%,1.31,4.14,Yes / Yes,0.24,-61.53%,34.08%,1.30,3.01,5.73%,-24.36%,-9.24%,Apr 29 BMO,11.74M,2.99,4.47%,10.77%,-1.47%,"

","15,260,851",-0.66%,GGB
Grupo Financiero Galicia ADR,Financial,Banks - Regional,Argentina,NASD,-,5.89,9.28,0.08%,132.50M,-1.17%,7.24B,6.57,8.32,0.00%,132.40M,-12.82%,1.43B,1.02,1.27,25.51%,2.47%,-7.99%,10.05B,0.72,-34.42%,636.98%,2.33,-5.66%,39.21,1.39,37.16%,5.96%,3.27M,81.65%,-,-,5.76%,28.17%,23.05,74.00,-12.28%,1.26 (2.30%),13.13,13.02%,21.02%,-26.12%,1.72,0.27 (0.49%),-,22.89%,-,137.23%,2.70,"Jun 03, 2025",5.28,22.18%,29.15%,40.02,3.92%,2.50%,-,0.30,-42.73%,14.24%,1.00,88.70,Yes / Yes,0.08,-58.40%,2.37%,1.26,56.14,-15.41%,-9.95%,-24.14%,May 27 AMC,1.40M,54.67,-6.53%,-6.25%,-3.23%,"

","1,772,080",-2.62%,GGAL
GlobalFoundries Inc,Technology,Semiconductors,USA,NASD,NDX,-,-0.35,81.08%,554.73M,-2.68%,20.30B,16.69,2.20,0.00%,104.62M,-8.27%,-188.00M,-,0.36,18.67%,9.00%,-2.68%,6.79B,2.99,3.74%,-2.79%,4.76,-16.92%,19.93,1.84,35.99%,-1.08%,9.42M,-24.16%,5.20,7.06,19.13%,-1.69%,29.77,61.98,-14.43%,-,20.93,18.83%,-1.50%,-40.76%,1.50,-,1.77,3.03%,23.77%,23.35%,1.25,-,2.51,-120.96%,10.79%,46.67,2.66%,1.96%,13000,0.15,-4.42%,-2.77%,2.10,43.47,Yes / Yes,0.14,58.14%,-,0.66,37.90,0.39%,17.48%,2.32%,May 06 BMO,1.98M,36.72,-2.46%,2.29%,-7.78%,"

","1,308,939",-3.11%,GFS
GFL Environmental Inc,Industrials,Waste Management,Canada,NYSE,-,-,-4.51,32.93%,354.89M,1.11%,18.42B,81.93,0.61,0.00%,245.96M,5.08%,-1754.50M,-,0.13,70.15%,3.71%,8.56%,5.49B,3.36,-43.52%,8.58%,5.10,9.34%,15.25,3.29,84.76%,-3.85%,9.11M,35.67%,1.02,49.36,13.93%,-10.02%,37.00,52.00,12.80%,0.05 (0.10%),112.48,-7.26%,-16.41%,-3.38%,1.04,0.06 (0.11%),0.82,17.87%,19.30%,35.78%,1.19,"Apr 14, 2025",0.82,-8608.68%,5.90%,54.16,1.31%,1.15%,20000,0.93,-1.51%,-31.96%,1.58,55.01,Yes / Yes,0.91,-908.56%,-,0.32,50.76,3.80%,-181.35%,-18.60%,Apr 30 AMC,1.79M,50.24,0.96%,2.57%,11.37%,"

","580,453",-1.02%,GFL
Gold Fields Ltd ADR,Basic Materials,Gold,South Africa,NYSE,-,18.93,1.36,0.00%,895.02M,4.34%,23.01B,8.10,3.17,-,895.02M,28.36%,1.23B,0.77,0.59,17.67%,0.53%,27.40%,5.14B,4.48,99.27%,7.84%,1.19,76.46%,5.81,4.42,16.27%,13.36%,4.78M,63.86%,0.96,26.75,24.43%,25.35%,12.98,26.36,94.77%,1.07 (4.14%),29.48,48.09%,16.71%,-2.47%,0.57,0.56 (2.16%),0.72,11.88%,42.89%,98.07%,0.89,"Mar 14, 2025",1.13,73.34%,38.34%,64.92,2.27%,2.92%,6560,0.57,13.41%,23.89%,2.36,25.68,Yes / Yes,0.41,249.91%,31.92%,0.86,25.24,0.00%,19.44%,33.14%,Feb 20 BMO,4.02M,25.71,9.11%,12.91%,42.74%,"

","3,437,175",1.86%,GFI
Griffon Corp,Industrials,Building Products & Equipment,USA,NYSE,RUT,14.01,4.83,16.63%,47.23M,-3.86%,3.18B,10.64,6.36,-0.07%,39.20M,-7.34%,231.19M,0.95,1.49,81.86%,4.29%,-2.66%,2.55B,1.25,11.52%,2.24%,4.03,-15.46%,4.55,14.89,11.38%,9.70%,1.68M,4.07%,2.72,24.90,14.82%,110.90%,55.01,86.73,-5.02%,0.36 (0.53%),11.08,37.20%,12.26%,-21.95%,1.14,0.69 (1.02%),1.48,3.50%,40.40%,23.05%,1.90,"May 30, 2025",2.78,26.22%,17.12%,42.83,2.13%,1.82%,5300,7.97,-3.38%,9.06%,1.12,96.71,Yes / Yes,7.78,-5.78%,14.20%,0.64,70.01,-1.05%,12.49%,-9.09%,May 08 BMO,417.06K,67.69,-2.81%,-2.39%,-5.17%,"

","266,492",-3.31%,GFF
GE Vernova Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,68.28,7.01,0.09%,272.93M,-1.35%,130.59B,42.37,11.29,-7.11%,272.69M,10.54%,1.94B,-,1.50,77.91%,2.34%,52.55%,35.72B,3.66,1165.61%,-1.96%,1.81,46.14%,31.54,15.17,60.80%,3.89%,6.37M,184.40%,29.70,16.11,-,22.02%,150.01,500.72,45.46%,0.85 (0.18%),39.14,-,22.49%,-4.45%,1.52,0.50 (0.10%),0.76,-,18.50%,218.95%,15.87,"Apr 17, 2025",1.02,867.35%,3.12%,61.46,3.09%,1.99%,76800,0.00,5.99%,5.42%,1.76,471.49,Yes / Yes,0.00,293.21%,4.44%,0.69,487.67,6.35%,129.24%,10.70%,Apr 23 BMO,3.52M,478.45,1.45%,18.75%,42.74%,"

","2,430,930",-1.89%,GEV
"Geo Group, Inc",Industrials,Security & Protection Services,USA,NYSE,RUT,132.58,0.19,5.68%,141.21M,-8.65%,3.48B,10.65,2.31,-0.17%,133.32M,-6.74%,28.09M,-,0.17,90.02%,6.57%,-7.51%,2.42B,1.44,25.36%,4.74%,2.99,-11.85%,9.51,2.59,145.91%,0.77%,8.76M,83.18%,0.48,50.82,-,2.12%,11.75,36.46,-12.01%,-,26.17,-30.73%,0.91%,-32.47%,0.75,-,1.29,-0.44%,21.01%,109.53%,1.19,"Jan 22, 2021",1.29,-71.85%,12.03%,34.80,3.96%,2.54%,16500,1.34,0.50%,1.16%,1.00,41.80,Yes / Yes,1.31,-3.48%,0.00%,1.67,26.52,-1.17%,-25.89%,-0.17%,May 07 BMO,2.93M,24.62,-7.97%,-11.88%,0.34%,"

","4,885,472",-7.16%,GEO
Genius Sports Limited,Communication Services,Internet Content & Information,United Kingdom,NYSE,-,-,-0.20,10.20%,239.82M,3.16%,2.49B,82.93,0.12,0.00%,215.34M,-3.17%,-45.70M,-,0.01,86.52%,7.14%,6.42%,535.17M,4.65,103.12%,12.11%,3.61,4.82%,2.71,3.61,1301.46%,-5.53%,15.37M,82.46%,0.93,10.55,-,-7.25%,5.09,11.40,13.06%,-,65.03,13.71%,-6.33%,-14.21%,1.87,-,1.42,34.84%,27.87%,92.33%,0.47,-,2.32,49.04%,-7.93%,48.99,6.18%,2.84%,2400,0.02,22.90%,-8.54%,1.12,12.50,Yes / Yes,0.02,70.38%,-,1.47,10.47,0.45%,11.24%,20.28%,May 06 BMO,4.26M,9.78,0.34%,-2.10%,8.97%,"

","6,247,782",-6.59%,GENI
Gen Digital Inc,Technology,Software - Infrastructure,USA,NASD,S&P 500,28.90,1.03,9.55%,617.00M,1.53%,18.47B,10.59,2.81,-0.06%,561.01M,4.13%,643.00M,2.31,0.60,86.54%,2.65%,10.17%,3.94B,4.69,12.71%,25.01%,3.12,-0.13%,3.68,8.10,12.43%,4.11%,14.85M,22.25%,1.62,18.36,12.52%,28.80%,22.74,31.72,8.77%,0.54 (1.81%),15.32,2.88%,6.26%,-6.12%,1.01,0.50 (1.68%),0.51,9.58%,75.86%,30.96%,0.60,"May 19, 2025",0.51,7.79%,41.17%,65.11,1.86%,1.32%,3500,3.66,3.23%,16.34%,2.18,31.83,Yes / Yes,3.53,8.17%,48.52%,1.01,30.27,1.34%,1.79%,4.45%,May 06 AMC,4.75M,29.78,3.68%,10.51%,7.89%,"

","4,817,687",-1.62%,GEN
Genesis Energy L.P,Energy,Oil & Gas Midstream,USA,NYSE,-,-,-1.68,27.04%,122.42M,2.01%,2.05B,11.07,1.51,0.02%,89.35M,10.36%,-206.27M,-,-0.04,71.76%,4.78%,26.19%,2.59B,0.79,-162.10%,2.99%,7.87,55.10%,-1.94,-,146.46%,-1.98%,4.27M,22.31%,3.08,5.43,-,-14.83%,9.86,16.85,65.38%,0.67 (4.01%),-,-,-5.49%,-0.77%,1.04,0.65 (3.86%),1.42,3.64%,11.39%,69.57%,0.51,"Apr 30, 2025",1.48,-590.48%,9.08%,65.78,0.55%,2.11%,2075,10.93,-17.81%,-7.95%,1.33,16.33,Yes / Yes,10.93,-519.16%,-,1.86,16.75,-,-160.87%,-48.28%,May 08 BMO,542.43K,16.72,4.45%,13.03%,29.86%,"

","1,006,627",-0.18%,GEL
