Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Neogen Corp,Healthcare,Diagnostics & Research,USA,NASD,RUT,-,-2.24,0.44%,217.04M,15.02%,1.24B,-,-0.10,24.89%,216.08M,-12.23%,-485.26M,-,-0.04,126.18%,12.38%,-39.82%,906.00M,1.37,-5450.00%,7.13%,3.89,-55.50%,12.26,0.47,95.38%,-11.26%,26.74M,-64.59%,0.59,9.70,-4.00%,-16.71%,3.87,18.58,-53.01%,-,-,-,-13.67%,-69.29%,1.84,-,2.45,17.41%,41.57%,47.41%,0.43,-,3.91,-4206.79%,6.10%,47.42,4.06%,5.49%,2917,0.34,-2.50%,-53.56%,2.00,8.50,Yes / Yes,0.33,-443.01%,-,0.54,5.84,-1.39%,-185.71%,-3.42%,Apr 09 BMO,6.87M,5.70,-3.94%,-3.31%,-49.26%,"

","3,725,483",-2.31%,NEOG
Neogenomics Inc,Healthcare,Diagnostics & Research,USA,NASD,RUT,-,-0.61,1.38%,128.36M,6.10%,1.01B,26.13,0.30,4.42%,126.92M,-7.99%,-77.59M,-,0.03,98.81%,4.32%,-23.46%,672.36M,1.50,38.50%,2.48%,2.59,-55.91%,6.92,1.13,96.71%,-4.79%,5.48M,-39.82%,2.78,2.81,66.20%,-8.57%,6.08,19.11,-52.49%,-,-,-,-6.02%,-59.04%,1.64,-,1.94,10.07%,41.52%,28.78%,0.46,-,2.05,8.79%,-12.01%,50.59,1.89%,3.01%,2200,0.68,10.10%,-11.54%,1.93,10.67,Yes / Yes,0.45,5.17%,-,1.22,7.84,-1.49%,100.00%,7.55%,Apr 29 BMO,2.12M,7.83,3.41%,-5.55%,-39.11%,"

","2,587,625",-0.13%,NEO
Newmont Corp,Basic Materials,Gold,USA,NYSE,S&P 500,11.97,4.46,0.17%,1.12B,-3.56%,59.33B,11.65,4.57,-2.89%,1.11B,4.98%,5.07B,1.54,0.98,74.46%,1.92%,22.19%,19.51B,3.04,25.74%,0.19%,1.60,29.68%,27.90,1.91,4.54%,9.03%,21.34M,32.09%,4.24,12.58,7.79%,16.65%,36.86,58.72,43.23%,1.00 (1.88%),13.99,-5.57%,12.96%,-9.21%,0.32,1.25 (2.34%),1.56,13.79%,38.16%,44.63%,1.52,"May 27, 2025",1.98,266.27%,34.46%,52.02,2.70%,2.09%,42600,0.26,48.69%,25.99%,1.81,64.36,Yes / Yes,0.25,1065.21%,35.00%,0.86,52.56,6.54%,36.51%,21.74%,Apr 23 AMC,13.30M,53.31,1.18%,2.02%,11.76%,"

","11,391,181",1.43%,NEM
NextEra Energy Inc,Utilities,Utilities - Regulated Electric,USA,NYSE,S&P 500,27.30,2.67,0.11%,2.06B,4.46%,150.28B,18.28,3.99,-1.91%,2.06B,4.75%,5.51B,3.30,0.98,82.93%,1.58%,0.11%,24.72B,6.08,6.99%,0.52%,2.49,-2.98%,24.19,3.02,8.82%,2.94%,32.52M,-3.17%,1.22,59.87,8.28%,11.19%,61.72,86.10,1.83%,2.26 (3.10%),34.12,11.69%,4.25%,-15.21%,0.68,2.16 (2.96%),0.45,6.90%,37.07%,18.28%,1.81,"Jun 02, 2025",0.55,-27.07%,27.68%,59.20,0.72%,2.30%,16800,1.80,20.35%,22.29%,1.96,81.76,Yes / Yes,1.60,-63.37%,61.07%,0.92,72.81,-5.96%,2.16%,5.48%,Apr 23 BMO,13.07M,73.00,2.57%,5.94%,-1.31%,"

","11,997,159",0.26%,NEE
Noble Corp Plc,Energy,Oil & Gas Drilling,USA,NYSE,RUT,9.73,3.00,21.44%,158.77M,8.60%,4.63B,16.43,1.78,0.04%,124.75M,18.38%,461.18M,3.41,0.53,72.23%,9.21%,26.72%,3.30B,1.41,-39.33%,-12.91%,4.42,-7.98%,29.34,0.99,27.23%,6.91%,11.49M,-31.53%,1.94,15.00,2.85%,10.76%,17.40,48.74,-7.10%,2.08 (7.14%),16.81,-,6.95%,-40.15%,1.13,2.00 (6.86%),1.57,18.56%,28.26%,67.64%,1.09,"Jun 05, 2025",1.57,-8.62%,23.71%,75.05,1.38%,2.41%,6400,0.42,25.96%,14.00%,1.47,31.53,Yes / Yes,0.42,1.73%,60.88%,1.15,28.82,1.21%,-42.15%,37.26%,Apr 28 AMC,2.60M,29.17,14.13%,26.64%,-1.55%,"

","2,984,688",1.21%,NE
Nordson Corp,Industrials,Specialty Industrial Machinery,USA,NASD,S&P 500,28.21,7.77,9.26%,56.51M,2.85%,12.39B,20.05,10.94,-0.02%,51.27M,8.02%,446.55M,4.27,2.63,77.29%,2.80%,7.10%,2.70B,4.58,3.13%,1.55%,3.72,-13.81%,52.39,4.19,9.01%,7.95%,1.44M,-3.04%,2.30,95.20,6.60%,15.54%,165.03,266.86,4.80%,3.17 (1.44%),26.96,6.97%,8.64%,-17.83%,0.90,2.34 (1.07%),1.64,4.16%,54.78%,32.87%,5.25,"Jun 18, 2025",2.56,-7.66%,24.24%,67.07,1.84%,2.02%,8000,0.78,1.98%,16.51%,1.90,248.88,Yes / Yes,0.75,-3.84%,34.77%,1.29,223.50,1.64%,2.59%,4.96%,May 28 AMC,386.64K,219.28,5.86%,12.27%,-2.29%,"

","498,080",-1.89%,NDSN
Nasdaq Inc,Financial,Financial Data & Stock Exchanges,USA,NASD,S&P 500,39.35,2.21,25.37%,573.94M,3.48%,49.83B,24.36,3.56,-0.05%,428.46M,7.48%,1.28B,3.24,0.79,68.44%,1.28%,18.92%,7.81B,6.38,13.37%,-7.04%,1.53,6.96%,20.12,4.31,11.42%,4.20%,5.48M,47.65%,1.23,70.38,12.15%,11.43%,58.28,86.11,12.26%,1.05 (1.21%),26.86,4.53%,6.13%,0.79%,1.01,0.96 (1.11%),0.98,11.67%,53.18%,48.93%,1.36,"Jun 13, 2025",0.98,16.37%,26.64%,78.47,0.79%,0.76%,9162,0.85,25.89%,16.36%,1.71,85.41,Yes / Yes,0.81,68.48%,48.74%,1.01,86.07,0.53%,2.46%,24.85%,Apr 24 BMO,3.58M,86.79,4.32%,11.21%,12.30%,"

","3,623,928",0.84%,NDAQ
Ncino Inc,Technology,Software - Application,USA,NASD,-,-,-0.25,9.94%,115.24M,0.26%,3.17B,29.26,0.93,-45.98%,104.42M,11.16%,-29.34M,-,0.14,110.17%,12.35%,-5.93%,556.71M,5.69,9.66%,15.56%,5.50,-27.02%,9.30,2.93,30.88%,-1.91%,12.89M,-9.00%,1.15,23.76,21.59%,-2.75%,18.75,43.20,-18.70%,-,61.35,-1.33%,-2.18%,-36.81%,0.76,-,1.00,31.37%,56.84%,45.60%,0.85,-,1.00,16.12%,-1.27%,64.38,0.42%,1.84%,1833,0.26,13.39%,-5.27%,2.44,30.07,Yes / Yes,0.25,282.76%,-,0.43,27.19,2.84%,1.91%,12.53%,May 28 AMC,2.35M,27.30,3.87%,11.44%,-13.36%,"

","1,015,250",0.40%,NCNO
Norwegian Cruise Line Holdings Ltd,Consumer Cyclical,Travel Services,USA,NYSE,S&P 500,11.63,1.64,0.41%,446.81M,3.70%,8.53B,7.73,2.47,0.00%,444.98M,-0.37%,852.61M,0.69,0.51,79.52%,6.94%,0.37%,9.42B,0.91,12.47%,1.35%,2.00,-30.99%,3.19,5.97,20.63%,4.14%,30.87M,7.25%,0.41,46.24,16.94%,95.87%,14.21,29.29,-25.85%,-,-,-16.28%,5.66%,-34.86%,2.13,-,0.16,7.96%,31.17%,34.27%,0.73,-,0.19,141.01%,15.62%,56.59,2.07%,2.66%,41700,10.45,5.57%,9.05%,1.72,23.70,Yes / Yes,9.64,-326.55%,0.00%,1.00,19.74,-0.85%,-24.41%,-2.91%,Apr 30 BMO,15.44M,19.08,3.30%,8.16%,-14.01%,"

","15,504,363",-3.34%,NCLH
NBT Bancorp. Inc,Financial,Banks - Regional,USA,NASD,RUT,13.91,3.02,2.40%,52.32M,2.36%,2.20B,9.96,4.23,-0.43%,51.07M,-5.76%,143.56M,-,0.81,60.10%,2.71%,-1.41%,797.90M,2.76,18.08%,-1.41%,4.68,-15.94%,33.13,1.27,21.75%,1.05%,1.38M,17.21%,-,-,-,9.55%,34.50,52.44,-11.89%,1.39 (3.30%),12.15,1.57%,8.01%,-19.76%,0.57,1.36 (3.23%),-,9.00%,-,21.97%,1.01,"Jun 02, 2025",0.09,16.58%,23.33%,48.84,1.37%,1.36%,2083,0.20,12.11%,17.99%,2.00,50.40,Yes / Yes,0.15,8.40%,44.52%,0.48,42.64,2.41%,7.86%,4.90%,Apr 24 AMC,295.33K,42.08,-0.75%,0.64%,-7.57%,"

","140,878",-1.31%,NBTB
"Neurocrine Biosciences, Inc",Healthcare,Drug Manufacturers - Specialty & Generic,USA,NASD,-,42.10,2.95,3.53%,99.00M,-0.28%,12.29B,20.85,5.96,-8.22%,95.47M,3.11%,305.80M,1.21,0.98,94.25%,4.26%,13.84%,2.41B,5.09,21.64%,0.17%,2.75,-3.10%,25.61,4.85,48.80%,8.54%,4.06M,-8.00%,9.53,13.02,34.79%,12.43%,84.23,157.98,-9.03%,-,24.97,53.47%,10.25%,-21.40%,0.24,-,3.02,24.48%,97.77%,47.42%,3.15,"Dec 29, 1995",3.13,-19.24%,20.78%,61.00,0.65%,1.00%,1800,0.19,21.73%,12.68%,1.37,160.00,Yes / Yes,0.18,-81.59%,0.00%,0.62,124.77,2.32%,-85.05%,11.12%,May 05 AMC,1.48M,124.17,1.08%,10.92%,2.02%,"

","916,767",-0.48%,NBIX
Nebius Group N.V,Technology,Software - Infrastructure,Netherlands,NASD,-,-,-1.03,20.84%,202.41M,28.38%,12.04B,-,-0.79,0.00%,188.50M,51.68%,-198.20M,-,-0.41,33.29%,5.46%,78.06%,161.40M,74.60,-43.16%,-20.22%,0.83,37.53%,13.28,3.81,41.91%,-5.65%,10.28M,-34.46%,6.42,7.88,-6.88%,-10.51%,14.09,55.04,82.56%,-,-,-3.41%,-5.93%,-8.12%,-,-,9.59,-46.62%,-32.84%,258.91%,3.42,-,18.00,-217.89%,-303.66%,75.61,5.32%,4.81%,1371,0.06,-97.73%,-122.80%,1.25,65.25,Yes / Yes,0.06,-229.54%,0.00%,1.16,52.51,-4.21%,2.25%,381.56%,May 20 BMO,12.38M,50.57,23.59%,64.70%,51.99%,"

","14,319,151",-3.69%,NBIS
National Bank Holdings Corp,Financial,Banks - Regional,USA,NYSE,RUT,12.84,2.89,2.22%,38.09M,2.48%,1.42B,11.23,3.31,-0.14%,37.25M,-2.34%,111.21M,-,0.80,97.23%,1.96%,-3.58%,593.96M,2.38,-2.34%,-0.10%,2.70,-21.49%,34.90,1.06,9.33%,1.11%,0.73M,1.36%,-,-,-,8.68%,32.83,51.76,-13.70%,1.17 (3.15%),12.06,3.91%,7.60%,-28.20%,0.75,1.16 (3.12%),-,12.41%,-,13.19%,0.78,"May 30, 2025",0.07,-16.82%,23.09%,52.22,1.41%,1.35%,1309,0.12,1.63%,18.72%,2.50,41.25,Yes / Yes,0.10,-23.31%,36.32%,0.77,37.66,-5.03%,-16.45%,-2.96%,Apr 22 AMC,270.98K,37.16,0.28%,2.20%,-10.56%,"

","209,177",-1.33%,NBHC
Navient Corp,Financial,Credit Services,USA,NASD,RUT,27.44,0.51,2.74%,101.33M,2.73%,1.41B,10.43,1.34,0.00%,98.38M,0.43%,56.00M,-,0.31,101.63%,7.89%,6.01%,3.90B,0.36,-45.68%,-3.43%,10.73,-8.29%,25.55,0.55,22.96%,0.10%,7.76M,-3.20%,20.32,0.69,-10.79%,2.09%,10.53,16.97,4.82%,0.64 (4.59%),4.05,-14.36%,0.12%,-17.89%,1.42,0.64 (4.59%),0.77,-4.95%,86.01%,32.29%,0.35,"Jun 06, 2025",0.77,-67.35%,76.91%,62.34,1.00%,1.61%,2100,18.43,-21.19%,1.44%,3.22,13.06,Yes / Yes,16.56,-103.06%,54.23%,0.91,13.76,8.73%,25.57%,-29.23%,Apr 30 BMO,723.08K,13.93,2.87%,10.06%,-1.20%,"

","655,609",1.24%,NAVI
NCR Atleos Corp,Technology,Software - Application,USA,NYSE,RUT,18.11,1.55,2.23%,73.40M,2.62%,2.07B,5.90,4.77,0.24%,71.82M,3.57%,116.00M,0.81,0.83,93.97%,4.06%,12.55%,4.25B,0.49,24.35%,0.51%,6.39,-15.66%,3.75,7.52,19.13%,2.01%,2.92M,3.87%,9.09,3.10,22.32%,41.58%,22.30,35.50,-16.98%,-,9.11,-,3.61%,-20.68%,1.00,-,0.84,-,22.72%,26.28%,0.92,"Aug 31, 2016",1.03,164.98%,10.17%,59.02,0.46%,2.15%,20000,10.97,-0.19%,2.73%,1.80,40.80,Yes / Yes,10.68,302.42%,0.00%,0.88,27.86,-2.38%,13.27%,-6.67%,May 07 AMC,456.88K,28.16,4.32%,5.73%,-2.69%,"

","404,065",1.08%,NATL
NewAmsterdam Pharma Company NV,Healthcare,Biotechnology,Netherlands,NASD,-,-,-1.88,44.59%,112.17M,5.72%,2.30B,-,-2.05,-2.47%,62.21M,6.66%,-187.36M,-,-0.51,57.42%,10.54%,-12.24%,47.14M,48.82,29.92%,27.65%,7.10,11.72%,6.93,2.96,-14.09%,-28.67%,6.56M,6.22%,7.20,2.85,13.54%,-31.51%,14.06,27.29,-20.23%,0.10 (0.48%),-,-,-24.10%,-24.88%,-0.00,-,19.98,-,99.68%,45.80%,1.25,-,19.98,-816.05%,-400.37%,59.30,6.00%,3.33%,68,0.00,-,-397.45%,1.00,43.30,Yes / Yes,0.00,67.92%,-,1.60,21.84,91.29%,29.74%,112.56%,May 08 BMO,923.99K,20.50,8.37%,13.24%,2.07%,"

","1,474,871",-6.14%,NAMS
Namib Minerals,Basic Materials,Gold,Cayman Islands,NASD,-,-,-1.24,77.62%,3.28M,72.06%,1.12B,-,-,0.00%,3.28M,55.39%,-20.01M,-,-,13.44%,0.10%,62.30%,0.00M,-,-,-,0.08,61.53%,0.61,28.00,-,-43.18%,0.00M,65.58%,0.01,1254.72,-,-72.69%,5.78,55.00,62.14%,-,-,-,-222.90%,-68.78%,0.17,-,0.04,-,-,197.08%,5.05,-,0.04,-1339.00%,-,55.39,61.00%,28.52%,2,1.32,-,-,-,-,No / No,0.00,-6.73%,-,1.82,19.86,-,-,-,-,39.89K,17.17,36.80%,48.92%,58.98%,"

","72,751",-13.54%,NAMM
Niagen Bioscience Inc,Healthcare,Biotechnology,USA,NASD,RUT,81.47,0.17,36.77%,78.43M,20.10%,1.11B,58.73,0.24,-0.13%,49.81M,49.84%,14.11M,1.66,0.01,31.88%,5.62%,79.69%,107.92M,10.27,25.10%,10.49%,3.30,109.38%,0.71,19.94,74.08%,20.83%,2.80M,339.69%,0.71,19.93,48.97%,33.47%,2.31,13.84,165.22%,-,56.84,-,24.35%,1.66%,2.10,-,3.12,16.56%,62.51%,510.41%,0.64,-,3.66,489.15%,14.20%,82.02,4.75%,4.15%,104,0.06,29.77%,13.07%,1.00,14.90,Yes / Yes,0.05,1035.38%,0.00%,1.05,13.52,12.58%,264.50%,37.59%,May 07 AMC,848.11K,14.07,23.78%,57.89%,122.63%,"

","889,834",4.07%,NAGE
N-able Inc,Technology,Information Technology Services,USA,NYSE,RUT,93.57,0.09,64.73%,189.06M,1.62%,1.54B,17.94,0.45,0.00%,66.68M,3.82%,16.34M,33.18,0.09,35.27%,4.40%,13.99%,470.60M,3.27,-24.30%,2.87%,2.33,-20.95%,4.10,1.99,25.02%,1.31%,2.94M,-42.48%,0.50,16.38,2.82%,2.20%,6.07,15.48,-12.74%,-,19.88,-,1.44%,-47.37%,0.62,-,1.20,12.08%,80.72%,34.27%,0.19,-,1.20,-40.59%,14.13%,61.14,1.02%,1.53%,1773,0.48,7.98%,3.47%,1.86,8.96,Yes / Yes,0.46,-195.48%,0.00%,0.67,8.26,2.25%,20.48%,3.91%,May 08 BMO,1.26M,8.15,1.83%,10.53%,-16.47%,"

","842,128",-1.33%,NABL
MYR Group Inc,Industrials,Engineering & Construction,USA,NASD,RUT,75.90,2.18,1.98%,15.52M,3.13%,2.57B,20.52,8.06,0.27%,15.22M,3.45%,34.63M,0.97,1.52,98.58%,5.08%,45.20%,3.38B,0.76,262.84%,-1.16%,3.32,-0.61%,35.35,4.68,21.35%,2.23%,0.77M,11.77%,0.70,235.41,77.94%,5.71%,86.60,168.88,11.11%,-,25.79,-4.10%,5.22%,-2.12%,1.17,-,1.31,10.18%,8.76%,90.88%,5.39,-,1.31,-57.86%,1.71%,64.92,1.29%,1.38%,8500,0.24,-7.33%,1.02%,1.60,169.80,Yes / Yes,0.21,29.06%,0.00%,0.70,163.32,6.07%,21.00%,2.21%,Apr 30 AMC,232.71K,165.30,2.16%,17.43%,24.69%,"

","163,950",1.21%,MYRG
MaxLinear Inc,Technology,Semiconductors,USA,NASD,RUT,-,-2.64,7.18%,86.37M,1.84%,1.07B,15.69,0.79,-0.76%,80.18M,1.55%,-222.60M,-,0.02,83.51%,7.23%,-1.89%,361.19M,2.97,130.91%,-0.32%,4.33,-35.46%,5.71,2.18,184.79%,-23.61%,5.79M,-27.77%,1.20,10.32,-,-39.36%,8.35,26.59,-37.16%,-,-,-59.94%,-35.22%,-53.25%,1.68,-,1.19,2.60%,54.54%,48.86%,0.58,-,1.63,-39.38%,-42.90%,58.23,1.56%,2.26%,1294,0.30,-33.12%,-61.63%,2.27,15.05,Yes / Yes,0.28,33.61%,-,0.66,12.57,1.14%,-1.83%,0.70%,Apr 23 AMC,1.34M,12.43,3.07%,11.59%,-15.73%,"

","878,588",-1.11%,MXL
Mueller Water Products Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,26.33,0.92,2.21%,156.66M,-0.86%,3.78B,17.83,1.35,-6.71%,153.21M,-5.12%,143.90M,2.03,0.34,103.45%,3.72%,-9.97%,1.37B,2.75,28.82%,11.00%,2.44,-4.74%,5.58,4.32,9.30%,8.97%,5.69M,37.56%,2.10,11.47,13.00%,17.68%,17.09,28.58,7.11%,0.27 (1.12%),19.65,12.98%,10.70%,-15.68%,1.20,0.27 (1.10%),2.49,6.31%,34.46%,41.02%,0.62,"May 12, 2025",3.79,43.44%,17.41%,41.68,1.24%,1.37%,3400,0.55,10.96%,10.48%,2.33,28.33,Yes / Yes,0.54,15.21%,34.66%,0.71,24.57,3.80%,9.68%,3.08%,May 05 AMC,2.34M,24.10,-2.54%,-3.55%,0.55%,"

","1,648,581",-1.91%,MWA
Microvast Holdings Inc,Consumer Cyclical,Auto Parts,USA,NASD,-,-,-0.45,40.28%,323.53M,24.48%,1.37B,23.02,0.18,0.00%,194.28M,76.57%,-131.96M,-,0.01,11.06%,10.29%,181.33%,414.94M,3.31,153.09%,25.19%,2.37,240.32%,1.40,3.01,27.91%,-13.04%,20.00M,1049.55%,0.38,11.16,-,-26.38%,0.15,4.32,103.86%,-,425.06,-,-21.53%,-2.31%,3.03,-,0.94,-,35.03%,2685.48%,0.31,-,1.32,-28.26%,3.76%,71.94,6.06%,5.35%,2255,0.65,21.69%,-31.80%,1.67,4.00,Yes / Yes,0.35,309.66%,-,0.65,4.19,9.90%,700.00%,43.20%,May 12 AMC,8.43M,4.22,14.32%,59.07%,189.74%,"

","5,502,243",0.72%,MVST
Murphy USA Inc,Consumer Cyclical,Specialty Retail,USA,NYSE,-,17.49,23.72,9.27%,19.76M,-1.86%,8.20B,14.89,27.85,-0.14%,17.93M,-5.64%,489.70M,2.18,6.88,86.48%,6.01%,-8.20%,19.93B,0.41,-1.07%,1.72%,3.52,-23.14%,36.41,11.39,15.71%,11.12%,1.08M,-6.93%,2.50,165.89,8.02%,65.24%,406.93,561.08,-17.35%,2.00 (0.48%),22.13,37.76%,15.36%,-26.09%,0.50,1.92 (0.46%),0.39,7.60%,4.88%,1.91%,12.92,"May 12, 2025",0.80,-0.81%,3.71%,35.69,2.63%,1.69%,17200,3.49,-6.43%,2.46%,2.30,504.88,Yes / Yes,3.43,-15.57%,7.42%,0.95,424.80,-3.12%,-33.25%,-6.57%,May 07 AMC,306.26K,414.70,-4.51%,-11.01%,-15.15%,"

","290,217",-2.38%,MUSA
Murphy Oil Corp,Energy,Oil & Gas E&P,USA,NYSE,RUT,9.33,2.61,6.66%,142.72M,12.23%,3.47B,9.14,2.66,1.08%,133.21M,5.83%,390.20M,0.93,0.21,92.78%,19.50%,-3.22%,2.90B,1.20,-40.07%,8.31%,8.05,-18.88%,35.88,0.68,60.93%,4.03%,25.97M,-38.69%,2.75,8.83,10.04%,7.54%,18.94,43.02,-19.63%,1.28 (5.26%),5.77,-17.32%,5.51%,-43.47%,1.07,1.25 (5.14%),0.69,1.39%,26.81%,28.37%,0.99,"May 16, 2025",0.76,-27.53%,21.39%,66.79,1.01%,2.20%,750,0.43,-14.90%,13.47%,2.95,28.06,Yes / Yes,0.38,-13.96%,44.51%,1.31,23.79,-0.96%,12.40%,-15.36%,May 07 AMC,3.22M,24.32,10.89%,11.07%,-15.65%,"

","4,233,509",2.23%,MUR
"Mitsubishi UFJ Financial Group, Inc. ADR",Financial,Banks - Diversified,Japan,NYSE,-,12.91,1.05,0.02%,11.51B,-1.53%,156.03B,10.05,1.35,0.00%,11.50B,4.79%,12.24B,1.22,0.28,2.70%,0.10%,3.67%,80.89B,1.93,9.50%,3.90%,1.22,12.62%,11.93,1.14,12.39%,0.45%,11.51M,30.38%,-,-,10.62%,9.18%,8.75,15.03,15.70%,0.48 (3.55%),-,22.75%,2.97%,-9.78%,0.44,0.17 (1.22%),-,4.93%,-,54.97%,0.27,"Sep 30, 2024",2.11,21.03%,14.73%,52.38,0.90%,1.67%,145412,4.63,4.98%,15.13%,1.92,15.06,Yes / Yes,2.00,-40.05%,12.79%,0.39,13.58,254.13%,-23.83%,-12.11%,May 15 AMC,9.42M,13.56,-1.25%,6.26%,13.03%,"

","3,705,441",-0.15%,MUFG
Micron Technology Inc,Technology,Semiconductors,USA,NASD,"NDX, S&P 500",27.89,4.16,0.49%,1.12B,12.38%,129.67B,10.45,11.11,-1.81%,1.11B,25.72%,4.67B,0.26,1.59,79.68%,2.89%,21.32%,31.32B,4.14,440.50%,0.44%,1.36,14.69%,43.50,2.67,58.07%,6.73%,32.10M,-11.39%,7.35,15.78,106.39%,10.10%,61.54,157.54,37.87%,0.48 (0.42%),213.98,-33.89%,7.41%,-26.35%,1.29,0.46 (0.40%),1.99,1.42%,34.84%,88.54%,3.94,"Mar 31, 2025",3.13,166.93%,19.84%,80.26,0.49%,2.06%,48000,0.31,71.05%,14.92%,1.52,125.58,Yes / Yes,0.30,98.03%,66.10%,0.91,114.14,1.97%,9.13%,38.27%,Jun 25 AMC,23.66M,116.03,15.28%,34.21%,21.97%,"

","21,533,963",1.66%,MU
Mastec Inc,Industrials,Engineering & Construction,USA,NYSE,-,60.14,2.71,22.54%,79.27M,3.34%,12.85B,23.16,7.04,-0.04%,61.12M,6.65%,213.87M,2.23,1.40,72.26%,1.67%,38.17%,12.46B,1.03,54.05%,-1.70%,0.97,14.78%,36.38,4.48,15.61%,2.43%,1.02M,52.14%,4.38,37.17,26.97%,7.70%,89.96,166.95,19.66%,-,13.95,-16.79%,4.13%,-2.42%,1.75,-,1.18,11.36%,9.28%,81.08%,5.02,"Aug 04, 1982",1.22,2137.57%,3.79%,65.92,2.58%,1.60%,32000,0.91,3.03%,1.72%,1.44,180.27,Yes / Yes,0.79,123.72%,0.00%,0.64,158.43,4.99%,52.19%,5.99%,May 01 AMC,1.05M,162.90,3.50%,17.49%,22.68%,"

","667,095",2.82%,MTZ
"Minerals Technologies, Inc",Basic Materials,Specialty Chemicals,USA,NYSE,RUT,-,-0.78,1.31%,31.73M,0.07%,1.84B,9.00,6.44,0.97%,31.32M,-0.65%,-23.60M,-,1.41,98.17%,1.79%,-13.60%,2.08B,0.89,-8.89%,0.58%,2.13,-27.29%,50.37,1.15,14.87%,-0.70%,0.56M,-31.24%,9.84,5.89,-,-1.45%,49.54,90.29,-23.97%,0.45 (0.78%),21.68,6.47%,-0.92%,-35.83%,1.22,0.43 (0.74%),1.31,3.42%,25.60%,16.96%,1.73,"May 30, 2025",1.89,-126.04%,13.07%,50.23,2.61%,1.91%,3891,0.62,-3.82%,-1.14%,1.00,81.33,Yes / Yes,0.60,-413.17%,7.93%,0.53,60.01,-0.19%,-3.84%,-7.99%,Apr 24 AMC,262.64K,57.94,-0.69%,1.99%,-17.72%,"

","138,166",-3.45%,MTX
Metsera Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-,51.74%,104.87M,15.68%,3.47B,-,-3.44,10.66%,50.70M,25.32%,-,-,-0.70,38.75%,17.91%,28.24%,-,-,77.00%,85.43%,8.67,-,4.82,6.86,-3.20%,-,9.08M,-,5.60,5.90,33.43%,-,12.30,37.99,24.75%,-,-,-,-,-12.97%,-,-,6.55,-,-,168.78%,3.19,-,6.55,-,-,63.57,10.18%,6.01%,81,0.02,-,-,1.00,50.00,Yes / Yes,0.00,-,-,0.81,35.10,-,-8.99%,-,May 12 BMO,1.05M,33.06,15.44%,38.32%,27.63%,"

","850,681",-5.81%,MTSR
MACOM Technology Solutions Holdings Inc,Technology,Semiconductors,USA,NASD,-,-,-1.22,14.38%,74.38M,3.05%,9.77B,32.32,4.06,-12.35%,63.70M,7.09%,-86.51M,-,0.90,85.98%,3.99%,22.74%,845.21M,11.56,35.21%,2.22%,3.16,-5.59%,16.16,8.12,17.37%,-4.81%,2.54M,29.49%,9.16,14.33,21.36%,-7.70%,84.00,152.50,1.07%,-,51.26,-,-5.47%,-13.90%,1.40,-,2.86,7.86%,51.80%,56.31%,3.67,-,3.56,-233.25%,12.94%,69.88,1.93%,1.30%,1700,0.45,32.63%,-10.24%,1.59,141.00,Yes / Yes,0.31,104.55%,0.00%,0.71,128.27,2.53%,1.06%,30.16%,May 08 BMO,805.02K,131.30,5.54%,17.14%,11.01%,"

","569,391",2.36%,MTSI
Materion Corp,Basic Materials,Other Industrial Metals & Mining,USA,NYSE,RUT,173.81,0.47,1.85%,20.73M,2.93%,1.70B,13.98,5.83,-1.04%,20.43M,4.69%,10.18M,-,1.15,95.38%,1.81%,-3.16%,1.72B,0.99,-7.21%,1.24%,2.54,-26.57%,42.83,1.90,17.66%,0.57%,0.37M,-26.07%,0.75,108.51,-,1.14%,69.10,123.21,-17.60%,-,40.57,-35.82%,0.74%,-33.87%,0.80,0.55 (0.67%),1.20,7.29%,18.49%,17.92%,2.54,"May 29, 2025",2.84,-87.87%,7.98%,56.44,1.18%,1.97%,3037,0.60,6.97%,0.59%,1.67,120.00,Yes / Yes,0.55,32.36%,190.12%,0.50,82.27,5.41%,6.23%,9.09%,May 01 BMO,145.91K,81.48,3.46%,3.36%,-15.94%,"

","72,666",-0.96%,MTRN
