Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Henry Schein Inc,Healthcare,Medical Distribution,USA,NASD,S&P 500,22.38,3.22,13.84%,122.24M,1.27%,8.76B,13.64,5.28,-0.06%,104.87M,-1.57%,407.00M,3.12,1.21,97.72%,7.52%,2.17%,12.67B,0.69,2.86%,-17.95%,5.26,-4.21%,27.08,2.66,8.23%,3.95%,7.89M,8.76%,1.04,68.99,7.17%,11.78%,60.56,82.49,4.02%,-,15.93,-2.15%,7.35%,-12.74%,0.87,-,0.75,4.88%,29.62%,18.86%,1.70,-,1.38,8.76%,6.10%,57.88,1.01%,1.27%,25000,0.97,1.75%,3.21%,2.47,76.15,Yes / Yes,0.67,22.96%,0.00%,2.22,71.13,-1.83%,3.37%,-0.13%,May 05 BMO,1.50M,71.98,1.23%,4.81%,0.92%,"

","3,331,914",1.20%,HSIC
HSBC Holdings plc ADR,Financial,Banks - Diversified,United Kingdom,NYSE,-,10.82,5.40,0.00%,3.54B,-2.89%,204.54B,8.40,6.96,-,3.50B,-2.60%,19.67B,2.15,1.60,2.14%,0.17%,1.42%,142.18B,1.44,1.80%,29.21%,2.89,20.15%,48.58,1.20,4.35%,0.65%,5.78M,33.71%,-,-,5.04%,10.83%,39.42,61.88,18.14%,3.35 (5.73%),-,33.35%,5.19%,-5.58%,0.56,3.30 (5.65%),-,9.58%,-,48.24%,0.86,"May 09, 2025",2.00,-6.79%,18.34%,47.54,1.46%,0.96%,211000,2.35,-1.91%,13.83%,1.33,56.00,Yes / Yes,1.20,-28.10%,52.55%,0.77,59.19,8.17%,18.18%,-8.07%,Apr 29 BMO,2.00M,58.43,-1.60%,2.41%,13.48%,"

","1,539,708",-1.28%,HSBC
Hesai Group ADR,Consumer Cyclical,Auto Parts,China,NASD,-,-,-0.01,5.81%,105.47M,-12.68%,1.91B,27.35,0.66,0.00%,99.35M,-7.46%,-1.73M,-,0.06,41.53%,5.81%,-5.92%,310.92M,6.14,380.25%,41.29%,1.18,77.55%,4.63,3.91,114.99%,-0.21%,5.77M,284.50%,3.74,4.84,-,-0.30%,3.52,24.18,31.04%,-,-,11.46%,-0.27%,-25.10%,1.08,-,3.62,41.78%,43.00%,414.49%,1.40,-,4.06,97.67%,-17.11%,44.85,4.11%,3.68%,1020,0.16,23.48%,-0.56%,1.18,26.01,Yes / Yes,0.09,84.37%,-,0.87,18.24,-0.28%,-1.12%,44.50%,May 26 AMC,4.88M,18.11,-8.69%,3.87%,43.71%,"

","4,255,304",-0.71%,HSAI
Harrow Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NASD,RUT,-,-0.61,16.01%,35.65M,-1.60%,1.13B,21.09,1.45,-1.43%,30.83M,9.23%,-21.70M,-,0.01,56.54%,13.65%,9.15%,212.86M,5.29,129.04%,-0.92%,8.20,-16.32%,1.58,19.36,921.50%,-6.58%,4.21M,73.32%,1.82,16.86,-,-37.23%,19.31,59.23,-8.61%,-,2679.07,-,-12.22%,-48.24%,0.40,-,0.85,31.29%,74.53%,58.82%,1.63,-,0.91,33.18%,2.24%,57.58,4.05%,3.10%,382,4.07,53.49%,-10.19%,1.00,56.89,Yes / Yes,2.14,-29.79%,-,0.82,31.52,-16.08%,-986.96%,38.29%,May 08 AMC,512.85K,30.66,4.84%,14.83%,-11.96%,"

","418,564",-2.73%,HROW
Harmony Biosciences Holdings Inc,Healthcare,Biotechnology,USA,NASD,RUT,12.16,2.62,24.06%,57.39M,-4.32%,1.83B,7.96,4.01,-0.87%,43.61M,-10.47%,152.72M,0.48,0.72,78.52%,7.75%,-8.62%,744.85M,2.46,24.67%,-5.34%,4.71,-3.54%,12.55,2.54,28.04%,16.05%,3.38M,8.58%,8.83,3.61,25.24%,24.71%,26.47,41.61,-7.32%,-,8.27,-,17.37%,-23.36%,0.87,-,3.63,160.18%,75.14%,20.48%,1.10,-,3.67,14.08%,26.18%,36.85,0.89%,1.70%,268,0.29,20.62%,20.50%,1.33,51.44,Yes / Yes,0.22,16.96%,0.00%,0.92,32.48,1.35%,28.61%,19.48%,May 06 BMO,717.45K,31.89,-6.68%,-1.68%,-7.72%,"

","662,257",-1.82%,HRMY
Hormel Foods Corp,Consumer Defensive,Packaged Foods,USA,NYSE,S&P 500,22.37,1.36,47.26%,549.89M,-2.06%,16.72B,17.04,1.79,-0.00%,290.02M,0.90%,747.49M,2.89,0.41,42.96%,3.79%,2.46%,11.92B,1.40,1.07%,1.07%,3.56,-5.97%,14.61,2.08,11.78%,5.43%,10.98M,-1.07%,1.27,23.92,7.74%,9.39%,27.59,33.80,-3.06%,1.16 (3.82%),24.04,-3.96%,6.87%,-10.03%,0.34,1.15 (3.77%),1.17,4.65%,16.58%,10.22%,0.56,"Jul 14, 2025",2.47,-2.93%,8.15%,50.83,0.86%,0.95%,20000,0.36,-1.01%,6.27%,2.85,33.62,Yes / Yes,0.35,-5.25%,77.04%,2.40,30.16,-0.16%,2.43%,0.40%,May 29 BMO,3.08M,30.41,-0.26%,1.03%,-0.53%,"

","7,404,215",0.83%,HRL
Herc Holdings Inc,Industrials,Rental & Leasing Services,USA,NYSE,RUT,25.63,4.49,2.61%,33.20M,-3.60%,3.82B,7.67,14.99,0.00%,32.33M,-15.28%,128.00M,2.95,2.53,91.74%,9.76%,-14.85%,3.62B,1.05,-1.99%,6.90%,6.14,-42.22%,47.65,2.41,18.76%,1.72%,3.15M,-12.00%,1.45,79.53,8.70%,9.60%,96.18,246.88,-39.27%,2.65 (2.31%),-,35.31%,2.02%,-53.43%,1.88,2.73 (2.37%),1.50,12.29%,33.43%,19.54%,5.29,"May 30, 2025",1.50,-63.02%,20.11%,42.71,1.90%,2.81%,7600,3.72,8.34%,3.53%,1.91,165.30,Yes / Yes,3.67,-127.60%,35.93%,0.94,111.68,1.14%,-41.23%,7.09%,Apr 22 BMO,513.31K,114.98,-4.65%,-4.14%,-29.92%,"

","483,401",2.95%,HRI
H&R Block Inc,Consumer Cyclical,Personal Services,USA,NYSE,-,13.44,4.08,1.27%,133.88M,-2.12%,7.35B,10.67,5.14,-3.07%,132.18M,-5.40%,559.20M,1.47,2.83,96.91%,9.05%,4.73%,3.71B,1.98,19.05%,1.44%,7.13,-0.63%,-1.44,-,-2.00%,17.42%,11.96M,5.95%,5.90,9.30,9.12%,968.17%,49.16,68.45,3.86%,1.51 (2.76%),11.33,15.11%,46.50%,-19.82%,0.27,1.50 (2.73%),0.78,3.13%,44.53%,11.64%,1.23,"Jun 04, 2025",0.78,-8.07%,22.79%,38.91,0.93%,1.46%,70900,-,3.71%,15.06%,3.00,62.00,Yes / Yes,-,9.29%,30.33%,1.19,55.12,1.30%,4.06%,4.22%,May 07 AMC,1.68M,54.88,-3.05%,-5.92%,-4.46%,"

","1,993,303",-0.44%,HRB
Healthcare Realty Trust Inc,Real Estate,REIT - Healthcare Facilities,USA,NYSE,-,-,-1.09,0.96%,351.00M,1.81%,5.33B,-,-0.30,0.07%,348.05M,1.40%,-392.80M,-,-0.08,106.20%,3.56%,-9.32%,1.24B,4.30,82.80%,-1.68%,4.07,-12.41%,14.47,1.05,4.54%,-3.45%,12.38M,-6.01%,0.07,207.41,45.17%,-6.83%,14.09,18.90,-10.44%,1.20 (7.88%),11.27,-,-4.22%,-19.68%,0.86,1.24 (8.17%),0.16,12.83%,10.09%,7.74%,0.30,"May 12, 2025",0.16,18.45%,3.49%,60.09,0.60%,0.83%,550,0.99,-7.26%,-31.67%,3.00,16.78,Yes / Yes,0.83,84.21%,-,2.12,15.05,-3.09%,-55.13%,-8.52%,May 01 AMC,3.04M,15.18,3.94%,0.92%,-8.96%,"

","6,452,713",0.86%,HR
Healthequity Inc,Healthcare,Health Information Services,USA,NASD,RUT,73.73,1.37,2.74%,86.71M,-2.59%,8.76B,22.97,4.41,-12.01%,84.10M,0.12%,121.81M,3.87,0.92,107.96%,7.09%,19.74%,1.24B,7.05,18.82%,3.34%,4.73,8.73%,24.49,4.14,18.98%,3.66%,5.96M,20.07%,3.33,30.43,19.03%,5.77%,65.01,116.65,5.58%,-,25.94,13.44%,3.78%,-13.16%,0.49,-,4.06,17.66%,58.59%,55.82%,3.64,-,4.06,50.06%,21.77%,49.45,2.27%,2.58%,3120,0.52,19.21%,9.80%,1.20,121.71,Yes / Yes,0.52,86.94%,0.00%,0.97,102.00,2.64%,19.34%,15.04%,Jun 03 AMC,1.26M,101.30,-2.75%,6.44%,6.98%,"

","1,218,772",-0.69%,HQY
HP Inc,Technology,Computer Hardware,USA,NYSE,S&P 500,9.29,2.59,0.26%,942.21M,-2.55%,22.65B,7.08,3.41,-4.05%,936.82M,-16.80%,2.52B,4.51,0.74,81.81%,3.92%,-15.43%,53.89B,0.42,-7.87%,1.04%,3.87,-29.48%,-1.35,-,9.39%,6.60%,36.69M,-32.90%,2.91,8.30,2.06%,-,21.21,39.79,-26.11%,1.16 (4.83%),8.52,6.29%,28.66%,-39.41%,1.31,1.14 (4.74%),0.42,-1.84%,20.25%,13.67%,0.75,"Sep 10, 2025",0.73,-12.41%,6.60%,37.43,1.71%,2.60%,58000,-,2.08%,4.67%,2.78,26.96,Yes / Yes,-,-30.73%,39.29%,2.06,24.18,0.86%,-8.38%,2.29%,May 28 AMC,9.48M,24.11,-5.15%,-6.24%,-23.77%,"

","19,506,048",-0.29%,HPQ
HighPeak Energy Inc,Energy,Oil & Gas E&P,USA,NASD,RUT,13.05,0.88,85.35%,126.07M,1.32%,1.45B,13.25,0.87,0.00%,18.47M,20.46%,112.85M,1.77,0.11,20.45%,30.11%,-8.31%,1.04B,1.39,-38.10%,-1.81%,16.56,-19.15%,12.96,0.89,33.33%,3.57%,5.56M,-15.90%,0.41,28.04,7.38%,7.09%,7.82,17.48,-21.90%,-,30.41,-,4.45%,-34.32%,1.07,0.16 (1.39%),0.48,165.44%,34.62%,46.80%,0.53,"Jun 02, 2025",0.51,-28.62%,31.25%,61.33,2.96%,3.04%,47,0.63,-11.59%,10.86%,3.33,15.83,Yes / Yes,0.55,473.78%,24.03%,2.12,11.64,3.32%,13.76%,-10.54%,May 12 AMC,335.82K,11.48,6.79%,17.76%,-10.54%,"

","711,030",-1.37%,HPK
Hewlett Packard Enterprise Co,Technology,Communication Equipment,USA,NYSE,S&P 500,18.56,0.97,0.50%,1.31B,-0.94%,23.57B,8.49,2.12,-0.71%,1.31B,1.35%,1.37B,3.54,0.43,90.25%,3.41%,10.66%,31.55B,0.75,-7.30%,7.71%,2.19,-17.80%,18.21,0.99,14.73%,2.28%,44.55M,-17.08%,8.98,2.00,5.24%,6.39%,11.97,24.66,-15.88%,0.53 (2.96%),220.26,19.99%,3.79%,-27.17%,1.33,0.52 (2.90%),0.95,0.79%,29.19%,50.10%,0.52,"Jun 18, 2025",1.28,-24.41%,6.70%,54.77,2.24%,1.61%,61000,0.73,11.63%,4.35%,1.94,20.82,Yes / Yes,0.52,-444.39%,27.22%,1.64,17.78,1.86%,9.70%,5.65%,Jun 03 AMC,20.35M,17.96,0.67%,6.45%,-6.47%,"

","33,358,982",1.01%,HPE
"Helmerich & Payne, Inc",Energy,Oil & Gas Drilling,USA,NYSE,RUT,7.80,2.19,3.98%,99.42M,-4.89%,1.70B,14.85,1.15,1.57%,95.46M,6.21%,217.19M,-,0.24,101.47%,8.49%,-32.45%,3.08B,0.55,-61.27%,-3.08%,3.88,-48.12%,29.52,0.58,-14.99%,3.72%,8.11M,-47.88%,2.66,6.44,-24.10%,7.57%,14.65,42.39,-46.56%,1.12 (6.54%),22.70,-,4.20%,-59.64%,0.81,0.75 (4.38%),1.32,-0.30%,22.29%,16.79%,0.94,"Aug 15, 2025",1.68,-37.06%,12.30%,45.95,1.78%,3.20%,7000,0.76,12.23%,7.04%,2.89,22.00,Yes / Yes,0.76,-98.51%,44.07%,0.98,17.38,8.31%,-96.90%,47.69%,May 08 BMO,2.09M,17.11,1.93%,-5.76%,-38.69%,"

","2,044,242",-1.55%,HP
Hope Bancorp Inc,Financial,Banks - Regional,USA,NASD,RUT,12.98,0.78,5.24%,128.06M,-2.68%,1.30B,8.14,1.25,-0.06%,121.35M,-2.78%,94.86M,-,0.06,85.54%,2.60%,-2.59%,979.20M,1.33,-12.50%,0.15%,2.93,-24.40%,17.84,0.57,73.87%,0.54%,3.16M,0.30%,-,-,-,4.44%,8.82,14.53,-17.33%,0.56 (5.51%),12.58,-9.41%,4.13%,-30.10%,0.87,0.56 (5.51%),-,6.60%,-,15.13%,0.23,"May 02, 2025",0.06,-21.66%,14.00%,49.52,0.75%,1.58%,1244,0.12,-11.94%,9.69%,2.50,11.88,Yes / Yes,0.06,-18.72%,68.08%,1.56,10.08,1.34%,-8.11%,-15.49%,Apr 22 BMO,1.08M,10.16,0.05%,1.08%,-12.24%,"

","1,683,166",0.79%,HOPE
Robinhood Markets Inc,Financial,Capital Markets,USA,NASD,-,44.80,1.75,16.51%,767.85M,6.31%,69.27B,52.25,1.50,-3.88%,737.72M,20.94%,1.59B,7.65,0.29,57.29%,3.61%,79.80%,3.28B,21.13,-18.99%,-4.10%,0.61,81.71%,8.99,8.73,18.89%,4.32%,26.66M,252.81%,5.10,15.39,5.86%,21.43%,13.98,78.74,110.68%,-,-,-,19.71%,-0.30%,2.26,-,1.35,60.71%,87.46%,461.52%,3.69,-,1.35,1127.29%,39.17%,71.27,3.70%,2.78%,2300,1.48,58.74%,48.51%,1.83,66.80,Yes / Yes,0.01,105.96%,0.00%,0.85,78.35,0.75%,13.74%,49.52%,Apr 30 AMC,43.59M,78.50,10.23%,33.51%,84.32%,"

","37,108,780",0.19%,HOOD
Honeywell International Inc,Industrials,Conglomerates,USA,NASD,"DJIA, NDX, S&P 500",25.48,8.71,0.12%,642.68M,-1.88%,142.55B,19.52,11.36,-3.61%,641.89M,-1.45%,5.69B,3.31,2.64,80.05%,1.09%,5.17%,39.21B,3.64,5.45%,-3.68%,1.66,-6.02%,27.17,8.16,8.93%,8.08%,7.01M,4.65%,15.65,14.17,7.70%,33.56%,179.36,242.77,-1.81%,4.53 (2.04%),28.15,0.69%,12.89%,-8.64%,1.07,4.47 (2.02%),0.95,0.96%,38.25%,23.66%,3.33,"May 16, 2025",1.25,0.81%,20.32%,48.85,0.50%,0.73%,102000,1.95,6.30%,14.51%,2.07,242.57,Yes / Yes,1.53,-0.21%,50.20%,1.38,221.87,2.38%,13.61%,7.88%,Apr 29 BMO,4.23M,221.80,-1.49%,3.08%,2.97%,"

","5,853,123",-0.03%,HON
Home Bancshares Inc,Financial,Banks - Regional,USA,NYSE,RUT,13.20,2.09,7.40%,198.21M,-2.16%,5.46B,11.96,2.31,-0.21%,182.86M,-5.05%,417.34M,2.00,0.57,72.06%,3.18%,-1.71%,1.46B,3.73,13.40%,1.18%,6.23,-9.29%,20.40,1.35,1.36%,1.82%,5.81M,19.97%,-,-,6.61%,10.63%,22.90,32.90,-2.37%,0.79 (2.87%),13.64,3.10%,8.31%,-16.03%,0.79,0.79 (2.84%),-,12.35%,-,20.66%,0.55,"May 14, 2025",0.33,8.50%,36.71%,43.25,0.49%,1.22%,2552,0.31,6.67%,28.52%,2.00,32.29,Yes / Yes,0.24,16.56%,37.30%,1.94,27.57,1.91%,4.34%,-0.01%,Apr 16 AMC,931.89K,27.63,-1.81%,-1.09%,-3.03%,"

","1,804,433",0.22%,HOMB
"Hologic, Inc",Healthcare,Medical Instruments & Supplies,USA,NASD,S&P 500,27.23,2.37,0.90%,222.84M,-1.13%,14.37B,14.30,4.51,0.27%,220.85M,14.18%,556.70M,3.97,1.05,102.18%,2.32%,5.69%,4.03B,3.57,2.51%,-2.14%,1.41,-10.99%,20.73,3.11,7.79%,6.45%,5.11M,-9.73%,7.27,8.86,6.86%,11.77%,51.90,84.67,-10.56%,-,14.43,-,7.85%,-23.85%,0.55,-,2.52,3.66%,55.98%,24.24%,1.65,-,3.24,21.95%,23.72%,60.94,1.11%,3.21%,7063,0.55,1.66%,13.83%,2.50,66.93,Yes / Yes,0.54,-110.78%,0.00%,1.52,63.97,0.48%,1.37%,-1.23%,May 01 AMC,3.62M,64.48,2.61%,8.80%,-7.43%,"

","5,518,325",0.80%,HOLX
"Harley-Davidson, Inc",Consumer Cyclical,Recreational Vehicles,USA,NYSE,-,8.73,2.68,0.80%,121.24M,-5.84%,2.84B,7.09,3.30,-0.35%,120.51M,-9.87%,353.52M,1.44,1.00,95.59%,11.75%,-7.37%,4.79B,0.59,-24.43%,-4.09%,6.32,-26.94%,26.25,0.89,26.90%,2.86%,14.16M,-30.31%,17.13,1.36,6.06%,10.84%,20.45,39.93,-22.40%,0.69 (2.95%),3.08,5.10%,4.31%,-41.45%,1.33,0.70 (3.02%),1.36,-0.66%,30.96%,14.33%,0.79,"Jun 02, 2025",1.56,-40.76%,5.90%,41.59,2.09%,1.75%,5900,2.31,-17.15%,7.39%,2.50,29.25,Yes / Yes,1.57,-37.81%,20.05%,1.44,23.37,-2.30%,37.82%,-23.15%,May 01 BMO,2.24M,23.38,-4.03%,-1.86%,-19.52%,"

","3,237,710",0.04%,HOG
HNI Corp,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,NYSE,RUT,16.57,2.80,2.72%,46.55M,-3.01%,2.16B,11.58,4.01,-0.33%,45.29M,-1.86%,135.70M,1.08,0.86,79.94%,1.73%,6.08%,2.54B,0.85,14.31%,-7.03%,2.37,-14.30%,17.26,2.69,14.58%,7.20%,0.78M,6.20%,0.59,78.55,15.38%,17.23%,39.76,58.42,-7.88%,1.36 (2.93%),11.50,2.51%,10.68%,-20.58%,0.90,1.33 (2.87%),0.73,2.37%,39.91%,16.70%,1.03,"May 23, 2025",1.19,107.68%,8.59%,48.69,1.27%,1.63%,7700,0.69,-0.18%,5.35%,1.00,64.00,Yes / Yes,0.58,-21.30%,45.54%,2.57,46.88,3.33%,29.41%,2.01%,May 07 BMO,330.39K,46.40,-1.10%,2.74%,-5.56%,"

","850,184",-1.02%,HNI
Hinge Health Inc,Healthcare,Health Information Services,USA,NYSE,-,10.33,4.07,25.80%,78.02M,20.13%,3.28B,56.72,0.74,-23.03%,6.10M,-,135.80M,-,0.09,9.60%,14.13%,-,431.50M,7.61,89.40%,35.16%,0.69,-,-18.75,-,18.71%,8.90%,0.86M,-,6.03,6.97,-,-20.50%,33.42,43.80,12.01%,-,38.34,-,5.90%,-3.95%,-,-,2.00,-,79.50%,25.87%,2.71,-,2.30,-,4.70%,63.40,0.79%,-,1514,-,-,7.30%,1.46,46.29,Yes / Yes,-,-,0.00%,0.88,39.73,-,-,49.70%,May 28,1.26M,42.07,8.90%,8.90%,8.90%,"

","1,105,011",5.89%,HNGE
Harmony Gold Mining Co Ltd ADR,Basic Materials,Gold,South Africa,NYSE,-,15.42,0.92,0.07%,622.18M,-5.09%,8.82B,5.55,2.55,0.00%,621.73M,-7.86%,580.30M,0.42,-,22.00%,0.99%,10.35%,3.80B,2.32,67.32%,-3.60%,1.00,59.68%,3.90,3.63,48.48%,16.77%,6.14M,69.62%,0.83,17.17,36.29%,25.19%,7.97,18.77,72.72%,0.27 (1.91%),16.98,-,22.88%,-24.45%,0.98,0.17 (1.22%),1.46,12.41%,31.52%,77.92%,0.59,"Apr 11, 2025",1.84,20.44%,28.29%,43.65,1.06%,3.48%,34715,0.05,20.35%,15.28%,3.86,14.37,Yes / Yes,0.04,37.42%,14.15%,1.23,14.38,-,-,26.51%,Mar 04 BMO,6.13M,14.18,-4.15%,-7.85%,21.23%,"

","7,558,029",-1.39%,HMY
Horace Mann Educators Corp,Financial,Insurance - Property & Casualty,USA,NYSE,RUT,15.28,2.76,0.62%,40.95M,-2.30%,1.72B,9.55,4.41,-23.06%,40.53M,-4.14%,114.50M,0.94,0.57,103.22%,1.35%,1.94%,1.63B,1.06,25.97%,-0.63%,1.88,1.32%,32.79,1.29,10.18%,0.96%,0.55M,27.50%,-,-,16.23%,8.97%,31.81,44.44,7.42%,-,3.31,-10.84%,6.06%,-5.18%,0.30,1.38 (3.27%),-,2.20%,-,32.47%,0.81,"Jun 16, 2025",-,77.17%,10.94%,44.84,0.78%,1.10%,1750,0.41,6.67%,7.04%,2.50,46.50,Yes / Yes,0.41,43.82%,54.90%,1.45,42.08,40.08%,10.43%,7.88%,May 06 AMC,290.93K,42.14,-2.01%,0.19%,5.86%,"

","420,804",0.14%,HMN
Honda Motor ADR,Consumer Cyclical,Auto Manufacturers,Japan,NYSE,-,8.44,3.45,0.00%,1.45B,-0.14%,42.22B,6.74,4.33,-,1.45B,-1.55%,5.44B,1.09,1.15,23.11%,0.39%,-3.35%,142.29B,0.30,0.37%,2.44%,5.85,16.47%,56.92,0.51,17.48%,2.70%,5.65M,-7.93%,20.90,1.39,7.76%,6.54%,23.41,33.72,2.07%,1.53 (5.27%),-,8.03%,4.17%,-13.58%,0.54,0.67 (2.31%),1.07,0.71%,21.50%,24.48%,0.51,"Mar 28, 2025",1.36,-26.70%,5.57%,46.12,2.23%,1.49%,194173,0.96,0.83%,3.82%,2.00,34.08,Yes / Yes,0.58,-86.02%,34.32%,0.62,29.65,1.55%,-64.90%,-3.82%,May 13 AMC,966.63K,29.14,-1.39%,-1.44%,0.58%,"

","596,518",-1.72%,HMC
Helix Energy Solutions Group Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,13.11,0.55,6.65%,151.53M,1.84%,1.09B,11.21,0.64,-0.83%,141.45M,11.98%,84.92M,0.43,0.03,89.26%,3.94%,-16.67%,1.34B,0.81,3.43%,-4.75%,2.89,-21.40%,10.20,0.71,72.57%,3.24%,5.57M,-30.97%,2.44,2.95,30.19%,5.64%,5.66,13.05,-22.75%,-,9.63,-1.27%,3.99%,-44.83%,1.60,-,2.16,12.56%,16.98%,27.32%,0.26,-,2.16,365.61%,10.24%,63.94,1.48%,2.15%,2313,0.42,0.34%,6.33%,1.57,11.12,Yes / Yes,0.38,111.71%,0.00%,1.99,7.03,0.72%,251.52%,-6.13%,Apr 23 AMC,1.93M,7.20,7.81%,9.57%,-16.41%,"

","3,825,317",2.42%,HLX
Hilton Worldwide Holdings Inc,Consumer Cyclical,Lodging,USA,NYSE,S&P 500,39.25,6.34,2.18%,238.78M,-0.67%,59.15B,27.58,9.02,-0.83%,232.51M,-1.80%,1.57B,2.89,2.02,98.13%,2.60%,7.31%,11.30B,5.24,11.63%,-0.36%,2.67,-1.64%,-18.33,-,13.51%,9.82%,6.06M,15.95%,3.40,73.30,13.57%,-,196.04,275.22,0.69%,0.61 (0.25%),29.28,15.11%,22.53%,-9.58%,1.25,0.60 (0.24%),0.57,3.40%,25.79%,26.94%,4.93,"May 23, 2025",0.57,38.52%,21.03%,52.88,0.67%,1.24%,181000,-,7.43%,13.90%,2.38,252.20,Yes / Yes,-,18.80%,9.77%,1.57,247.56,-0.88%,6.83%,4.74%,Apr 29 BMO,2.27M,248.86,-0.20%,4.41%,3.18%,"

","3,572,304",0.53%,HLT
Hamilton Lane Inc,Financial,Asset Management,USA,NASD,RUT,25.34,5.40,34.48%,43.50M,-6.69%,7.32B,23.93,5.71,-0.06%,27.11M,-19.45%,217.42M,2.81,0.97,107.90%,11.99%,-8.38%,712.96M,10.27,-9.77%,7.93%,5.41,-18.40%,16.49,8.29,25.63%,14.68%,3.25M,18.33%,5.30,25.81,9.02%,35.00%,115.52,203.72,-7.67%,2.13 (1.56%),23.51,20.24%,20.44%,-32.90%,1.27,1.96 (1.43%),4.01,20.64%,-,18.33%,5.68,"Jun 20, 2025",4.01,49.47%,47.30%,31.70,0.90%,3.32%,760,0.51,28.73%,30.49%,3.33,153.00,Yes / Yes,0.48,3.24%,36.25%,1.30,136.98,15.98%,3.20%,12.06%,May 29 BMO,600.76K,136.69,-9.32%,-10.63%,-15.04%,"

","780,968",-0.21%,HLNE
Haleon plc ADR,Healthcare,Drug Manufacturers - Specialty & Generic,United Kingdom,NYSE,-,25.92,0.40,0.00%,4.50B,-5.45%,46.83B,18.99,0.55,-,4.50B,-5.54%,1.84B,2.59,-,12.66%,0.44%,0.19%,14.35B,3.26,10.72%,19.53%,1.24,7.10%,4.47,2.33,9.50%,4.27%,19.57M,24.37%,0.63,16.62,9.99%,8.90%,8.24,11.42,9.12%,0.19 (1.81%),20.54,17.40%,5.93%,-8.84%,0.31,0.17 (1.63%),0.78,5.82%,63.23%,26.26%,0.17,"Apr 25, 2025",0.98,43.24%,22.32%,36.64,0.80%,1.19%,-,0.63,2.16%,12.84%,2.06,11.56,Yes / Yes,0.53,24561.95%,43.93%,0.94,10.45,3.31%,5.24%,15.22%,Feb 27 BMO,15.79M,10.41,-5.18%,-2.16%,3.17%,"

","14,883,810",-0.38%,HLN
Hillman Solutions Corp,Industrials,Tools & Accessories,USA,NASD,RUT,71.84,0.09,1.91%,197.38M,-7.76%,1.32B,12.34,0.54,3.50%,193.73M,-15.27%,18.43M,5.88,0.14,102.63%,2.85%,-25.92%,1.48B,0.89,12.45%,2.75%,3.45,-38.67%,5.99,1.11,-2.06%,0.78%,5.51M,-24.58%,0.18,36.23,12.22%,1.57%,6.64,12.08,-31.62%,-,15.87,-,0.94%,-44.87%,1.67,-,0.79,-,38.90%,0.30%,0.25,-,2.46,1049.49%,6.20%,31.92,1.32%,2.21%,3886,0.69,0.31%,1.24%,1.88,10.71,Yes / Yes,0.66,78.95%,0.00%,0.81,6.70,0.47%,2.88%,2.58%,Apr 29 BMO,1.60M,6.66,-7.69%,-10.85%,-29.60%,"

","1,290,705",-0.60%,HLMN
Helios Technologies Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,28.15,1.11,0.77%,33.30M,-6.19%,1.05B,13.83,2.27,0.00%,33.07M,-4.36%,37.10M,4.49,0.50,89.36%,1.82%,-8.84%,789.40M,1.32,-10.48%,-8.81%,1.65,-37.96%,26.46,1.19,20.61%,2.39%,0.60M,-34.94%,1.38,22.77,6.27%,4.27%,24.76,57.29,-29.75%,0.36 (1.15%),10.92,-9.05%,2.80%,-45.26%,1.25,0.36 (1.15%),1.45,7.76%,26.98%,26.66%,1.13,"Jul 07, 2025",2.78,12.14%,9.94%,47.89,2.27%,3.26%,2500,0.53,-5.39%,4.70%,1.60,44.75,Yes / Yes,0.51,-20.88%,30.74%,1.95,31.84,4.23%,21.55%,-7.78%,May 06 AMC,365.26K,31.36,-1.08%,4.19%,-22.75%,"

","712,112",-1.51%,HLIO
