Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
FinVolution Group ADR,Financial,Credit Services,China,NYSE,-,6.36,1.37,0.04%,139.91M,3.80%,1.22B,4.73,1.85,0.00%,139.86M,5.05%,360.36M,0.37,-,56.30%,1.59%,8.45%,1.85B,0.66,29.37%,4.33%,1.95,26.89%,15.23,0.57,13.45%,11.39%,2.22M,82.64%,10.33,0.85,17.32%,17.91%,4.63,11.08,28.57%,0.37 (4.22%),-,2.19%,16.87%,-21.21%,0.41,0.28 (3.17%),4.04,15.24%,81.59%,88.55%,0.33,"Apr 16, 2025",4.04,25.93%,20.84%,55.68,1.59%,2.17%,3623,0.00,4.99%,19.44%,1.10,12.02,Yes / Yes,0.00,42.38%,20.49%,0.36,8.58,-,-,8.65%,May 20 AMC,1.14M,8.73,1.41%,4.02%,19.94%,"

","409,315",1.75%,FINV
Fidelis Insurance Holdings Ltd,Financial,Insurance - Diversified,Bermuda,NYSE,RUT,-,-0.14,51.17%,108.90M,-2.21%,1.88B,4.61,3.74,0.00%,53.28M,2.62%,-10.40M,-,0.77,42.68%,1.41%,18.38%,2.56B,0.74,86.87%,-4.60%,1.23,-14.72%,21.96,0.79,69.75%,-0.12%,0.75M,10.71%,-,-,52.11%,-0.42%,14.17,21.32,-4.80%,0.41 (2.35%),-,-2.45%,-0.36%,-19.04%,0.34,0.40 (2.32%),-,33.23%,-,21.81%,0.43,"Jun 16, 2025",1.28,-103.35%,1.09%,53.15,1.23%,1.58%,98,0.21,23.28%,-0.41%,2.40,19.39,No / Yes,0.21,-155.53%,40.68%,0.81,17.49,-3.89%,12.11%,25.63%,May 14 AMC,610.30K,17.26,0.01%,3.81%,-0.08%,"

","492,374",-1.32%,FIHL
Fair Isaac Corp,Technology,Software - Application,USA,NYSE,S&P 500,75.35,23.22,2.85%,24.35M,0.07%,42.58B,48.21,36.29,-5.28%,23.65M,-16.92%,577.09M,3.04,7.68,88.40%,2.89%,3.19%,1.84B,23.14,22.65%,1.30%,2.79,-26.37%,-46.16,-,24.64%,32.61%,0.68M,29.48%,6.02,290.40,24.78%,-,1287.99,2402.51,-12.13%,-,62.11,26.38%,40.93%,-27.18%,1.29,-,2.11,8.16%,80.81%,35.82%,83.06,"Mar 01, 2017",2.11,21.81%,44.15%,42.58,1.10%,5.55%,3586,-,14.72%,31.36%,2.27,2199.12,Yes / Yes,-,27.66%,0.00%,0.95,1775.10,-0.21%,4.44%,14.97%,Apr 29 AMC,244.53K,1749.41,-5.91%,-7.56%,-10.23%,"

","233,479",-1.45%,FICO
First Interstate BancSystem Inc,Financial,Banks - Regional,USA,NASD,RUT,13.21,2.11,13.97%,104.91M,4.15%,2.92B,10.56,2.64,-0.01%,90.21M,2.31%,217.80M,1.14,0.58,82.51%,3.18%,0.18%,1.46B,2.01,10.45%,1.94%,3.11,-19.25%,32.04,0.87,9.06%,0.75%,2.87M,6.83%,-,-,11.63%,6.63%,22.95,36.77,-14.20%,1.88 (6.76%),8.98,-5.02%,5.96%,-24.23%,0.76,1.88 (6.75%),-,17.30%,-,21.39%,0.67,"May 12, 2025",0.07,-15.66%,19.51%,56.77,1.27%,1.82%,3481,0.53,-0.05%,14.95%,2.75,30.12,Yes / Yes,0.09,-14.36%,85.84%,0.84,27.89,-2.71%,-11.76%,-5.46%,Apr 29 AMC,923.30K,27.86,1.93%,3.68%,-8.29%,"

","771,352",-0.11%,FIBK
"Fiserv, Inc",Technology,Information Technology Services,USA,NYSE,S&P 500,29.53,5.65,0.84%,556.00M,3.05%,92.56B,14.03,11.90,-1.45%,549.77M,-7.97%,3.25B,1.81,2.44,93.53%,1.33%,-22.22%,20.70B,4.47,15.97%,-1.01%,1.49,-22.66%,46.55,3.59,16.58%,3.75%,7.29M,11.81%,2.12,78.64,16.27%,11.88%,146.25,238.59,-18.73%,-,18.50,25.78%,6.14%,-30.03%,0.91,-,1.10,14.96%,60.97%,14.15%,4.94,-,1.10,6.03%,29.33%,42.90,0.46%,4.33%,38000,1.10,6.56%,15.68%,1.51,220.47,Yes / Yes,1.04,21.96%,0.00%,0.89,166.71,-0.92%,3.12%,5.06%,Apr 24 BMO,4.91M,166.94,-0.09%,-10.54%,-16.46%,"

","4,361,928",0.14%,FI
First Horizon Corporation,Financial,Banks - Regional,USA,NYSE,-,14.14,1.43,1.38%,507.32M,2.22%,10.28B,10.85,1.87,-1.55%,500.23M,5.19%,767.00M,1.37,0.41,86.33%,2.80%,14.46%,4.93B,2.08,9.75%,-1.67%,2.42,-2.08%,16.41,1.23,9.76%,0.98%,13.99M,31.90%,-,-,10.33%,9.09%,14.09,22.44,0.60%,0.60 (2.96%),10.26,-0.31%,7.35%,-9.71%,0.62,0.60 (2.96%),-,17.07%,-,43.79%,0.47,"Jun 13, 2025",0.22,-1.31%,20.63%,59.36,1.37%,1.57%,7155,0.63,-0.50%,15.56%,1.89,22.18,Yes / Yes,0.19,23.38%,44.25%,0.92,20.39,-1.19%,5.34%,-5.64%,Apr 16 BMO,5.79M,20.26,1.04%,7.92%,7.13%,"

","5,342,496",-0.64%,FHN
Federated Hermes Inc,Financial,Asset Management,USA,NYSE,-,11.85,3.55,4.63%,79.10M,-0.24%,3.33B,9.53,4.41,-0.99%,75.44M,-1.43%,277.77M,0.80,1.00,80.68%,3.61%,8.60%,1.66B,2.00,34.81%,-2.46%,2.79,-1.73%,13.60,3.09,1.34%,13.59%,2.73M,28.94%,6.85,6.14,14.88%,24.98%,31.24,43.92,2.31%,1.34 (3.19%),9.72,3.77%,18.29%,-4.23%,0.77,1.27 (3.02%),3.04,4.29%,75.42%,34.64%,0.72,"May 08, 2025",3.04,1.08%,28.07%,52.18,0.75%,0.82%,2072,0.43,2.32%,16.70%,2.78,43.00,Yes / Yes,0.41,40.41%,37.44%,1.17,42.29,0.62%,36.72%,6.88%,Apr 24 AMC,977.78K,42.06,-1.00%,3.61%,7.08%,"

","1,143,818",-0.54%,FHI
First Hawaiian INC,Financial,Banks - Regional,USA,NASD,-,13.16,1.84,0.79%,125.69M,2.89%,3.04B,11.63,2.08,0.00%,124.73M,2.24%,235.16M,2.87,0.49,97.82%,4.73%,-4.99%,1.16B,2.62,1.30%,-1.91%,6.69,-10.81%,21.07,1.15,5.76%,0.98%,5.90M,20.55%,-,-,4.59%,9.11%,19.48,28.80,-6.86%,1.04 (4.30%),11.89,-3.40%,8.88%,-16.08%,0.81,1.04 (4.30%),-,5.85%,-,24.08%,0.51,"May 19, 2025",0.10,5.97%,25.74%,55.54,1.49%,1.65%,2000,0.09,-0.36%,20.25%,3.88,25.71,Yes / Yes,0.00,10.17%,57.99%,0.64,24.14,0.27%,1.67%,-3.65%,Apr 23 BMO,880.65K,24.17,0.69%,3.66%,-3.00%,"

","564,379",0.15%,FHB
F&G Annuities & Life Inc,Financial,Insurance - Life,USA,NYSE,RUT,8.85,3.70,2.18%,134.71M,1.27%,4.41B,5.74,5.70,156.27%,131.82M,6.51%,486.00M,0.58,0.81,96.18%,0.33%,-16.45%,5.14B,0.86,-13.33%,28.94%,1.20,-29.98%,32.39,1.01,53.04%,0.73%,0.44M,-18.34%,-,-,15.28%,12.72%,30.10,50.75,-21.04%,-,0.74,-,7.79%,-35.53%,1.66,0.86 (2.63%),-,-,-,8.70%,0.95,"Jun 16, 2025",0.11,95.91%,15.72%,49.26,1.46%,1.75%,1338,0.51,-1.72%,9.46%,3.00,36.33,Yes / Yes,0.43,-123.24%,17.90%,0.39,33.24,48.07%,-29.25%,-40.73%,May 07 AMC,368.82K,32.72,2.31%,-2.77%,-19.49%,"

","144,070",-1.56%,FG
F5 Inc,Technology,Software - Infrastructure,USA,NASD,S&P 500,27.99,10.53,0.71%,57.92M,3.05%,16.93B,18.86,15.63,-6.72%,57.03M,7.90%,621.35M,3.79,3.49,99.93%,2.88%,10.59%,2.94B,5.76,9.25%,0.49%,3.06,15.98%,57.22,5.15,6.98%,11.01%,1.64M,76.63%,21.93,13.44,7.39%,19.89%,164.45,313.00,17.20%,-,20.29,6.18%,17.50%,-5.84%,1.01,-,1.47,4.66%,79.56%,79.22%,5.72,-,1.51,26.65%,24.88%,66.73,0.58%,1.16%,6557,0.08,5.61%,21.14%,2.93,287.56,Yes / Yes,0.07,23.97%,0.00%,0.43,295.43,1.76%,10.20%,7.30%,Apr 28 AMC,537.37K,294.73,2.90%,8.55%,15.71%,"

","230,118",-0.24%,FFIV
"First Financial Bankshares, Inc",Financial,Banks - Regional,USA,NASD,RUT,22.73,1.62,3.63%,142.09M,4.41%,5.25B,19.64,1.87,-0.32%,137.85M,5.39%,231.46M,-,0.44,71.28%,5.61%,3.26%,770.86M,6.82,14.90%,1.00%,14.40,-11.13%,11.83,3.11,4.32%,1.68%,7.73M,27.27%,-,-,-,14.60%,27.62,44.66,1.89%,0.73 (1.98%),17.86,5.24%,13.60%,-17.76%,0.89,0.72 (1.96%),-,12.06%,-,32.98%,0.90,"Jun 16, 2025",0.27,15.70%,36.54%,64.13,1.49%,1.66%,1500,0.05,16.01%,30.03%,3.00,36.75,Yes / Yes,0.01,14.63%,46.14%,0.77,36.56,-0.34%,0.58%,10.50%,Apr 17 AMC,537.21K,36.73,3.35%,6.99%,-0.11%,"

","411,061",0.46%,FFIN
First Financial Bancorp,Financial,Banks - Regional,USA,NASD,RUT,10.04,2.40,1.29%,95.73M,1.94%,2.31B,8.74,2.76,-2.21%,94.50M,-0.58%,229.43M,-,0.68,80.32%,1.18%,-2.15%,1.23B,1.88,7.85%,-0.68%,2.66,-17.23%,26.13,0.92,6.57%,1.27%,1.11M,12.50%,-,-,-,9.58%,20.59,31.18,-10.27%,0.97 (4.01%),8.58,3.66%,7.91%,-22.64%,0.96,0.96 (3.98%),-,10.65%,-,17.14%,0.58,"Jun 02, 2025",0.13,-3.31%,21.97%,50.75,1.73%,1.59%,2090,0.48,8.05%,18.65%,2.67,27.80,Yes / Yes,0.16,0.85%,39.19%,0.70,23.96,-6.81%,-14.01%,1.53%,Apr 24 AMC,419.48K,24.12,-1.00%,1.60%,-7.25%,"

","291,789",0.67%,FFBC
Ferguson Enterprises Inc,Industrials,Industrial Distribution,USA,NYSE,-,26.69,8.01,1.14%,197.49M,18.60%,42.16B,20.51,10.43,0.05%,194.93M,24.98%,1.61B,4.09,2.97,94.35%,1.84%,29.16%,30.21B,1.40,-3.67%,2.42%,1.80,-4.04%,28.01,7.63,11.70%,9.53%,3.58M,6.10%,2.82,75.83,6.52%,29.08%,146.00,225.62,23.20%,3.10 (1.45%),30.01,12.82%,15.26%,-5.23%,1.06,3.24 (1.52%),0.88,6.13%,29.26%,46.46%,5.71,"Jun 20, 2025",1.64,-12.51%,8.52%,75.90,1.82%,3.83%,35000,1.05,2.32%,5.32%,1.83,230.49,Yes / Yes,0.90,-5.26%,37.06%,0.91,211.00,2.76%,24.19%,4.28%,Jun 03 BMO,1.99M,213.83,13.30%,22.68%,15.19%,"

","1,803,951",1.34%,FERG
Ferrovial S.E,Industrials,Engineering & Construction,Netherlands,NASD,-,10.53,4.84,35.94%,728.53M,-2.17%,36.78B,-,-,0.00%,462.38M,4.17%,3.51B,-,-,28.26%,0.17%,18.95%,9.89B,3.72,-,-37.40%,5.76,19.07%,8.72,5.85,-,11.81%,0.77M,25.83%,6.93,7.36,-,66.80%,37.92,56.43,21.25%,-,43.85,63.82%,20.73%,-9.69%,-,0.89 (1.75%),1.13,7.87%,9.84%,34.39%,1.13,"May 23, 2025",1.22,608.62%,9.84%,54.28,0.55%,1.65%,25501,1.90,7.49%,35.43%,-,-,Yes / Yes,1.69,953.24%,14.78%,1.18,51.37,-,-,6.64%,May 13 AMC,132.83K,50.96,-0.50%,5.52%,16.59%,"

","156,210",-0.80%,FER
"Franklin Electric Co., Inc",Industrials,Specialty Industrial Machinery,USA,NASD,RUT,22.70,3.83,14.57%,45.73M,1.39%,3.96B,18.55,4.68,-1.63%,39.03M,-0.96%,177.61M,-,1.28,84.03%,1.86%,-13.60%,2.02B,1.96,6.69%,1.99%,2.44,-19.52%,28.37,3.06,13.64%,9.60%,0.72M,-12.35%,1.84,47.14,-,14.11%,78.87,111.94,-10.90%,1.06 (1.22%),19.42,13.78%,13.12%,-22.43%,1.07,1.03 (1.19%),0.82,8.99%,35.60%,10.09%,1.89,"May 08, 2025",1.98,-4.84%,12.39%,48.18,0.77%,1.49%,6300,0.17,-1.26%,8.81%,2.00,97.80,Yes / Yes,0.04,-5.26%,25.89%,0.80,86.54,-3.23%,-8.43%,-1.23%,Apr 29 BMO,296.22K,86.83,-0.53%,-1.33%,-11.68%,"

","237,084",0.34%,FELE
Firstenergy Corp,Utilities,Utilities - Regulated Electric,USA,NYSE,S&P 500,21.18,1.88,0.30%,577.16M,-4.05%,22.98B,14.74,2.70,-1.37%,575.28M,-6.28%,1.08B,6.44,0.54,89.73%,3.00%,1.14%,13.95B,1.65,-3.82%,-1.46%,3.41,-3.54%,21.77,1.83,6.82%,2.09%,17.28M,0.96%,0.28,141.00,3.29%,8.69%,37.58,44.97,0.10%,1.78 (4.47%),-,1.59%,3.21%,-11.45%,0.38,1.72 (4.32%),0.34,4.07%,26.93%,5.96%,0.68,"May 07, 2025",0.42,1.54%,18.04%,32.42,0.85%,1.22%,12294,1.97,7.92%,7.78%,2.18,44.75,Yes / Yes,1.69,41.80%,99.41%,2.63,40.65,7.80%,10.58%,14.54%,Apr 23 AMC,5.07M,39.82,-4.38%,-4.15%,-3.94%,"

","13,326,878",-2.04%,FE
Fedex Corp,Industrials,Integrated Freight & Logistics,USA,NYSE,S&P 500,13.95,15.93,8.51%,240.00M,1.97%,53.23B,11.17,19.88,-0.68%,219.21M,1.35%,3.91B,1.72,5.96,77.11%,1.80%,-9.87%,87.81B,0.61,1.71%,-1.21%,1.95,-21.61%,111.28,2.00,9.83%,4.57%,3.94M,-10.43%,21.73,10.22,8.11%,14.74%,194.29,313.84,-21.03%,5.59 (2.52%),15.52,53.32%,6.46%,-29.21%,1.36,5.52 (2.48%),1.19,4.70%,21.42%,14.35%,5.07,"Mar 10, 2025",1.24,-5.84%,6.88%,52.80,1.15%,1.93%,430000,1.39,0.34%,4.45%,1.97,276.69,Yes / Yes,1.27,6.84%,29.25%,1.06,219.61,1.52%,-1.01%,1.94%,Jun 24 AMC,2.02M,222.18,-0.06%,1.88%,-14.26%,"

","2,145,579",1.17%,FDX
Factset Research Systems Inc,Financial,Financial Data & Stock Exchanges,USA,NYSE,S&P 500,30.33,14.07,0.25%,37.99M,-6.53%,16.19B,23.32,18.30,-17.48%,37.85M,-4.85%,542.51M,4.74,4.30,95.34%,3.78%,-3.65%,2.25B,7.18,3.82%,-0.78%,4.33,-11.75%,54.14,7.88,7.14%,13.18%,1.43M,6.39%,7.56,56.42,6.40%,28.12%,391.69,499.87,-11.14%,4.27 (1.00%),28.67,8.91%,14.71%,-14.63%,0.85,4.22 (0.99%),1.47,8.95%,54.15%,8.95%,10.41,"May 30, 2025",1.47,13.46%,32.09%,34.17,0.64%,1.46%,12398,0.81,4.66%,24.07%,3.33,448.25,Yes / Yes,0.79,3.15%,29.05%,0.68,432.35,0.05%,2.59%,4.53%,Jun 23 BMO,330.90K,426.76,-6.25%,-3.17%,-6.32%,"

","223,502",-1.29%,FDS
Fresh Del Monte Produce Inc,Consumer Defensive,Farm Products,USA,NYSE,RUT,10.70,3.06,18.21%,47.92M,-7.17%,1.57B,10.99,2.98,-0.18%,39.20M,-0.91%,147.20M,-,0.95,67.66%,3.45%,6.78%,4.27B,0.37,6.61%,1.74%,3.19,-4.43%,41.86,0.78,15.50%,4.63%,1.35M,43.68%,0.72,45.64,-,7.51%,21.23,35.69,-1.36%,-,9.76,16.59%,6.21%,-8.21%,0.39,1.10 (3.36%),1.01,-0.93%,8.55%,54.31%,0.80,"May 14, 2025",2.05,704.49%,4.00%,43.35,2.75%,1.92%,39886,0.20,-0.64%,3.45%,1.00,39.00,Yes / Yes,0.18,18.26%,33.78%,0.69,32.45,-1.21%,-7.35%,-0.66%,Apr 30 BMO,423.85K,32.76,-2.76%,-0.39%,4.13%,"

","291,334",0.96%,FDP
Freeport-McMoRan Inc,Basic Materials,Copper,USA,NYSE,S&P 500,34.95,1.21,0.60%,1.44B,5.45%,60.81B,19.49,2.17,-0.10%,1.43B,12.97%,1.75B,1.52,0.42,85.99%,2.05%,23.00%,24.48B,2.48,9.05%,0.37%,1.73,-1.22%,12.31,3.44,34.57%,3.18%,29.21M,-15.54%,3.37,12.55,22.94%,10.10%,27.60,52.31,11.65%,0.60 (1.42%),38.10,-,6.58%,-19.06%,1.63,0.30 (0.71%),1.13,11.86%,27.36%,53.41%,1.32,"Apr 15, 2025",2.32,6.35%,24.94%,68.24,1.21%,1.86%,28500,0.53,2.84%,7.15%,1.74,46.56,Yes / Yes,0.50,-26.07%,46.04%,0.59,41.48,6.27%,0.97%,-10.56%,Apr 24 BMO,16.91M,42.34,7.34%,14.81%,4.01%,"

","9,936,816",2.07%,FCX
Four Corners Property Trust Inc,Real Estate,REIT - Retail,USA,NYSE,RUT,26.02,1.07,1.40%,99.97M,0.80%,2.79B,24.08,1.15,-1.18%,99.06M,0.80%,102.58M,7.35,0.28,102.77%,5.24%,-4.10%,273.08M,10.23,3.87%,4.90%,6.68,-4.66%,14.31,1.94,3.87%,3.97%,5.19M,12.55%,0.22,125.48,3.54%,7.62%,23.71,30.90,2.43%,1.43 (5.13%),16.62,0.19%,3.89%,-10.04%,0.87,1.34 (4.84%),2.71,10.84%,64.75%,17.23%,0.46,"Mar 31, 2025",2.71,0.28%,55.52%,55.72,1.01%,1.01%,536,0.84,6.20%,37.57%,2.33,29.88,Yes / Yes,0.84,-0.08%,130.14%,0.66,27.39,6.88%,-4.87%,7.54%,Apr 30 AMC,776.69K,27.80,1.71%,0.64%,-1.40%,"

","515,397",1.50%,FCPT
"First Citizens Bancshares, Inc (NC)",Financial,Banks - Regional,USA,NASD,-,10.49,174.60,30.73%,12.41M,1.79%,24.18B,9.80,186.97,0.03%,9.21M,0.08%,2.47B,4.37,39.29,62.84%,4.34%,5.77%,14.76B,1.64,-16.68%,-,4.08,-16.66%,1596.28,1.15,15.22%,1.13%,0.40M,8.44%,-,-,2.40%,11.46%,1473.62,2412.93,-13.31%,7.85 (0.43%),21.94,35.77%,4.07%,-24.09%,0.64,7.49 (0.41%),-,52.66%,-,24.30%,46.22,"May 30, 2025",0.30,-3.13%,23.09%,48.70,1.65%,1.97%,17475,1.74,0.34%,16.72%,1.75,2168.27,Yes / Yes,1.72,-30.01%,3.63%,0.86,1856.28,4.92%,-0.30%,-4.75%,Apr 24 BMO,97.94K,1831.72,-2.29%,1.93%,-7.53%,"

","83,838",-1.32%,FCNCA
FTI Consulting Inc,Industrials,Consulting Services,USA,NYSE,-,21.86,7.32,1.87%,34.85M,-1.20%,5.49B,17.79,9.00,-0.83%,33.65M,-4.06%,261.95M,2.28,1.90,98.45%,2.81%,-3.79%,3.67B,1.50,0.95%,-3.94%,2.22,-21.92%,61.67,2.60,11.53%,7.85%,0.95M,-26.66%,4.41,36.31,9.57%,12.46%,151.75,243.60,-16.26%,-,35.15,6.56%,10.43%,-34.30%,0.19,-,2.24,9.47%,31.75%,5.47%,3.33,-,2.24,-16.79%,9.81%,40.80,1.56%,1.32%,8374,0.18,1.59%,7.14%,2.75,175.00,Yes / Yes,0.17,-22.06%,0.00%,1.37,164.02,-0.93%,27.80%,-3.26%,Apr 24 BMO,426.61K,160.05,-2.67%,-2.34%,-16.00%,"

","584,735",-2.42%,FCN
FirstCash Holdings Inc,Financial,Credit Services,USA,NASD,RUT,20.98,6.25,13.32%,44.36M,2.33%,5.81B,13.67,9.59,-4.92%,38.45M,-2.14%,281.04M,0.86,1.68,88.40%,1.33%,14.67%,3.39B,1.72,19.02%,1.82%,1.53,22.81%,46.40,2.82,20.20%,6.48%,0.51M,12.96%,3.29,39.82,24.51%,13.70%,100.24,135.57,26.52%,-,14.26,8.50%,7.04%,-3.32%,0.61,1.52 (1.16%),3.28,12.69%,50.26%,30.76%,2.77,"May 15, 2025",4.39,21.62%,14.18%,59.85,2.51%,1.36%,20000,0.99,5.06%,8.29%,1.80,147.00,Yes / Yes,0.94,38.03%,25.48%,1.00,125.78,0.09%,19.07%,0.01%,Apr 24 BMO,334.33K,131.07,2.80%,3.56%,13.65%,"

","335,862",4.21%,FCFS
First Commonwealth Financial Corp,Financial,Banks - Regional,USA,NYSE,RUT,11.78,1.35,2.19%,104.94M,2.92%,1.67B,9.73,1.63,0.44%,102.64M,-0.63%,137.72M,-,0.29,74.36%,2.39%,2.58%,699.96M,2.38,-1.03%,1.75%,3.08,-15.80%,14.20,1.12,18.59%,1.17%,2.45M,20.76%,-,-,-,9.91%,12.71,19.96,-6.15%,0.55 (3.44%),11.58,5.48%,7.88%,-20.44%,0.79,0.53 (3.31%),-,11.20%,-,24.94%,0.32,"May 09, 2025",0.05,-15.95%,25.67%,55.26,1.71%,1.41%,1485,0.27,6.42%,19.68%,2.14,18.00,Yes / Yes,0.21,-12.63%,36.92%,0.67,15.80,0.96%,-0.44%,0.70%,Apr 29 BMO,797.83K,15.88,0.70%,3.68%,-4.09%,"

","536,364",0.51%,FCF
First Bancorp PR,Financial,Banks - Regional,USA,NYSE,RUT,11.01,1.84,2.29%,163.10M,1.66%,3.27B,9.41,2.15,-1.76%,157.84M,-0.10%,302.32M,1.04,0.46,97.00%,2.10%,15.57%,1.24B,2.65,5.84%,-1.65%,2.43,-1.41%,10.91,1.86,12.39%,1.59%,3.31M,17.86%,-,-,10.63%,18.55%,16.40,22.40,8.98%,0.72 (3.55%),8.48,18.97%,15.19%,-9.53%,0.92,0.68 (3.36%),-,10.47%,-,23.54%,0.41,"May 29, 2025",0.16,4.75%,31.36%,53.29,1.11%,1.37%,3113,0.19,4.73%,24.44%,1.50,23.50,Yes / Yes,0.12,7.49%,35.41%,0.71,20.20,2.18%,10.04%,3.25%,Apr 24 BMO,1.36M,20.26,-0.80%,3.87%,1.93%,"

","967,151",0.30%,FBP
First Bancorp,Financial,Banks - Regional,USA,NASD,RUT,19.76,2.11,3.42%,41.37M,2.73%,1.73B,11.01,3.79,-0.10%,40.00M,-1.00%,86.89M,-,0.87,68.92%,3.05%,7.63%,543.88M,3.18,93.91%,-1.61%,6.40,-12.38%,36.46,1.14,6.22%,0.71%,1.22M,35.08%,-,-,-,6.03%,29.53,50.34,-5.07%,0.88 (2.12%),8.56,-9.85%,5.39%,-17.08%,0.88,0.88 (2.11%),-,11.70%,-,41.35%,1.00,"Mar 31, 2025",0.09,-23.83%,20.44%,54.38,0.94%,1.33%,1371,0.07,-2.00%,15.98%,2.20,48.44,Yes / Yes,0.07,43.50%,47.72%,0.93,41.63,0.39%,12.82%,4.35%,Apr 23 AMC,190.40K,41.74,0.09%,3.96%,-1.74%,"

","177,323",0.26%,FBNC
FB Financial Corp,Financial,Banks - Regional,USA,NYSE,RUT,16.10,2.72,25.66%,46.51M,1.67%,2.01B,9.99,4.38,0.25%,34.05M,-3.65%,127.45M,-,0.88,67.26%,3.15%,-1.86%,779.17M,2.57,6.63%,-0.49%,4.49,-22.67%,34.44,1.27,20.89%,0.99%,1.07M,20.93%,-,-,-,8.27%,34.50,58.88,-14.99%,0.71 (1.63%),15.17,-1.39%,6.96%,-25.62%,0.91,0.72 (1.64%),-,13.93%,-,26.93%,0.99,"May 13, 2025",0.17,14.32%,20.20%,48.94,1.69%,1.56%,1490,0.14,3.30%,16.36%,1.67,55.20,Yes / Yes,0.14,41.25%,27.47%,0.52,43.78,-0.90%,1.80%,8.75%,Apr 14 AMC,238.60K,43.79,-1.39%,0.80%,-9.97%,"

","124,595",0.02%,FBK
Fortune Brands Innovations Inc,Industrials,Building Products & Equipment,USA,NYSE,-,15.24,3.41,0.67%,121.33M,6.27%,6.26B,12.14,4.29,-0.13%,119.46M,1.86%,427.00M,1.95,0.98,99.29%,4.25%,-18.80%,4.53B,1.38,-7.39%,1.57%,2.27,-34.33%,18.99,2.74,12.37%,6.38%,5.08M,-22.58%,2.83,18.39,7.82%,18.62%,47.21,90.54,-23.84%,1.01 (1.93%),12.57,4.20%,8.76%,-42.52%,1.37,0.98 (1.88%),0.72,-4.38%,44.02%,10.23%,1.76,"May 27, 2025",1.41,4.55%,16.53%,49.44,0.71%,3.43%,11000,1.33,-3.48%,9.42%,2.30,63.40,Yes / Yes,1.11,-44.95%,25.57%,0.75,51.19,-3.10%,0.63%,-6.89%,May 06 AMC,2.24M,52.04,-0.62%,-1.81%,-25.59%,"

","1,672,423",1.66%,FBIN
Fastenal Co,Industrials,Industrial Distribution,USA,NASD,"NDX, S&P 500",42.03,1.00,0.20%,1.15B,2.98%,48.33B,35.09,1.20,-6.83%,1.14B,6.27%,1.15B,4.86,0.28,85.27%,2.48%,5.59%,7.61B,6.35,9.31%,-,4.02,2.56%,3.22,13.10,9.82%,24.49%,28.41M,29.25%,0.20,208.51,8.65%,32.35%,30.68,42.44,17.17%,0.86 (2.03%),55.65,7.79%,28.72%,-0.73%,0.97,0.82 (1.96%),2.14,7.19%,42.81%,37.32%,0.82,"Apr 25, 2025",4.28,-0.76%,19.89%,61.97,1.09%,1.08%,23702,0.13,3.08%,15.13%,3.06,39.83,Yes / Yes,0.09,0.23%,77.86%,0.66,42.06,0.44%,0.04%,3.39%,Apr 11 BMO,7.06M,42.13,2.56%,5.00%,10.26%,"

","4,660,320",0.17%,FAST
Diamondback Energy Inc,Energy,Oil & Gas E&P,USA,NASD,"NDX, S&P 500",8.70,16.35,35.89%,287.29M,3.30%,41.53B,10.74,13.23,-0.01%,187.31M,4.37%,3.95B,-,2.89,57.09%,3.82%,1.10%,12.89B,3.22,-17.25%,-0.24%,2.78,-16.88%,133.92,1.06,-3.49%,7.93%,7.15M,-24.32%,6.99,20.35,-1.38%,14.26%,114.00,212.93,-13.25%,3.95 (2.78%),9.81,60.36%,7.68%,-33.25%,1.05,3.80 (2.67%),0.83,22.79%,43.82%,24.68%,4.45,"May 15, 2025",0.86,-7.87%,40.96%,55.35,2.04%,1.85%,1983,0.36,47.89%,30.67%,1.31,184.26,Yes / Yes,0.34,12.99%,53.37%,0.67,140.56,7.39%,8.63%,81.77%,May 05 AMC,2.58M,142.13,1.93%,3.43%,-12.86%,"

","1,733,126",1.12%,FANG
