Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Mobileye Global Inc,Consumer Cyclical,Auto Parts,Israel,NASD,-,-,-3.67,88.40%,100.50M,-3.73%,12.89B,39.59,0.40,-0.01%,94.20M,-6.26%,-2974.00M,-,0.09,13.49%,23.18%,9.74%,1.85B,6.96,14.97%,9.57%,6.08,-9.31%,14.84,1.07,39.57%,-21.36%,21.84M,-51.09%,1.86,8.53,36.94%,-22.18%,10.48,31.32,-20.28%,-,32.57,-56.11%,-24.68%,-49.30%,0.47,-,6.38,13.48%,45.49%,51.53%,0.81,-,7.64,-1681.25%,-22.07%,49.26,2.62%,2.74%,3900,0.00,-0.38%,-160.50%,2.21,18.35,Yes / Yes,0.00,53.55%,-,0.62,16.36,0.72%,5.68%,83.26%,Apr 24 BMO,3.59M,15.88,-1.97%,5.85%,3.53%,"

","2,211,390",-2.93%,MBLY
Merchants Bancorp,Financial,Banks - Regional,USA,NASD,RUT,5.96,5.44,56.19%,45.88M,2.72%,1.49B,6.08,5.33,-0.05%,20.10M,-1.52%,247.87M,-,1.08,31.77%,3.27%,-11.49%,1.43B,1.04,-28.78%,-64.05%,3.95,-15.68%,35.08,0.92,18.87%,1.59%,0.66M,-19.97%,-,-,-5.90%,14.81%,27.25,53.27,-11.11%,0.39 (1.19%),6.33,31.88%,4.07%,-39.14%,1.30,0.37 (1.14%),-,40.84%,-,18.97%,1.03,"Jun 13, 2025",0.11,-14.72%,26.93%,50.09,0.88%,1.80%,663,1.86,9.73%,17.34%,2.00,40.67,Yes / Yes,1.82,-48.55%,5.71%,1.16,32.69,-13.68%,-25.80%,-8.22%,Apr 28 AMC,166.26K,32.42,0.15%,0.29%,-16.05%,"

","193,216",-0.83%,MBIN
MasterBrand Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,NYSE,RUT,13.53,0.78,2.11%,127.20M,1.84%,1.33B,7.29,1.44,1.08%,124.07M,-5.73%,101.70M,1.57,0.39,94.47%,3.21%,-19.08%,2.72B,0.49,-6.88%,-0.68%,3.82,-37.34%,10.27,1.02,13.18%,3.80%,3.98M,-34.41%,0.90,11.75,8.59%,8.02%,9.63,20.67,-27.99%,-,8.43,4.10%,4.21%,-49.10%,1.43,-,1.10,2.48%,31.51%,9.24%,0.43,"May 23, 2013",1.90,-44.70%,8.82%,47.31,2.98%,2.74%,13000,0.86,1.30%,3.74%,1.00,15.00,Yes / Yes,0.85,-64.58%,0.00%,0.57,10.53,2.45%,-19.57%,3.48%,May 06 AMC,1.04M,10.52,0.99%,-5.75%,-29.76%,"

","598,489",-0.09%,MBC
Matson Inc,Industrials,Marine Shipping,USA,NYSE,RUT,7.55,15.18,2.40%,32.64M,2.23%,3.74B,11.25,10.19,-2.76%,31.86M,-2.58%,512.60M,-,1.98,86.85%,4.01%,-11.47%,3.48B,1.07,-27.21%,-0.11%,2.44,-20.99%,80.66,1.42,0.49%,11.72%,1.28M,-6.99%,3.74,30.66,-4.69%,20.48%,91.75,169.12,-15.02%,1.36 (1.19%),7.86,48.79%,16.12%,-32.24%,1.31,1.36 (1.19%),0.86,9.21%,25.76%,24.90%,3.70,"May 08, 2025",0.86,80.21%,16.98%,55.01,0.68%,1.55%,4356,0.27,11.88%,14.72%,2.00,142.50,Yes / Yes,0.21,108.71%,9.48%,0.59,114.41,-1.55%,2.23%,8.30%,May 05 AMC,522.60K,114.59,1.23%,5.43%,-13.44%,"

","308,203",0.16%,MATX
"Mattel, Inc",Consumer Cyclical,Leisure,USA,NASD,-,12.43,1.55,0.76%,322.90M,4.16%,6.23B,11.01,1.75,0.00%,320.45M,-1.88%,529.82M,3.09,0.20,101.05%,3.46%,-1.83%,5.40B,1.15,0.92%,-1.68%,2.45,0.89%,6.60,2.93,7.26%,8.63%,11.07M,10.48%,3.85,5.01,4.02%,25.50%,13.94,22.07,8.86%,-,10.72,-,11.20%,-12.53%,0.67,-,1.86,3.61%,50.30%,38.40%,0.52,"Aug 21, 2017",2.43,88.76%,13.42%,58.38,0.67%,1.59%,34000,1.26,-0.73%,9.82%,1.62,23.27,Yes / Yes,1.22,-51.04%,0.00%,0.46,19.25,5.16%,69.57%,2.11%,May 05 AMC,4.53M,19.30,0.28%,10.63%,2.47%,"

","2,105,047",0.26%,MAT
Masimo Corp,Healthcare,Medical Devices,USA,NASD,-,-,-9.21,7.87%,54.20M,0.38%,8.96B,30.56,5.41,-0.98%,49.95M,2.34%,-494.50M,-,1.22,100.86%,6.26%,-0.21%,1.97B,4.54,13.08%,6.45%,4.74,-2.47%,17.46,9.47,8.73%,-10.54%,3.13M,30.03%,2.46,67.15,12.00%,-23.93%,101.61,194.88,0.02%,-,53.58,-,-30.83%,-15.16%,1.19,-,1.62,17.43%,50.50%,62.72%,5.39,"Nov 23, 2012",2.17,-713.82%,4.28%,54.64,0.94%,2.12%,9200,0.72,-0.12%,-25.06%,1.80,183.71,Yes / Yes,0.69,-1006.54%,-,0.70,167.01,1.11%,12.49%,-24.51%,May 06 AMC,659.98K,165.34,3.23%,4.47%,4.76%,"

","465,243",-1.00%,MASI
Masco Corp,Industrials,Building Products & Equipment,USA,NYSE,S&P 500,17.45,3.66,0.36%,210.90M,0.81%,13.46B,15.78,4.04,-5.60%,210.19M,-6.23%,793.00M,3.90,1.08,95.76%,2.88%,-7.77%,7.70B,1.75,-13.74%,-0.51%,2.48,-21.43%,-1.20,-,14.35%,15.19%,6.06M,-4.93%,1.79,35.71,4.47%,-,56.55,86.70,-12.04%,1.21 (1.89%),15.97,11.37%,27.17%,-26.38%,1.19,1.20 (1.88%),1.09,3.14%,36.23%,12.87%,1.73,"May 23, 2025",1.75,-10.72%,17.29%,50.59,1.96%,1.79%,18000,-,-2.67%,10.29%,2.38,68.47,Yes / Yes,-,-9.84%,31.44%,0.68,63.86,-2.01%,-4.90%,-6.49%,Apr 23 BMO,2.44M,63.83,-0.07%,1.46%,-13.94%,"

","1,668,622",-0.05%,MAS
MARA Holdings Inc,Financial,Capital Markets,USA,NASD,RUT,-,-1.44,2.29%,346.28M,6.32%,5.57B,-,-0.91,-3.06%,343.87M,-3.36%,-329.12M,-,-0.21,58.92%,25.45%,30.10%,705.06M,7.90,-206.39%,-0.07%,2.09,-33.68%,10.76,1.47,50.16%,-7.00%,87.53M,-18.71%,0.60,26.35,-,-10.61%,9.81,30.28,-5.66%,-,-,-,-5.43%,-47.75%,6.62,-,0.79,253.73%,-35.71%,61.26%,1.00,-,0.79,-152.87%,-79.36%,53.83,2.75%,4.75%,152,0.71,40.57%,-46.68%,2.29,20.58,Yes / Yes,0.63,-222.77%,0.00%,1.01,16.35,-1.41%,-200.50%,29.47%,May 08 AMC,41.87M,15.82,1.54%,11.08%,-6.22%,"

","42,328,014",-3.24%,MARA
"Marriott International, Inc",Consumer Cyclical,Lodging,USA,NASD,"NDX, S&P 500",29.98,8.78,17.39%,275.00M,1.32%,72.10B,23.29,11.30,-0.10%,226.27M,-3.98%,2.48B,2.83,2.61,60.67%,2.51%,10.93%,25.39B,2.84,7.73%,0.42%,3.03,-8.27%,-11.52,-,12.47%,9.45%,5.68M,13.09%,1.91,137.85,10.58%,-,204.55,307.52,-5.63%,2.63 (1.00%),39.16,17.02%,21.12%,-14.40%,1.42,2.56 (0.97%),0.45,3.66%,19.57%,28.69%,5.13,"May 23, 2025",0.45,-9.50%,15.40%,53.15,0.84%,1.34%,418000,-,5.45%,9.75%,2.41,278.95,Yes / Yes,-,23.81%,28.94%,0.61,266.06,1.23%,2.98%,4.79%,May 06 BMO,1.88M,263.23,-0.64%,6.06%,0.44%,"

","1,152,054",-1.06%,MAR
Manchester United Plc,Communication Services,Entertainment,United Kingdom,NYSE,-,-,-0.49,77.96%,54.32M,25.05%,2.95B,-,-0.43,0.00%,37.62M,19.76%,-83.01M,-,-0.09,15.60%,6.60%,30.14%,822.27M,3.58,1.27%,-2.01%,8.98,0.70%,1.49,11.57,3.38%,-4.37%,2.48M,3.85%,0.55,31.19,32.65%,-34.14%,12.05,18.42,-0.46%,-,37.68,-,-9.11%,-6.24%,0.60,-,0.37,0.52%,-7.09%,43.32%,0.62,"Jun 03, 2022",0.39,20.00%,-7.36%,75.09,1.99%,4.80%,-,3.66,-4.57%,-10.10%,1.67,21.49,Yes / Yes,2.58,96.38%,-,1.40,16.89,2.71%,83.18%,16.66%,Jun 06 BMO,276.51K,17.27,17.34%,21.98%,10.66%,"

","387,433",2.25%,MANU
"Manhattan Associates, Inc",Technology,Software - Application,USA,NASD,-,54.98,3.51,1.43%,60.71M,1.42%,11.71B,38.43,5.02,-0.32%,59.84M,-1.36%,217.15M,5.87,1.13,99.58%,3.56%,17.97%,1.05B,11.15,-2.53%,-3.10%,2.39,-35.64%,4.04,47.78,9.08%,31.40%,2.13M,-12.81%,3.39,56.88,9.36%,89.60%,140.81,312.60,-28.63%,-,37.99,21.66%,74.34%,-38.30%,1.08,-,1.10,11.02%,55.01%,36.98%,5.04,-,1.10,14.35%,25.71%,57.63,1.63%,1.46%,4690,0.19,9.18%,20.67%,2.09,200.57,Yes / Yes,0.19,-0.73%,0.00%,0.83,189.33,2.45%,15.93%,3.24%,Apr 22 AMC,892.05K,192.88,1.39%,7.60%,-17.16%,"

","742,849",1.88%,MANH
ManpowerGroup,Industrials,Staffing & Employment Services,USA,NYSE,-,18.59,2.31,1.66%,46.51M,6.77%,1.98B,9.91,4.33,0.00%,45.52M,-2.15%,111.00M,2.11,0.68,106.02%,6.41%,-26.69%,17.54B,0.11,-37.08%,5.86%,3.13,-31.21%,45.21,0.95,51.12%,1.34%,2.92M,-39.08%,8.53,5.02,8.81%,5.19%,38.10,78.22,-25.73%,1.85 (4.32%),-,-17.21%,3.29%,-45.19%,1.06,2.26 (5.27%),1.12,-3.07%,17.22%,12.52%,1.44,"Jun 02, 2025",1.12,133.51%,1.93%,51.06,2.33%,1.97%,26700,0.70,-5.52%,0.63%,2.92,48.11,Yes / Yes,0.60,-85.42%,102.53%,1.23,42.39,2.39%,-18.67%,-7.11%,Apr 17 BMO,932.55K,42.87,1.66%,-2.99%,-26.34%,"

","1,149,663",1.13%,MAN
Main Street Capital Corporation,Financial,Asset Management,USA,NYSE,-,9.89,5.89,4.05%,88.66M,2.57%,5.18B,15.38,3.79,-7.90%,85.42M,7.89%,517.01M,-,0.98,21.50%,5.73%,6.99%,598.15M,8.67,-3.63%,-,8.26,6.53%,32.03,1.82,-3.92%,10.31%,4.90M,21.85%,1.23,47.48,-2.94%,19.31%,44.26,62.99,-0.08%,3.86 (6.63%),16.72,23.25%,10.44%,-7.55%,0.82,2.95 (5.06%),0.91,21.03%,100.00%,31.56%,1.13,"Jun 20, 2025",0.91,7.67%,112.33%,63.56,0.99%,1.19%,104,0.80,39.15%,86.44%,3.00,54.33,Yes / Yes,0.74,3.97%,49.89%,0.56,57.74,-0.23%,-0.74%,-9.58%,May 08 AMC,592.88K,58.23,2.92%,6.74%,6.50%,"

","334,427",0.85%,MAIN
MAG Silver Corp,Basic Materials,Silver,Canada,AMEX,-,24.36,0.88,3.27%,103.46M,1.09%,2.22B,26.21,0.82,0.00%,100.08M,20.21%,91.63M,8.86,0.25,59.16%,2.62%,34.65%,0.00M,-,23.84%,-3.25%,1.66,37.56%,5.83,3.67,-12.02%,15.52%,2.62M,70.78%,1.51,14.17,2.75%,16.27%,11.18,21.83,59.11%,0.38 (1.79%),201.46,-,15.13%,-1.88%,0.73,0.20 (0.93%),7.35,-,-,91.66%,0.63,"May 19, 2025",7.35,55.24%,-,78.38,1.40%,1.73%,49,0.00,-,-,2.22,20.35,Yes / Yes,0.00,89.97%,0.00%,1.24,21.27,9.73%,12.90%,-,May 12 BMO,1.58M,21.42,9.79%,26.39%,37.96%,"

","1,962,179",0.71%,MAG
Macerich Co,Real Estate,REIT - Retail,USA,NYSE,RUT,-,-0.81,0.75%,253.03M,1.97%,4.22B,-,-0.08,-0.01%,250.75M,-0.31%,-179.68M,-,-0.07,100.63%,5.45%,-1.11%,963.43M,4.38,69.15%,-0.99%,6.17,-26.61%,10.53,1.52,69.31%,-1.48%,13.67M,10.88%,1.31,12.25,-,-4.79%,12.48,22.27,-19.58%,0.68 (4.27%),17.62,-,-2.50%,-28.06%,2.15,0.34 (2.12%),0.34,-0.07%,20.85%,28.37%,0.51,"Jun 03, 2025",0.34,-3.85%,19.18%,52.66,2.24%,1.90%,616,2.02,9.58%,-18.65%,2.75,18.52,Yes / Yes,1.70,65.84%,-,0.71,16.24,19.32%,-127.27%,18.46%,May 12 BMO,2.22M,16.02,0.96%,5.08%,-10.49%,"

","1,576,556",-1.35%,MAC
"Mid-America Apartment Communities, Inc",Real Estate,REIT - Residential,USA,NYSE,S&P 500,31.52,4.80,0.90%,116.92M,1.09%,18.19B,38.99,3.88,-0.87%,116.00M,-5.89%,561.67M,-,0.90,98.35%,4.06%,-6.36%,2.20B,8.28,-11.18%,2.28%,4.91,-4.84%,51.10,2.96,-5.45%,4.86%,4.71M,9.38%,0.58,261.94,-1.52%,9.37%,136.81,173.38,-2.02%,6.07 (4.01%),24.19,7.89%,5.44%,-12.65%,0.77,5.93 (3.91%),0.22,5.95%,32.12%,10.70%,3.11,"Jul 15, 2025",0.22,0.73%,27.54%,40.82,0.84%,1.17%,2532,0.85,1.55%,25.57%,2.15,170.77,Yes / Yes,0.73,26.22%,132.10%,0.95,150.36,-0.26%,78.51%,1.04%,Apr 30 AMC,960.01K,151.45,-2.13%,-3.81%,-4.09%,"

","907,646",0.72%,MAA
Mastercard Incorporated,Financial,Credit Services,USA,NYSE,S&P 500,41.34,14.26,9.66%,903.00M,0.66%,535.09B,31.67,18.61,-0.14%,820.29M,2.20%,13.14B,2.92,4.03,80.85%,0.75%,13.36%,29.05B,18.42,9.21%,-0.13%,2.25,12.71%,7.33,80.38,16.71%,28.86%,6.12M,31.17%,9.25,63.69,14.14%,188.92%,428.86,594.71,11.91%,3.03 (0.51%),35.74,11.82%,51.60%,-0.91%,1.05,2.84 (0.48%),1.11,10.77%,96.71%,37.41%,8.57,"Apr 09, 2025",1.11,13.22%,57.69%,62.41,0.79%,0.96%,35300,2.82,12.94%,45.24%,1.71,627.53,Yes / Yes,2.82,11.44%,19.73%,0.73,590.74,2.38%,4.27%,14.08%,May 01 BMO,2.72M,589.28,1.37%,6.52%,10.99%,"

","1,983,935",-0.25%,MA
Macy's Inc,Consumer Cyclical,Department Stores,USA,NYSE,-,6.02,1.98,0.84%,271.54M,-0.17%,3.23B,6.57,1.81,-8.10%,269.27M,-4.19%,558.00M,-,0.19,87.79%,8.43%,-12.76%,22.80B,0.14,-33.47%,3.23%,3.19,-28.83%,16.39,0.73,3.13%,3.43%,22.70M,-36.19%,3.43,3.47,-12.84%,12.92%,9.76,20.47,-29.71%,0.73 (6.12%),12.57,2.68%,5.52%,-41.87%,1.76,0.70 (5.91%),0.37,-1.91%,40.40%,21.92%,0.45,"Jun 13, 2025",1.43,4607.98%,3.86%,49.63,1.45%,2.45%,94189,1.27,-3.77%,2.45%,2.80,12.23,Yes / Yes,1.27,-38.62%,32.41%,0.90,12.16,4.08%,6.81%,-4.14%,May 28 BMO,7.11M,11.90,-0.19%,2.15%,-16.89%,"

","6,413,507",-2.14%,M
LZ Technology Holdings Ltd,Technology,Information Technology Services,China,NASD,-,-,-,98.09%,151.80M,-15.67%,2.78B,-,-,0.00%,2.90M,54.95%,-,-,-,0.11%,22.53%,40.66%,-,-,-,0.16%,1.22,-,-,-,-,-,0.65M,-,-,-,-,-,4.40,32.10,266.00%,-,-,-,-,-42.99%,-,-,-,-,-,315.91%,3.37,-,-,-,-,50.80,7.06%,12.08%,-,-,-,-,-,-,No / Yes,-,-,-,3.80,18.24,-,-,-,-,535.62K,18.30,-5.88%,36.13%,52.75%,"

","2,033,216",0.33%,LZMH
La-Z-Boy Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,NYSE,RUT,13.30,2.92,1.31%,41.41M,-3.77%,1.60B,11.85,3.27,0.00%,40.75M,-11.05%,123.93M,2.08,0.93,103.44%,6.55%,1.20%,2.09B,0.77,-1.12%,6.76%,5.30,-14.45%,24.66,1.57,11.09%,6.39%,2.67M,12.93%,7.68,5.05,6.40%,12.40%,33.34,48.31,-10.97%,-,14.43,14.43%,8.67%,-19.70%,1.32,0.86 (2.22%),1.21,3.24%,43.95%,16.35%,1.09,"Jun 03, 2025",1.85,8.09%,7.81%,35.99,2.49%,1.73%,10200,0.48,1.81%,5.92%,2.33,46.00,Yes / Yes,0.40,1.84%,26.93%,1.06,40.26,1.03%,1.99%,4.27%,Jun 17 AMC,503.60K,38.79,-7.23%,-4.04%,-7.68%,"

","534,657",-3.65%,LZB
LegalZoom.com Inc,Industrials,Specialty Business Services,USA,NASD,RUT,52.92,0.17,34.88%,181.18M,-1.41%,1.64B,12.92,0.70,0.00%,117.98M,-4.63%,30.35M,4.40,0.15,57.45%,6.76%,1.00%,690.78M,2.38,14.23%,8.11%,4.04,11.02%,1.03,8.78,13.84%,6.12%,7.98M,7.08%,1.16,7.83,12.04%,17.09%,5.33,10.60,20.77%,-,14.10,42.58%,15.30%,-14.43%,1.26,-,0.76,10.80%,62.88%,70.17%,0.29,"Aug 08, 2011",0.76,56.17%,4.58%,52.27,1.49%,1.77%,964,0.08,3.25%,4.39%,2.90,9.79,Yes / Yes,0.06,15.92%,0.00%,0.52,9.19,3.56%,3.67%,5.11%,May 07 AMC,1.97M,9.07,-2.38%,9.24%,12.86%,"

","1,024,888",-1.31%,LZ
Live Nation Entertainment Inc,Communication Services,Entertainment,USA,NYSE,S&P 500,48.38,2.92,33.13%,231.75M,-1.89%,32.75B,47.86,2.95,-0.18%,154.98M,-1.18%,692.90M,3.45,1.11,77.50%,10.88%,22.04%,22.74B,1.44,-21.72%,4.49%,5.97,5.46%,0.46,308.96,37.64%,3.31%,16.86M,57.45%,30.93,4.57,14.03%,827.53%,86.81,157.75,9.12%,-,24.56,-,8.92%,-10.42%,1.45,-,0.96,14.93%,23.04%,62.78%,3.64,-,0.96,166.63%,5.72%,52.26,0.78%,1.56%,16200,78.25,-2.92%,3.05%,1.56,165.60,Yes / Yes,72.29,39.00%,0.00%,0.52,143.59,-2.70%,21.32%,-10.99%,May 01 AMC,2.83M,141.31,-0.96%,4.10%,10.08%,"

","1,478,931",-1.59%,LYV
Lloyds Banking Group plc ADR,Financial,Banks - Regional,United Kingdom,NYSE,-,-,-,0.03%,15.11B,0.72%,63.16B,8.26,0.51,0.00%,14.96B,7.93%,4.93B,-,0.10,3.61%,0.03%,17.88%,31.45B,2.01,22.66%,0.00%,0.18,56.30%,4.06,1.04,30.71%,0.43%,5.04M,54.01%,-,-,23.98%,8.73%,2.56,4.30,55.15%,0.19 (4.40%),-,12.58%,2.92%,-1.86%,1.05,0.16 (3.76%),-,3.36%,-,64.84%,0.08,"Apr 11, 2025",1.63,-14.84%,23.77%,60.06,1.52%,1.35%,61228,2.56,-2.65%,15.66%,2.39,4.48,Yes / Yes,1.75,-1.53%,48.42%,0.45,4.15,-1.76%,0.22%,-58.80%,May 01 BMO,27.95M,4.22,0.94%,7.30%,28.23%,"

","12,616,895",1.69%,LYG
Lyft Inc,Technology,Software - Application,USA,NASD,-,113.70,0.14,9.27%,411.82M,-0.58%,6.49B,11.71,1.32,-0.10%,381.50M,-9.34%,56.89M,6.15,0.25,81.71%,14.02%,37.00%,5.96B,1.09,6.04%,0.02%,3.03,-5.28%,1.99,7.74,30.66%,1.09%,53.48M,2.39%,5.12,3.02,18.48%,8.56%,8.93,19.07,19.69%,-,7.06,-,3.60%,-19.01%,2.22,-,0.77,9.86%,35.26%,73.00%,0.58,-,0.77,128.66%,-0.18%,54.42,0.73%,1.84%,2934,1.47,27.32%,0.95%,2.48,16.98,Yes / Yes,0.89,107.64%,0.00%,0.51,15.56,-1.23%,26.16%,13.54%,May 08 AMC,17.67M,15.44,-2.43%,12.10%,13.11%,"

","9,054,074",-0.77%,LYFT
LyondellBasell Industries NV,Basic Materials,Specialty Chemicals,United Kingdom,NYSE,S&P 500,18.60,3.23,20.42%,322.95M,8.15%,19.33B,10.27,5.85,0.02%,255.78M,-0.35%,1.06B,3.42,1.02,73.98%,4.60%,-17.19%,37.99B,0.51,-40.58%,1.51%,2.74,-22.22%,37.81,1.59,53.90%,2.52%,11.78M,-37.08%,5.82,10.33,5.44%,7.19%,51.11,100.46,-19.04%,5.45 (9.07%),12.84,-15.40%,4.36%,-40.14%,0.82,5.39 (8.96%),1.04,3.02%,10.11%,17.65%,1.87,"Jun 02, 2025",1.83,-50.08%,5.44%,56.49,2.44%,2.16%,20000,1.04,-6.53%,2.78%,2.76,64.26,Yes / Yes,0.99,-62.96%,126.88%,0.95,61.12,1.86%,-20.69%,-23.29%,Apr 25 BMO,4.30M,60.13,4.33%,3.76%,-21.13%,"

","4,090,257",-1.62%,LYB
LXP Industrial Trust,Real Estate,REIT - Industrial,USA,NYSE,RUT,44.25,0.20,2.60%,295.73M,0.58%,2.56B,149.98,0.06,0.00%,288.06M,3.71%,57.13M,-,-0.01,95.23%,1.92%,-2.81%,361.07M,7.09,-94.16%,0.51%,1.99,-6.98%,7.02,1.23,660.88%,1.60%,5.53M,-0.23%,0.24,35.98,-5.51%,2.98%,6.85,10.56,6.65%,0.55 (6.29%),12.84,-35.31%,1.58%,-18.03%,1.08,0.53 (6.12%),2.90,1.92%,28.46%,26.42%,0.18,"Mar 31, 2025",2.90,358.78%,17.13%,61.45,0.67%,1.04%,59,0.74,5.68%,15.82%,2.00,10.40,Yes / Yes,0.74,995.45%,403.54%,1.26,8.64,8.62%,387.08%,3.03%,May 01 BMO,2.78M,8.66,1.73%,6.29%,-2.60%,"

","3,491,476",0.23%,LXP
LexinFintech Holdings Ltd ADR,Financial,Credit Services,China,NASD,-,6.94,1.06,0.00%,132.59M,-1.47%,974.54M,3.26,2.25,-,132.59M,-16.29%,184.06M,0.08,-,60.76%,2.44%,-18.96%,1.95B,0.50,258.72%,29.74%,0.90,24.16%,11.66,0.63,39.19%,5.81%,3.23M,320.00%,5.13,1.43,82.86%,12.60%,1.57,11.64,26.72%,0.35 (4.74%),-,-13.56%,10.59%,-36.83%,0.45,0.18 (2.48%),1.85,4.98%,74.45%,368.15%,0.45,"Apr 17, 2025",1.85,37.86%,13.89%,43.80,3.76%,3.61%,4667,0.48,7.53%,9.42%,1.17,11.47,Yes / Yes,0.12,95.66%,16.79%,0.30,7.34,-,-,-6.25%,May 21 AMC,3.60M,7.35,-4.73%,-6.10%,20.68%,"

","1,099,124",0.14%,LX
Lamb Weston Holdings Inc,Consumer Defensive,Packaged Foods,USA,NYSE,S&P 500,22.07,2.55,0.93%,141.11M,1.88%,7.94B,16.20,3.47,0.71%,139.81M,9.90%,366.90M,-,0.64,95.82%,3.92%,15.68%,6.39B,1.24,-38.53%,-5.79%,2.53,-27.86%,11.58,4.86,11.26%,5.00%,5.48M,-34.17%,0.48,117.66,-9.22%,21.63%,47.90,88.25,-15.79%,1.45 (2.58%),92.89,9.43%,6.90%,-36.23%,0.47,1.46 (2.59%),0.58,11.48%,22.71%,17.49%,1.45,"May 02, 2025",1.35,-66.86%,14.08%,63.09,0.45%,2.05%,10700,2.61,-2.49%,5.74%,2.40,63.55,Yes / Yes,2.25,1.97%,25.69%,0.45,55.77,2.14%,27.88%,4.27%,Apr 03 BMO,2.16M,56.28,3.97%,5.13%,-9.93%,"

","962,164",0.91%,LW
LiveWire Group Inc,Consumer Cyclical,Auto Manufacturers,USA,NYSE,RUT,-,-0.44,95.58%,203.57M,10.41%,1.27B,-,-,-0.06%,8.99M,469.09%,-89.55M,-,-,0.98%,24.54%,196.68%,24.40M,52.23,-,-1.97%,0.58,15.07%,0.48,13.11,-,-49.02%,2.21M,-15.18%,0.23,27.57,-,-63.74%,0.93,9.04,30.15%,-,-,-3.60%,-91.41%,-30.75%,1.78,-,1.86,-,19.24%,573.05%,0.99,"Mar 10, 2010",2.85,20.33%,-269.60%,67.10,15.09%,28.14%,182,0.01,-30.76%,-367.05%,3.00,7.25,Yes / Yes,0.01,18.64%,-,0.34,7.11,-,-,-44.90%,May 01 BMO,3.80M,6.26,69.90%,146.65%,49.59%,"

","1,306,221",-11.95%,LVWR
Las Vegas Sands Corp,Consumer Cyclical,Resorts & Casinos,USA,NYSE,S&P 500,23.36,1.79,48.09%,707.00M,4.10%,29.61B,14.78,2.84,0.01%,366.83M,-0.97%,1.30B,2.64,0.53,45.03%,4.56%,-2.03%,11.20B,2.64,9.48%,-8.33%,2.62,-24.03%,3.82,10.98,14.09%,6.14%,16.72M,-6.30%,4.30,9.75,8.85%,39.21%,30.18,56.60,-18.40%,0.98 (2.34%),28.42,-10.93%,9.62%,-25.96%,1.02,0.90 (2.15%),0.59,-3.84%,35.99%,38.87%,1.23,"May 06, 2025",0.59,-13.07%,21.00%,57.26,2.37%,2.07%,40300,5.13,-0.09%,11.64%,1.63,50.76,Yes / Yes,4.02,-24.84%,40.77%,0.45,41.84,-0.72%,3.84%,-3.28%,Apr 23 AMC,6.38M,41.91,1.49%,9.98%,-6.40%,"

","2,884,596",0.17%,LVS
Southwest Airlines Co,Industrials,Airlines,USA,NYSE,S&P 500,38.69,0.84,1.19%,569.87M,0.37%,18.57B,12.91,2.52,0.49%,563.08M,4.12%,551.00M,0.73,0.52,93.35%,9.03%,5.10%,27.58B,0.67,23.37%,-4.17%,3.78,-3.89%,16.43,1.98,113.02%,1.59%,50.85M,9.70%,14.48,2.25,52.95%,5.63%,23.58,36.12,-3.09%,0.74 (2.26%),-,-29.29%,3.82%,-9.80%,1.23,0.72 (2.21%),0.72,4.15%,18.09%,38.17%,1.02,"Jun 18, 2025",0.77,27.77%,2.86%,53.45,2.44%,2.14%,72450,0.85,3.26%,2.00%,2.88,29.50,Yes / Yes,0.54,34.07%,95.45%,0.77,33.49,0.58%,29.19%,1.56%,Apr 24 BMO,13.44M,32.58,-0.38%,9.56%,5.29%,"

","10,412,750",-2.72%,LUV
