Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Carlisle Companies Inc,Industrials,Building Products & Equipment,USA,NYSE,-,9.80,36.61,1.20%,43.30M,-5.36%,15.52B,14.34,25.02,-0.23%,42.73M,-10.48%,1.73B,0.83,6.68,97.66%,6.25%,4.70%,5.00B,3.10,9.36%,3.27%,5.86,-15.96%,50.03,7.17,13.25%,13.75%,2.67M,-13.65%,5.09,70.49,11.84%,33.11%,311.41,481.26,-2.70%,4.10 (1.14%),20.70,17.24%,42.57%,-25.43%,1.05,4.00 (1.11%),1.69,0.79%,35.62%,15.24%,8.96,"May 19, 2025",2.58,135.52%,21.93%,35.18,1.60%,1.62%,5700,0.87,-0.14%,34.52%,2.00,436.67,Yes / Yes,0.87,-19.23%,20.38%,1.33,356.94,0.65%,5.69%,-0.06%,Apr 23 AMC,456.12K,358.88,-5.90%,-4.05%,-8.90%,"

","604,674",0.54%,CSL
CSG Systems International Inc,Technology,Software - Infrastructure,USA,NASD,RUT,21.86,2.93,4.54%,29.10M,-0.76%,1.86B,12.60,5.09,-0.68%,27.63M,-1.91%,83.52M,4.53,1.06,100.82%,8.18%,4.84%,1.20B,1.55,0.66%,-1.09%,7.37,17.59%,9.73,6.59,7.06%,6.16%,2.26M,56.48%,4.69,13.66,4.82%,30.24%,39.56,67.60,25.44%,1.28 (2.00%),12.02,3.51%,9.89%,-5.16%,0.92,1.22 (1.90%),1.55,3.73%,47.40%,62.08%,1.48,"Jun 18, 2025",1.55,34.87%,12.32%,50.97,2.05%,1.79%,5800,2.00,3.08%,6.95%,1.22,74.88,Yes / Yes,1.98,-15.59%,39.61%,0.51,63.07,1.06%,12.43%,1.46%,May 07 AMC,306.83K,64.11,-0.67%,2.98%,14.06%,"

","156,107",1.65%,CSGS
"Costar Group, Inc",Real Estate,Real Estate Services,USA,NASD,"NDX, S&P 500",285.11,0.29,1.42%,423.16M,3.83%,34.57B,60.58,1.35,-0.49%,415.90M,7.74%,117.20M,8.31,0.14,102.59%,3.84%,2.23%,2.81B,12.29,0.81%,6.97%,4.92,5.62%,20.22,4.05,66.88%,1.20%,15.97M,5.54%,9.63,8.51,34.30%,1.47%,68.26,83.68,14.46%,-,155.86,-16.93%,1.22%,-2.08%,0.87,-,6.01,14.35%,77.53%,20.05%,1.92,-,6.01,-60.22%,-0.21%,65.23,1.17%,1.42%,6593,0.13,11.27%,4.17%,1.83,88.00,Yes / Yes,0.13,-319.51%,0.00%,0.77,81.16,2.15%,17.61%,11.55%,Apr 29 AMC,3.24M,81.94,6.29%,5.86%,7.27%,"

","2,502,165",0.96%,CSGP
"Cisco Systems, Inc",Technology,Communication Equipment,USA,NASD,"DJIA, NDX, S&P 500",26.85,2.44,0.26%,3.96B,-0.59%,259.42B,16.31,4.02,-1.48%,3.95B,1.95%,9.79B,5.21,0.98,78.54%,1.04%,7.59%,55.62B,4.66,1.57%,2.00%,1.82,11.81%,11.60,5.65,5.99%,8.07%,40.97M,43.60%,4.33,15.13,5.15%,21.36%,44.50,66.50,10.66%,1.62 (2.47%),20.26,-0.54%,14.01%,-1.49%,0.88,1.61 (2.46%),0.83,0.72%,63.56%,47.21%,1.16,"Jul 03, 2025",0.91,-17.77%,21.76%,61.91,1.95%,1.09%,90400,0.67,0.47%,17.60%,1.96,71.47,Yes / Yes,0.52,33.99%,62.19%,0.75,64.09,0.72%,4.68%,11.39%,May 14 AMC,22.55M,65.51,2.09%,8.41%,11.81%,"

","16,878,630",2.22%,CSCO
Cosan S.A ADR,Energy,Oil & Gas Refining & Marketing,Brazil,NYSE,-,-,-4.15,-,464.66M,7.69%,2.87B,7.06,0.87,-,-,13.24%,-1930.54M,-,-0.04,3.34%,-,12.00%,7.82B,0.37,94.77%,-15.21%,1.51,-5.67%,2.97,2.08,578.95%,-7.57%,2.14M,-32.38%,6.64,0.93,-,-69.81%,4.31,10.64,13.24%,0.07 (1.22%),-,-,-15.51%,-42.11%,0.89,0.32 (5.26%),1.98,18.85%,31.31%,42.92%,0.25,"Jun 10, 2024",2.13,-628.74%,13.32%,62.02,2.29%,2.74%,40530,8.50,-2.76%,-24.69%,1.33,11.05,No / Yes,8.04,-690.87%,-,1.41,5.91,-7.31%,-1007.02%,-16.87%,May 15 AMC,1.42M,6.16,6.59%,13.42%,-5.18%,"

","1,991,004",4.23%,CSAN
CoreWeave Inc,Technology,Software - Infrastructure,USA,NASD,-,-,-,44.55%,317.43M,-2.22%,76.08B,-,-0.23,-1.74%,266.15M,140.99%,-,-,-0.22,39.05%,5.66%,-,-,-,-314.02%,211.63%,0.68,-,4.38,36.22,79.28%,-,15.05M,-,3.96,40.03,-,-,33.51,166.63,296.25%,0.02 (0.01%),-,-,-,-4.88%,-,-,0.44,-,-,372.92%,14.95,-,0.44,-,-,67.30,4.72%,10.30%,-,3.88,-,-,2.55,78.67,Yes / No,2.55,-,-,0.89,147.19,14.53%,-616.71%,-,May 14 AMC,22.03M,158.50,23.13%,96.35%,103.64%,"

","19,517,599",7.68%,CRWV
Crowdstrike Holdings Inc,Technology,Software - Infrastructure,USA,NASD,"NDX, S&P 500",-,-0.70,4.21%,249.07M,3.23%,119.49B,101.95,4.70,-3.78%,238.79M,11.01%,-172.30M,-,0.83,71.22%,3.67%,31.40%,4.14B,28.89,-10.50%,0.33%,2.20,32.07%,13.85,34.60,33.68%,-2.21%,8.77M,23.76%,18.51,25.90,16.90%,-5.76%,200.81,491.20,40.11%,-,116.49,34.76%,-4.08%,-2.40%,1.16,-,1.74,52.37%,74.48%,138.73%,16.30,-,1.74,-226.80%,-5.57%,61.43,1.07%,2.14%,10118,0.23,25.94%,-4.17%,1.83,481.60,Yes / Yes,0.22,-359.11%,-,0.68,480.62,-0.11%,10.56%,19.80%,Jun 03 AMC,3.99M,479.39,3.06%,12.21%,31.72%,"

","2,701,484",-0.26%,CRWD
Corvel Corp,Financial,Insurance Brokers,USA,NASD,RUT,56.29,1.83,43.94%,51.36M,-4.79%,5.29B,-,-,-0.38%,28.79M,-6.37%,95.17M,-,-,54.05%,3.27%,-3.00%,895.59M,5.91,-,-0.49%,6.80,-13.72%,6.27,16.43,-,18.33%,0.94M,28.35%,3.32,31.01,-,33.41%,79.81,128.61,-7.41%,-,57.78,16.61%,27.83%,-19.90%,1.02,-,1.90,8.62%,20.12%,29.08%,2.84,-,1.90,24.78%,13.49%,29.64,0.92%,1.39%,5075,0.09,12.61%,10.63%,-,-,Yes / Yes,0.06,35.87%,0.00%,0.98,105.07,-,-,11.72%,-,138.66K,103.02,-6.43%,-7.53%,-7.10%,"

","135,403",-1.95%,CRVL
"Cirrus Logic, Inc",Technology,Semiconductors,USA,NASD,-,17.33,6.00,0.59%,52.29M,1.24%,5.34B,13.62,7.64,-6.74%,50.99M,-2.62%,331.51M,-,1.08,97.38%,3.44%,3.75%,1.90B,2.82,-6.73%,-3.07%,2.73,-2.41%,37.28,2.79,8.67%,14.48%,1.75M,-15.88%,11.61,8.96,-,17.60%,75.83,147.46,4.53%,-,12.67,17.87%,16.00%,-29.41%,0.94,-,4.82,8.16%,52.53%,37.27%,2.82,-,6.35,23.09%,21.64%,56.97,2.51%,1.77%,1660,0.07,5.99%,17.48%,1.60,123.33,Yes / Yes,0.06,62.54%,0.00%,0.66,100.88,11.62%,41.69%,14.15%,May 06 AMC,641.34K,104.09,2.21%,7.60%,-2.45%,"

","423,298",3.18%,CRUS
Criteo S.A ADR,Communication Services,Advertising Agencies,France,NASD,-,9.75,2.45,1.00%,53.57M,-7.25%,1.28B,5.36,4.46,-21.37%,53.04M,-16.63%,141.77M,3.05,0.71,97.94%,4.44%,-32.50%,1.93B,0.66,-3.29%,0.93%,5.27,-43.26%,19.87,1.20,1.02%,6.54%,2.36M,-35.92%,5.85,4.09,3.20%,13.46%,24.00,49.93,-39.56%,-,5.71,6.16%,12.41%,-52.11%,0.51,-,1.22,-3.12%,51.82%,-0.38%,1.20,-,1.22,100.33%,11.07%,29.80,3.10%,2.14%,3507,0.10,-1.18%,7.34%,1.69,40.83,Yes / Yes,0.07,444.83%,0.00%,0.66,24.15,1.52%,42.51%,0.62%,May 02 BMO,447.05K,23.91,-7.90%,-16.21%,-35.48%,"

","294,168",-0.99%,CRTO
CRISPR Therapeutics AG,Healthcare,Biotechnology,Switzerland,NASD,-,-,-4.52,4.14%,86.36M,-1.21%,3.59B,-,-4.46,-2.36%,82.79M,14.51%,-385.66M,-,-1.43,69.16%,24.81%,-2.90%,37.67M,95.33,-25.48%,0.26%,9.56,-12.98%,21.18,1.96,18.02%,-16.75%,20.54M,-35.86%,21.52,1.93,5.55%,-19.71%,30.04,65.39,5.64%,-,-,-,-18.99%,-36.41%,1.74,-,15.64,-33.62%,-271.64%,38.42%,2.08,-,15.64,-67.29%,-1259.20%,60.94,1.77%,2.76%,393,0.12,-86.13%,-1023.64%,1.90,77.21,Yes / Yes,0.11,-11.02%,-,0.78,41.36,-86.25%,-27.05%,71.63%,May 06 AMC,2.15M,41.58,6.42%,10.31%,-3.63%,"

","1,677,420",0.53%,CRSP
Carpenter Technology Corp,Industrials,Metal Fabrication,USA,NYSE,RUT,35.37,7.06,4.14%,49.77M,-1.38%,12.42B,27.18,9.18,-0.94%,47.72M,8.31%,357.60M,1.04,2.05,99.20%,11.24%,35.59%,2.92B,4.25,53.50%,6.23%,6.29,37.88%,35.80,6.97,26.19%,10.94%,5.36M,135.75%,3.04,82.01,33.95%,21.78%,95.17,256.52,47.07%,0.95 (0.38%),54.54,1.52%,14.44%,-2.70%,1.37,0.80 (0.32%),1.89,3.01%,25.78%,162.26%,7.92,"Apr 22, 2025",3.75,168.67%,17.35%,68.09,0.72%,1.64%,4600,0.39,7.40%,12.25%,1.50,285.00,Yes / Yes,0.39,1426.12%,21.61%,0.90,248.72,-0.38%,8.36%,6.15%,Apr 24 BMO,852.90K,249.59,3.57%,17.68%,34.77%,"

","768,699",0.35%,CRS
Crocs Inc,Consumer Cyclical,Footwear & Accessories,USA,NASD,-,6.27,16.32,4.18%,56.10M,0.00%,5.73B,7.79,13.13,-1.34%,53.71M,-12.82%,957.72M,-,4.02,100.82%,11.26%,-1.57%,4.10B,1.40,-3.98%,-0.06%,3.36,-9.82%,35.11,2.91,3.82%,19.42%,6.05M,-35.07%,2.97,34.44,-1.80%,53.70%,86.11,165.32,-6.66%,-,6.49,56.99%,25.51%,-38.16%,1.40,-,0.97,27.23%,59.25%,18.73%,3.92,-,1.52,26.18%,24.84%,47.12,4.45%,2.44%,7910,0.95,2.09%,23.35%,1.81,126.73,Yes / Yes,0.91,13.48%,0.00%,0.92,97.49,3.23%,20.77%,-0.14%,May 08 BMO,1.80M,102.24,-2.73%,0.14%,-8.14%,"

","1,646,829",4.87%,CROX
Crinetics Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.82,7.44%,93.53M,-3.35%,2.92B,-,-4.69,-2.11%,86.71M,-0.03%,-328.25M,-,-1.10,105.00%,11.78%,-11.36%,0.36M,8118.95,-22.35%,2.15%,10.72,-48.13%,13.41,2.33,-3.84%,-28.06%,10.21M,-34.70%,13.61,2.29,2.12%,-30.84%,24.10,62.53,-38.98%,-,-,-12.11%,-25.29%,-50.10%,0.28,-,22.53,-,-796.40%,29.46%,1.34,-,22.53,-1.20%,-104467.87%,46.96,0.77%,2.03%,437,0.04,-100.00%,-90928.53%,1.19,72.00,Yes / Yes,0.04,-12.26%,-,0.56,31.77,162.55%,-10.54%,-,May 08 AMC,952.17K,31.20,-0.45%,0.49%,-27.94%,"

","533,595",-1.79%,CRNX
Salesforce Inc,Technology,Software - Application,USA,NYSE,"DJIA, S&P 500",41.27,6.39,2.59%,958.00M,-3.07%,252.27B,20.87,12.64,-6.25%,931.20M,-9.24%,6.21B,3.28,2.78,83.08%,1.54%,-6.01%,38.59B,6.54,10.92%,1.44%,2.03,-25.64%,63.33,4.17,11.75%,6.37%,14.35M,11.91%,18.21,14.49,12.57%,10.31%,227.77,369.00,-21.07%,0.83 (0.32%),19.95,112.11%,8.64%,-28.49%,1.38,1.62 (0.61%),0.99,17.25%,70.84%,15.85%,6.89,"Jun 18, 2025",0.99,14.85%,20.54%,43.94,2.25%,1.78%,76453,0.20,7.97%,16.08%,1.48,352.14,Yes / Yes,0.18,2.08%,25.15%,1.01,258.40,0.75%,1.22%,7.62%,May 28 AMC,7.06M,263.88,-2.74%,-1.36%,-10.85%,"

","7,159,048",2.12%,CRM
Charles River Laboratories International Inc,Healthcare,Diagnostics & Research,USA,NYSE,S&P 500,-,-0.65,1.25%,49.12M,2.42%,7.42B,14.61,10.34,0.39%,48.50M,8.74%,-31.56M,-,2.50,109.95%,4.99%,-13.70%,4.02B,1.84,-6.50%,1.11%,1.53,-21.97%,65.04,2.32,7.12%,-0.40%,2.42M,-29.37%,4.69,32.22,2.87%,-0.92%,91.86,254.15,-18.19%,-,13.17,-47.65%,-0.51%,-40.57%,1.48,-,1.16,9.09%,30.43%,64.41%,5.11,-,1.43,-107.31%,12.80%,64.06,1.15%,2.13%,20100,0.94,-2.16%,-0.78%,2.63,152.93,Yes / Yes,0.93,-64.42%,0.00%,0.52,149.45,4.48%,12.73%,-2.71%,May 07 BMO,1.58M,151.03,6.17%,16.28%,-10.80%,"

","823,517",1.06%,CRL
"Comstock Resources, Inc",Energy,Oil & Gas E&P,USA,NYSE,RUT,-,-1.12,73.32%,292.92M,9.16%,7.75B,18.16,1.46,-0.02%,78.15M,8.44%,-323.71M,-,0.14,30.07%,26.07%,40.45%,1.38B,5.60,426.05%,-2.80%,9.48,56.66%,7.24,3.65,86.16%,-5.01%,20.37M,122.17%,0.11,235.72,-,-14.17%,7.74,26.16,45.23%,-,-,-,-6.20%,1.15%,0.33,-,0.40,10.29%,-2.67%,241.86%,1.04,"Nov 30, 2023",0.40,-608.98%,-5.66%,72.20,3.81%,2.27%,256,1.48,-1.73%,-23.41%,3.22,20.33,Yes / Yes,1.46,-611.75%,-,0.97,25.33,16.46%,14.94%,52.74%,Apr 30 AMC,2.15M,26.46,9.71%,21.78%,54.66%,"

","2,091,775",4.46%,CRK
Carters Inc,Consumer Cyclical,Apparel Retail,USA,NYSE,-,6.99,4.52,4.08%,36.24M,-0.97%,1.15B,11.97,2.64,0.00%,34.96M,-13.01%,159.70M,-,0.34,113.98%,14.14%,-23.17%,2.81B,0.41,-41.85%,-10.94%,2.92,-42.13%,23.38,1.35,-21.91%,6.92%,4.94M,-51.40%,8.80,3.59,-23.35%,18.91%,29.62,71.99,-41.74%,2.67 (8.46%),5.20,-2.63%,8.66%,-56.15%,1.00,2.65 (8.39%),1.40,-4.17%,47.68%,6.58%,1.46,"Jun 02, 2025",2.56,-28.96%,8.41%,43.32,1.59%,3.85%,15350,1.32,-3.39%,5.68%,3.38,29.60,Yes / Yes,1.18,-58.51%,62.52%,1.10,31.14,0.96%,24.93%,-4.79%,Apr 25 BMO,1.69M,31.57,-2.31%,-7.61%,-36.48%,"

","1,864,546",1.38%,CRI
CRH Plc,Basic Materials,Building Materials,USA,NYSE,-,19.15,4.73,0.21%,676.64M,-2.87%,61.19B,14.33,6.32,-1.41%,674.60M,-7.48%,3.25B,2.26,2.08,85.17%,1.62%,-7.01%,35.80B,1.71,3.83%,4.82%,1.64,-8.22%,31.21,2.90,11.00%,6.61%,10.93M,13.59%,4.96,18.25,8.47%,15.78%,71.18,110.97,-2.17%,1.46 (1.61%),26.17,18.51%,8.91%,-18.44%,1.22,1.44 (1.59%),1.07,4.80%,35.57%,27.17%,2.33,"May 23, 2025",1.63,3.37%,13.66%,43.00,2.10%,1.42%,79800,0.80,2.11%,9.07%,1.44,113.08,Yes / Yes,0.72,-192.38%,28.26%,0.59,90.04,-0.08%,-92.31%,3.41%,May 05 AMC,6.67M,90.51,-2.61%,-1.19%,-4.49%,"

","3,927,813",0.52%,CRH
Crescent Energy Co,Energy,Oil & Gas Integrated,USA,NYSE,RUT,-,-0.44,24.75%,194.97M,5.29%,3.04B,6.63,1.44,-6.93%,192.06M,4.03%,-92.59M,-,0.27,68.94%,7.91%,-13.41%,3.22B,0.94,-12.44%,10.19%,3.87,-35.32%,16.70,0.57,-7.02%,-1.11%,15.19M,-21.64%,0.03,320.26,-6.59%,-3.54%,6.83,16.94,-34.57%,0.47 (4.86%),4.84,-,-1.35%,-43.56%,1.25,0.48 (5.02%),0.78,21.94%,24.01%,39.97%,0.41,"May 19, 2025",0.78,-114.70%,13.14%,59.31,2.46%,2.60%,987,1.11,31.58%,-2.87%,1.40,13.71,Yes / Yes,1.11,95.61%,-,0.87,9.78,0.08%,20.07%,44.52%,May 05 AMC,3.93M,9.56,6.83%,11.21%,-20.70%,"

","3,398,160",-2.25%,CRGY
Credo Technology Group Holding Ltd,Technology,Semiconductors,Cayman Islands,NASD,RUT,284.99,0.28,13.38%,169.80M,11.37%,13.44B,41.43,1.91,-11.25%,147.30M,32.88%,52.18M,8.04,0.35,75.75%,5.78%,68.38%,436.77M,30.78,116.36%,1.26%,1.76,13.98%,3.64,21.73,26.17%,7.40%,8.51M,172.25%,2.54,31.17,35.46%,8.54%,22.50,86.69,17.79%,-,-,-,7.52%,-8.67%,2.43,-,5.79,52.00%,65.94%,251.87%,4.84,-,6.62,266.68%,8.70%,71.94,3.56%,4.50%,500,0.02,126.34%,11.95%,1.23,87.91,Yes / Yes,0.02,412.50%,0.00%,1.28,73.49,6.52%,27.83%,179.73%,Jun 02 AMC,4.82M,79.17,16.99%,46.98%,52.27%,"

","6,171,677",7.73%,CRDO
Cricut Inc,Technology,Computer Hardware,USA,NASD,RUT,21.16,0.31,79.59%,51.63M,3.45%,1.40B,29.12,0.23,-0.65%,43.23M,4.94%,67.10M,-,0.06,10.28%,9.98%,21.14%,707.78M,1.97,-18.85%,-1.80%,9.14,9.29%,2.31,2.85,-3.85%,9.55%,4.31M,2.48%,1.68,3.91,-4.61%,12.87%,3.94,7.02,15.61%,0.95 (14.47%),5.55,-52.55%,13.40%,-6.13%,0.12,0.20 (3.03%),2.61,7.93%,50.80%,67.26%,0.27,"Jul 07, 2025",3.28,5.78%,11.34%,61.84,4.45%,2.51%,640,0.03,-5.79%,9.48%,4.50,4.10,Yes / Yes,0.02,23.40%,68.63%,0.90,6.27,5.15%,54.71%,-2.84%,May 06 AMC,472.05K,6.59,5.20%,18.05%,14.08%,"

","424,914",5.10%,CRCT
Circle Internet Group Inc,Financial,Capital Markets,USA,NYSE,-,475.03,0.32,10.10%,222.54M,31.07%,33.62B,-,-,-29.10%,197.89M,-,18.10M,-,-,14.60%,-,-,1.89B,17.79,-61.90%,-26.43%,-,-,12.98,11.64,-,0.30%,-,-,275.30,0.55,-,-,64.00,138.57,81.50%,-,111.94,21.80%,16.40%,9.01%,-,-,1.00,182.00%,24.00%,136.03%,26.64,-,1.00,-,11.00%,-,13.43%,-,900,0.07,-,9.10%,-,-,Yes / Yes,0.07,33.20%,0.00%,1.19,133.56,-,-,58.50%,-,36.20M,151.06,31.29%,31.29%,31.29%,"

","43,232,776",13.10%,CRCL
California Resources Corporation,Energy,Oil & Gas E&P,USA,NYSE,RUT,8.54,5.52,17.72%,89.18M,5.23%,4.20B,13.14,3.58,0.01%,73.37M,9.13%,501.00M,1.55,0.86,85.13%,6.78%,9.10%,3.34B,1.26,-5.31%,-3.87%,4.63,-17.11%,39.43,1.19,-2.69%,9.33%,4.97M,-3.44%,2.40,19.63,5.51%,17.86%,30.97,60.41,-9.23%,1.93 (4.10%),9.21,-,11.21%,-22.03%,1.56,1.55 (3.29%),0.74,1.89%,40.41%,52.08%,1.33,"May 30, 2025",0.83,53.13%,22.47%,70.40,1.26%,1.52%,1550,0.31,41.68%,15.01%,1.40,57.64,Yes / Yes,0.27,970.26%,30.20%,0.56,47.27,5.30%,32.57%,72.57%,May 06 AMC,1.08M,47.10,6.33%,18.42%,-2.02%,"

","598,725",-0.36%,CRC
Corebridge Financial Inc,Financial,Asset Management,USA,NYSE,-,25.75,1.26,31.99%,553.10M,-2.77%,17.78B,5.65,5.72,-7.07%,373.87M,0.12%,688.00M,2.55,1.19,68.96%,2.15%,-0.77%,15.72B,1.13,2.79%,3.63%,2.55,6.38%,21.66,1.49,15.21%,0.19%,8.03M,11.36%,-,-,10.10%,5.84%,23.69,35.36,8.05%,0.97 (2.99%),9.22,116.91%,2.97%,-8.54%,1.07,0.94 (2.91%),-,8.26%,-,36.51%,0.80,"Jun 16, 2025",-,-67.03%,7.95%,51.17,2.02%,1.48%,5200,1.03,-23.47%,4.38%,1.69,36.93,Yes / Yes,0.94,-184.70%,24.72%,0.70,32.05,-10.32%,1.95%,-48.92%,May 05 AMC,3.15M,32.34,-0.75%,5.49%,4.56%,"

","2,218,029",0.90%,CRBG
CRA International Inc,Industrials,Consulting Services,USA,NASD,RUT,24.69,7.41,4.15%,6.79M,-3.16%,1.24B,21.31,8.58,-9.74%,6.53M,-4.95%,50.88M,-,1.84,90.75%,1.90%,4.65%,697.48M,1.78,5.82%,0.04%,1.82,-2.57%,33.48,5.46,6.68%,8.90%,0.12M,6.18%,3.76,48.62,-,23.18%,133.54,214.01,-2.35%,-,78.04,21.60%,16.51%,-14.58%,0.92,2.31 (1.26%),1.03,8.78%,29.19%,36.89%,5.36,"May 27, 2025",1.03,21.06%,10.97%,46.75,1.52%,1.28%,946,0.81,8.49%,7.30%,2.00,237.50,Yes / Yes,0.36,34.45%,25.98%,1.44,180.68,2.96%,13.87%,5.86%,May 01 BMO,68.18K,182.80,-2.63%,2.78%,0.20%,"

","97,887",1.17%,CRAI
Crane Co,Industrials,Specialty Industrial Machinery,USA,NYSE,-,35.33,5.16,0.99%,57.50M,-1.94%,10.49B,28.77,6.34,-0.63%,56.93M,3.55%,301.30M,2.52,1.33,75.57%,1.13%,18.09%,2.28B,4.60,13.67%,0.86%,1.84,7.24%,30.56,5.97,14.28%,11.80%,0.64M,25.00%,7.57,24.10,14.02%,18.82%,127.04,191.00,20.18%,0.91 (0.50%),39.60,18.11%,17.15%,-4.51%,1.24,0.87 (0.48%),1.49,-7.07%,40.44%,43.56%,4.33,"May 30, 2025",2.08,39.13%,17.07%,62.90,1.58%,1.70%,7300,0.15,6.65%,13.21%,1.80,197.86,Yes / Yes,0.00,9.43%,16.22%,0.93,181.44,1.77%,6.46%,-1.36%,Apr 28 AMC,350.06K,182.38,3.08%,11.53%,12.81%,"

","324,428",0.52%,CR
Cheniere Energy Partners LP,Energy,Oil & Gas Midstream,USA,NYSE,-,13.59,4.18,49.63%,484.00M,0.14%,27.50B,13.67,4.16,0.00%,243.83M,-7.19%,2.02B,-,0.98,46.55%,0.37%,-11.56%,9.40B,2.93,2.53%,1.24%,5.45,0.11%,4.24,13.40,-4.58%,11.70%,0.89M,16.28%,0.35,161.79,-1.73%,124.29%,46.63,68.42,7.04%,3.35 (5.90%),9.87,13.75%,12.07%,-16.95%,0.40,3.10 (5.45%),0.76,5.41%,33.26%,21.85%,1.86,"May 09, 2025",0.88,9.35%,32.04%,42.80,1.32%,1.72%,1714,7.22,3.94%,21.54%,4.13,56.50,Yes / Yes,7.17,191.12%,81.02%,1.48,57.74,16.54%,-2.65%,30.24%,May 08 BMO,164.14K,56.82,-2.00%,-2.99%,0.44%,"

","243,291",-1.59%,CQP
Camden Property Trust,Real Estate,REIT - Residential,USA,NYSE,S&P 500,106.82,1.09,1.81%,115.70M,-1.17%,16.44B,71.11,1.63,-3.58%,104.90M,-1.55%,118.00M,8.50,0.35,95.97%,1.73%,-3.30%,1.56B,10.53,-5.75%,1.34%,1.76,-3.40%,39.89,2.91,15.54%,1.30%,1.82M,8.73%,0.27,435.06,12.57%,2.47%,102.35,127.43,0.10%,4.20 (3.62%),39.04,-7.52%,1.49%,-8.84%,0.79,3.51 (3.02%),0.06,8.36%,23.94%,13.49%,2.29,"Mar 31, 2025",0.06,-73.40%,19.17%,47.81,1.23%,1.16%,1660,0.81,0.56%,7.56%,2.44,129.68,Yes / Yes,0.72,-53.69%,274.34%,0.46,116.12,0.47%,0.33%,1.78%,May 01 AMC,1.03M,116.16,-0.48%,0.88%,-1.91%,"

","470,244",0.03%,CPT
Catalyst Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,15.11,1.57,9.08%,121.96M,-8.40%,2.89B,13.05,1.81,-6.47%,111.11M,-0.46%,197.35M,1.05,0.40,78.96%,6.61%,8.53%,534.65M,5.40,18.17%,0.52%,5.73,7.74%,6.51,3.63,17.18%,25.37%,7.35M,53.20%,4.76,4.97,14.44%,29.11%,14.75,26.58,13.42%,-,10.79,34.27%,24.76%,-10.95%,0.72,-,5.96,36.89%,79.12%,60.47%,0.88,-,6.14,178.11%,43.27%,42.17,2.23%,1.84%,181,0.00,29.97%,36.91%,1.14,34.29,Yes / Yes,0.00,136.96%,0.00%,1.39,23.53,7.54%,32.35%,43.56%,May 07 AMC,1.28M,23.67,-4.66%,-0.67%,6.32%,"

","1,781,177",0.59%,CPRX
"Copart, Inc",Industrials,Specialty Business Services,USA,NASD,"NDX, S&P 500",31.98,1.51,8.54%,966.81M,-3.51%,46.79B,28.44,1.70,-0.72%,884.34M,-23.15%,1.48B,3.14,0.36,84.87%,2.01%,-9.97%,4.59B,10.19,10.45%,2.79%,2.99,-22.71%,9.08,5.33,10.02%,16.72%,17.79M,-10.19%,4.53,10.67,10.20%,18.54%,48.05,64.38,-15.68%,-,39.61,17.85%,16.68%,-24.84%,1.10,-,7.91,15.72%,44.00%,0.71%,1.22,-,7.98,5.94%,35.80%,19.46,1.39%,2.72%,11700,0.01,10.21%,32.21%,2.00,63.00,Yes / Yes,0.01,6.18%,0.00%,2.23,48.59,-1.39%,0.79%,7.49%,May 22 AMC,5.95M,48.39,-8.58%,-15.54%,-13.87%,"

","13,256,244",-0.41%,CPRT
Capri Holdings Ltd,Consumer Cyclical,Luxury Goods,United Kingdom,NYSE,-,-,-9.97,2.49%,117.91M,-0.06%,2.05B,9.85,1.77,0.00%,114.99M,-5.90%,-1182.00M,-,0.12,98.18%,8.58%,-18.42%,4.44B,0.46,132.84%,12.57%,2.46,-19.96%,3.12,5.58,42.67%,-19.86%,9.86M,-46.66%,1.48,11.72,-,-120.18%,11.86,43.34,-17.38%,-,13.39,-46.53%,-38.17%,-59.85%,1.70,-,0.49,-4.36%,59.37%,46.71%,0.86,-,1.14,-411.39%,1.26%,50.60,5.47%,3.26%,14200,8.43,-14.08%,-26.61%,2.64,20.91,Yes / Yes,7.42,-35.02%,-,0.66,16.54,3.12%,-3649.04%,-15.37%,May 28 BMO,4.01M,17.40,-0.85%,7.01%,-27.63%,"

","2,662,529",5.20%,CPRI
