Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROIC,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
La-Z-Boy Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,NYSE,RUT,14.13,2.92,1.31%,41.41M,-0.75%,1.70B,12.59,3.27,0.00%,40.75M,-1.83%,123.93M,2.21,0.93,103.44%,5.83%,1.48%,2.09B,0.81,-1.12%,6.76%,4.68,-8.05%,24.66,1.67,11.09%,6.39%,2.37M,16.80%,7.68,5.37,6.40%,12.40%,33.34,48.31,-5.39%,-,15.33,14.43%,8.67%,-14.67%,1.32,0.86 (2.09%),1.21,3.24%,43.95%,23.64%,1.02,"Jun 03, 2025",1.85,8.09%,7.81%,48.74,1.42%,1.49%,10200,0.48,1.81%,5.92%,2.33,46.00,Yes / Yes,0.40,1.84%,26.93%,0.55,40.74,1.03%,1.99%,4.27%,Jun 17 AMC,507.69K,41.22,-2.33%,2.00%,-1.92%,"

","277,196",1.18%,LZB
LegalZoom.com Inc,Industrials,Specialty Business Services,USA,NASD,RUT,54.08,0.17,34.88%,181.18M,0.98%,1.68B,13.20,0.70,0.00%,117.98M,2.66%,30.35M,4.49,0.15,57.45%,6.50%,0.11%,690.78M,2.43,14.23%,8.11%,3.81,15.16%,1.03,8.97,13.84%,6.12%,7.66M,9.45%,1.16,8.00,12.04%,17.09%,5.33,10.60,23.44%,-,14.41,42.58%,15.30%,-12.55%,1.26,-,0.76,10.80%,62.88%,73.92%,0.30,"Aug 08, 2011",0.76,56.17%,4.58%,57.96,1.23%,1.90%,964,0.08,3.25%,4.39%,2.90,9.79,Yes / Yes,0.06,15.92%,0.00%,0.46,9.35,3.56%,3.67%,5.11%,May 07 AMC,2.01M,9.27,-0.47%,11.90%,15.73%,"

","916,311",-0.86%,LZ
Live Nation Entertainment Inc,Communication Services,Entertainment,USA,NYSE,S&P 500,49.20,2.92,33.13%,231.75M,5.17%,33.31B,48.68,2.95,-0.18%,154.98M,5.27%,692.90M,3.51,1.11,77.52%,9.00%,18.14%,22.74B,1.46,-21.72%,4.49%,4.86,6.71%,0.46,314.21,37.64%,3.31%,13.95M,55.78%,30.93,4.65,14.03%,827.53%,86.81,157.75,10.97%,-,24.98,-,8.92%,-8.90%,1.45,-,0.96,14.93%,23.04%,65.55%,3.85,-,0.96,166.63%,5.72%,58.00,1.42%,1.56%,16200,78.25,-2.92%,3.05%,1.56,165.60,Yes / Yes,72.29,39.00%,0.00%,0.39,143.48,-2.70%,21.32%,-10.99%,May 01 AMC,2.87M,143.71,0.71%,6.22%,12.35%,"

","1,118,569",0.16%,LYV
Lloyds Banking Group plc ADR,Financial,Banks - Regional,United Kingdom,NYSE,-,-,-,0.03%,15.11B,-1.90%,61.66B,8.07,0.51,0.00%,14.96B,5.91%,4.93B,-,0.10,3.61%,0.03%,16.38%,31.45B,1.96,22.66%,0.00%,0.16,50.92%,4.06,1.01,30.71%,0.43%,4.68M,45.58%,-,-,23.98%,8.73%,2.56,4.30,51.47%,0.19 (4.51%),-,12.58%,2.92%,-4.19%,1.05,0.16 (3.85%),-,3.36%,-,60.94%,0.08,"Apr 11, 2025",1.63,-14.84%,23.77%,52.62,1.05%,1.44%,61228,2.56,-2.65%,15.66%,2.39,4.47,Yes / Yes,1.75,-1.53%,48.42%,0.50,4.20,-1.76%,0.22%,-58.80%,May 01 BMO,28.94M,4.12,-0.89%,5.15%,25.61%,"

","14,556,760",-1.90%,LYG
Lyft Inc,Technology,Software - Application,USA,NASD,-,115.46,0.14,9.27%,411.82M,2.15%,6.60B,11.90,1.32,-0.10%,381.63M,-5.83%,56.89M,6.25,0.25,81.70%,13.17%,37.18%,5.96B,1.11,6.04%,0.02%,2.80,1.16%,1.99,7.86,30.66%,1.09%,50.25M,-0.06%,5.12,3.06,18.48%,8.56%,8.93,19.07,21.55%,-,7.17,-,3.60%,-17.76%,2.22,-,0.77,9.86%,35.26%,75.69%,0.61,-,0.77,128.66%,-0.18%,58.32,0.76%,1.84%,2934,1.47,27.32%,0.95%,2.48,16.98,Yes / Yes,0.89,107.64%,0.00%,0.54,15.63,-1.23%,26.16%,13.54%,May 08 AMC,17.96M,15.68,-1.81%,15.00%,15.20%,"

","9,724,542",0.32%,LYFT
LyondellBasell Industries NV,Basic Materials,Specialty Chemicals,United Kingdom,NYSE,S&P 500,18.74,3.23,20.42%,322.95M,8.76%,19.47B,10.33,5.86,0.02%,255.78M,6.41%,1.06B,3.31,1.03,74.02%,3.76%,-18.09%,37.99B,0.51,-40.37%,1.51%,2.28,-21.74%,37.81,1.60,53.67%,2.52%,9.62M,-36.39%,5.82,10.41,5.66%,7.19%,51.11,100.46,-18.43%,5.45 (9.00%),12.94,-15.40%,4.36%,-39.70%,0.82,5.39 (8.90%),1.04,3.02%,10.11%,18.53%,1.98,"Jun 02, 2025",1.83,-50.08%,5.44%,58.92,1.98%,2.17%,20000,1.04,-6.53%,2.78%,2.76,64.37,Yes / Yes,0.99,-62.96%,126.88%,1.67,58.48,1.86%,-20.69%,-23.29%,Apr 25 BMO,4.22M,60.58,5.27%,3.85%,-20.92%,"

","7,048,599",3.59%,LYB
LXP Industrial Trust,Real Estate,REIT - Industrial,USA,NYSE,RUT,44.35,0.20,2.60%,295.73M,0.70%,2.57B,150.33,0.06,0.00%,288.06M,5.60%,57.13M,-,-0.01,95.23%,2.34%,-5.24%,361.07M,7.11,-94.16%,0.51%,2.46,-5.86%,7.02,1.24,660.88%,1.60%,6.74M,-0.23%,0.24,36.07,-5.51%,2.98%,6.85,10.56,6.90%,0.55 (6.28%),12.87,-35.31%,1.58%,-17.84%,1.08,0.53 (6.11%),2.90,1.92%,28.46%,26.72%,0.19,"Mar 31, 2025",2.90,358.78%,17.13%,63.17,0.81%,1.14%,59,0.74,5.68%,15.82%,2.00,10.40,Yes / Yes,0.74,995.45%,403.54%,1.05,8.75,8.62%,387.08%,3.03%,May 01 BMO,2.74M,8.68,2.42%,6.53%,-2.54%,"

","2,867,317",-0.80%,LXP
LexinFintech Holdings Ltd ADR,Financial,Credit Services,China,NASD,-,6.74,1.06,0.00%,132.59M,0.99%,946.69M,3.17,2.25,-,132.59M,-8.34%,184.06M,0.08,-,60.76%,2.53%,-23.06%,1.95B,0.48,259.37%,29.74%,0.93,31.73%,11.66,0.61,39.19%,5.81%,3.36M,293.39%,5.13,1.39,82.97%,12.60%,1.57,11.64,23.10%,0.35 (4.88%),-,-13.56%,10.59%,-38.63%,0.45,0.18 (2.55%),1.85,4.98%,74.45%,354.78%,0.48,"Apr 17, 2025",1.85,37.86%,13.89%,39.98,3.45%,3.64%,4667,0.48,7.53%,9.42%,1.17,11.47,Yes / Yes,0.12,95.66%,16.79%,0.62,7.52,-,-,-6.25%,May 21 AMC,3.63M,7.14,-9.30%,-10.08%,18.32%,"

","2,267,913",-5.05%,LX
Lamb Weston Holdings Inc,Consumer Defensive,Packaged Foods,USA,NYSE,S&P 500,21.82,2.55,0.93%,141.11M,-0.07%,7.85B,15.94,3.49,0.71%,139.81M,9.44%,366.90M,-,0.64,95.82%,3.24%,7.96%,6.39B,1.23,-38.43%,-5.79%,2.08,-28.39%,11.58,4.81,11.59%,5.00%,4.54M,-35.35%,0.48,116.30,-9.07%,21.63%,47.90,88.25,-16.76%,1.45 (2.61%),91.82,9.43%,6.90%,-36.96%,0.47,1.46 (2.62%),0.58,11.48%,22.71%,16.14%,1.49,"May 02, 2025",1.35,-66.86%,14.08%,60.17,0.41%,2.05%,10700,2.61,-2.49%,5.74%,2.40,64.55,Yes / Yes,2.25,1.97%,25.69%,0.42,55.67,2.14%,27.88%,4.27%,Apr 03 BMO,2.18M,55.63,3.67%,4.13%,-11.06%,"

","910,353",-0.07%,LW
LiveWire Group Inc,Consumer Cyclical,Auto Manufacturers,USA,NYSE,RUT,-,-0.44,95.58%,203.57M,87.00%,1.52B,-,-,-0.03%,8.99M,648.00%,-89.55M,-,-,0.98%,8.12%,221.03%,24.40M,62.40,-,-1.97%,0.20,39.03%,0.48,15.67,-,-49.02%,0.73M,8.41%,0.23,32.94,-,-63.74%,0.93,9.00,55.51%,-,-,-3.60%,-91.41%,-16.93%,1.75,-,1.86,-,19.24%,704.21%,0.89,"Mar 10, 2010",2.85,20.33%,-269.60%,79.90,10.62%,27.83%,182,0.01,-30.76%,-367.05%,3.00,7.25,Yes / Yes,0.01,18.64%,-,0.70,5.98,-,-,-44.90%,May 01 BMO,3.73M,7.48,139.55%,217.97%,78.83%,"

","2,603,881",25.08%,LVWR
Las Vegas Sands Corp,Consumer Cyclical,Resorts & Casinos,USA,NYSE,S&P 500,23.68,1.79,48.09%,707.00M,0.85%,30.02B,14.95,2.84,0.01%,366.83M,6.79%,1.30B,2.63,0.53,45.05%,4.23%,-5.20%,11.20B,2.68,9.68%,-8.33%,2.43,-21.08%,3.82,11.13,14.14%,6.14%,15.51M,-2.68%,4.30,9.89,9.00%,39.21%,30.18,56.60,-17.27%,0.98 (2.31%),28.81,-10.93%,9.62%,-24.94%,1.02,0.90 (2.12%),0.59,-3.84%,35.99%,40.79%,1.23,"May 06, 2025",0.59,-13.07%,21.00%,60.93,2.83%,2.04%,40300,5.13,-0.09%,11.64%,1.63,50.44,Yes / Yes,4.02,-24.84%,40.77%,0.39,41.90,-0.72%,3.84%,-3.28%,Apr 23 AMC,6.39M,42.49,2.78%,11.85%,-5.08%,"

","2,475,364",1.41%,LVS
Southwest Airlines Co,Industrials,Airlines,USA,NYSE,S&P 500,40.80,0.84,1.19%,569.87M,5.40%,19.58B,13.62,2.52,0.44%,563.08M,10.20%,551.00M,0.77,0.52,93.35%,9.87%,12.55%,27.58B,0.71,23.37%,-4.17%,3.98,-1.38%,16.43,2.09,113.02%,1.59%,55.55M,23.38%,14.48,2.37,52.95%,5.63%,23.58,36.12,2.20%,0.74 (2.15%),-,-29.29%,3.82%,-4.87%,1.23,0.72 (2.10%),0.72,4.15%,18.09%,45.72%,0.99,"Jun 18, 2025",0.77,27.77%,2.86%,67.92,1.36%,1.91%,72450,0.85,3.26%,2.00%,2.88,29.50,Yes / Yes,0.54,34.07%,95.45%,0.58,33.57,0.58%,29.19%,1.56%,Apr 24 BMO,13.96M,34.36,5.61%,15.62%,11.24%,"

","8,109,431",2.35%,LUV
Intuitive Machines Inc,Industrials,Aerospace & Defense,USA,NASD,RUT,-,-2.13,10.36%,117.14M,1.63%,2.00B,50.57,0.22,-7.32%,105.17M,21.32%,-198.29M,-,0.01,49.57%,16.87%,72.99%,217.07M,9.23,101.73%,30.40%,1.95,-6.58%,-1.17,-,177.08%,-58.95%,17.74M,149.67%,2.10,5.34,47.67%,-,3.15,24.95,-38.27%,-,-,-239.86%,-,-55.07%,1.47,-,4.30,50.66%,-2.90%,255.87%,0.89,-,4.30,-246.41%,-27.79%,52.94,5.23%,6.13%,435,-,61.57%,-91.35%,1.44,15.69,Yes / Yes,-,96.01%,-,0.67,11.79,-3.98%,4.72%,-14.43%,May 13 BMO,9.08M,11.21,-3.63%,17.58%,-2.17%,"

","6,098,465",-4.92%,LUNR
Lumen Technologies Inc,Communication Services,Telecom Services,USA,NYSE,RUT,-,-0.32,8.28%,1.02B,5.35%,4.44B,-,-0.79,0.00%,940.92M,-1.37%,-313.00M,-,-0.25,70.74%,7.05%,-11.09%,13.00B,0.34,-361.52%,1.70%,5.21,-33.08%,0.28,15.36,18.18%,-0.94%,66.35M,230.53%,1.85,2.34,-,-78.94%,0.97,10.33,-18.46%,-,4.37,59.19%,-1.78%,-58.08%,1.36,-,1.11,-9.39%,25.70%,346.32%,0.26,"Aug 29, 2022",1.14,97.11%,3.98%,60.74,2.94%,3.60%,25000,62.03,-7.86%,-2.41%,2.73,4.53,Yes / Yes,59.98,-450.87%,-,0.73,4.20,2.05%,52.31%,-3.28%,May 01 AMC,12.73M,4.33,7.71%,14.12%,-20.62%,"

","9,304,128",3.10%,LUMN
Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,NASD,"NDX, S&P 500",17.64,14.65,12.84%,114.91M,-22.82%,32.30B,16.37,15.79,-0.17%,104.45M,-7.60%,1.81B,3.59,2.89,89.41%,5.69%,-19.07%,10.75B,3.00,-0.05%,3.13%,2.17,-25.03%,35.74,7.23,7.90%,25.36%,5.94M,-19.98%,10.61,24.37,4.92%,42.49%,226.01,423.32,-32.40%,-,24.56,24.32%,31.63%,-38.94%,1.26,-,1.23,21.62%,59.30%,14.38%,13.08,-,2.28,17.28%,22.34%,31.90,10.42%,5.34%,39000,0.40,9.39%,16.82%,2.28,308.12,Yes / Yes,0.33,2.32%,0.00%,1.32,259.04,0.50%,0.60%,7.32%,Jun 05 AMC,2.74M,258.50,-17.20%,-9.59%,-19.23%,"

","3,626,610",-0.21%,LULU
Lucky Strike Entertainment Corp,Consumer Cyclical,Leisure,USA,NYSE,-,-,-0.08,45.18%,82.50M,4.34%,1.25B,577.27,0.02,-2.57%,76.86M,1.37%,-10.29M,-,-0.08,57.51%,7.47%,-7.30%,1.18B,1.05,148.23%,-18.69%,17.35,-22.49%,-1.52,-,-94.77%,0.08%,5.74M,-32.09%,0.56,15.76,-,-108.04%,7.66,14.92,-11.19%,-,-,-783.61%,-0.35%,-40.42%,0.72,0.22 (2.47%),0.56,-,25.70%,16.03%,0.42,"May 23, 2025",0.64,-111.16%,12.89%,48.59,1.87%,2.69%,11374,-,6.65%,-0.87%,1.60,13.35,Yes / Yes,-,-45.24%,-,0.64,8.81,-4.99%,-70.01%,0.66%,May 08 BMO,330.98K,8.89,-0.21%,-1.07%,-15.79%,"

","210,345",0.91%,LUCK
Lufax Holding Ltd ADR,Financial,Credit Services,China,NYSE,-,-,-0.76,0.01%,838.06M,0.69%,2.43B,2.49,1.16,0.00%,837.97M,5.84%,-469.30M,-,-,11.74%,1.02%,-7.94%,3.50B,0.70,248.98%,10.33%,2.13,16.47%,14.38,0.20,28.09%,-1.45%,8.55M,19.83%,6.58,0.44,-,-3.79%,2.09,4.15,21.34%,0.22 (7.66%),-,-42.05%,-2.49%,-30.12%,0.75,-,0.65,-2.64%,79.13%,38.76%,0.13,"Jun 04, 2024",0.65,-425.73%,-6.09%,49.11,0.86%,2.92%,-,0.56,-38.81%,-13.43%,3.75,2.95,Yes / Yes,0.56,-791.59%,-,0.51,2.88,-7.90%,-2716.07%,-29.27%,-,4.01M,2.90,-2.14%,2.75%,6.33%,"

","2,042,549",0.69%,LU
LATAM Airlines Group S.A. ADR,Industrials,Airlines,Chile,NYSE,-,11.00,3.56,13.83%,302.22M,2.22%,11.84B,8.53,4.59,0.00%,260.42M,17.17%,1.07B,0.95,0.70,7.07%,0.40%,23.10%,12.91B,0.92,27.85%,0.00%,2.04,38.02%,3.14,12.47,16.56%,6.98%,1.04M,-96.29%,7.18,5.46,11.58%,138.69%,21.83,1082.79,42.02%,0.92 (2.34%),10.25,-37.79%,14.61%,-96.38%,3.54,1.01 (2.58%),0.55,4.97%,25.29%,79.43%,0.85,"Apr 14, 2025",0.61,49.58%,13.08%,74.71,1.06%,1.50%,38664,7.46,6.41%,8.32%,1.18,42.99,Yes / Yes,6.74,37.21%,19.64%,1.37,38.73,-0.47%,18.16%,2.49%,Apr 29 BMO,511.68K,39.17,4.50%,17.18%,32.61%,"

","701,602",1.14%,LTM
Life Time Group Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,RUT,28.99,0.96,53.83%,217.90M,-4.77%,6.10B,18.49,1.50,-42.22%,101.30M,-2.36%,207.47M,0.87,0.32,49.73%,6.50%,-1.94%,2.73B,2.23,72.32%,3.82%,2.89,13.85%,12.55,2.21,17.81%,2.88%,6.58M,58.02%,0.35,78.68,33.23%,8.24%,17.27,34.99,25.59%,-,38.49,36.38%,3.12%,-20.61%,1.75,-,0.31,6.64%,35.41%,60.85%,1.13,-,0.43,169.49%,15.49%,40.07,2.29%,1.93%,42000,1.47,18.58%,7.60%,1.64,38.08,Yes / Yes,1.43,177.05%,0.00%,1.31,28.04,3.37%,31.22%,18.32%,May 08 BMO,2.28M,27.78,-4.11%,-7.29%,2.59%,"

","2,984,676",-0.93%,LTH
"LTC Properties, Inc",Real Estate,REIT - Healthcare Facilities,USA,NYSE,RUT,18.17,1.94,2.31%,45.89M,0.54%,1.62B,18.52,1.90,0.28%,44.87M,-1.78%,86.78M,-,0.42,74.64%,4.67%,-1.32%,208.86M,7.75,-9.45%,-1.04%,6.37,-7.01%,20.96,1.68,3.08%,4.83%,2.10M,2.65%,0.51,69.51,-2.42%,9.39%,31.70,39.89,2.05%,2.28 (6.48%),13.50,0.27%,5.28%,-11.61%,0.66,2.28 (6.47%),65.84,2.33%,89.16%,11.23%,0.62,"Jun 20, 2025",65.84,2.24%,73.34%,49.88,0.38%,0.95%,23,0.71,4.46%,41.55%,2.75,37.00,Yes / Yes,0.71,-19.69%,111.63%,0.90,34.99,-14.68%,-1.62%,-4.12%,May 05 AMC,329.09K,35.26,-0.18%,0.10%,-1.61%,"

","296,904",0.77%,LTC
"Landstar System, Inc",Industrials,Integrated Freight & Logistics,USA,NASD,-,28.44,5.04,1.06%,34.95M,2.08%,5.01B,22.63,6.34,0.00%,34.58M,5.78%,178.66M,2.39,1.18,102.79%,3.65%,-5.73%,4.80B,1.04,-11.70%,1.71%,3.17,-21.35%,26.63,5.38,30.25%,10.32%,1.26M,-19.78%,13.55,10.58,11.92%,18.34%,128.99,194.54,-15.57%,1.50 (1.05%),22.33,-0.74%,17.99%,-26.29%,0.89,1.47 (1.03%),2.03,3.36%,12.90%,11.17%,3.77,"Jun 05, 2025",2.03,-22.46%,4.44%,58.03,1.36%,1.39%,1441,0.17,-4.72%,3.72%,3.12,140.08,Yes / Yes,0.07,-35.73%,25.03%,0.75,140.22,1.33%,2.65%,-1.58%,May 13 BMO,398.67K,143.40,2.14%,3.21%,-12.86%,"

","299,842",2.27%,LSTR
Lightspeed Commerce Inc,Technology,Software - Application,Canada,NYSE,-,-,-4.38,9.93%,146.40M,9.59%,1.66B,16.93,0.72,0.00%,123.74M,21.95%,-667.20M,-,0.13,65.54%,4.77%,12.44%,1.08B,1.55,25.09%,-5.79%,5.07,-29.14%,11.37,1.07,27.04%,-30.32%,5.90M,-17.73%,4.07,2.97,22.62%,-32.73%,7.34,18.96,-20.49%,-,875.68,-47.43%,-39.83%,-36.13%,2.53,-,5.14,54.93%,32.43%,64.99%,0.40,-,5.24,-310.24%,-11.25%,70.80,1.11%,3.08%,3000,0.01,18.43%,-61.96%,2.32,12.83,Yes / Yes,0.01,-1702.19%,-,1.05,11.67,0.87%,-8.09%,10.08%,May 22 BMO,1.16M,12.11,10.96%,21.40%,-9.51%,"

","1,216,486",3.77%,LSPD
Lattice Semiconductor Corp,Technology,Semiconductors,USA,NASD,-,137.98,0.37,1.73%,137.50M,10.17%,7.05B,35.35,1.45,-1.20%,135.13M,3.28%,51.36M,5.43,0.24,117.64%,8.18%,-12.56%,488.74M,14.42,16.64%,-0.82%,3.67,-11.18%,5.15,9.96,38.13%,6.27%,11.05M,-16.75%,0.93,55.26,25.43%,7.39%,34.69,70.55,-9.51%,-,69.63,6.89%,7.09%,-27.34%,1.52,-,3.10,4.74%,58.81%,47.79%,2.45,-,4.31,-76.42%,10.15%,57.59,2.39%,3.09%,1110,0.03,-29.54%,10.51%,1.56,63.00,Yes / Yes,0.02,-65.95%,0.00%,0.53,50.08,0.05%,-0.45%,-14.68%,May 05 AMC,3.01M,51.26,4.89%,8.05%,-4.16%,"

","1,585,464",2.36%,LSCC
Stride Inc,Consumer Defensive,Education & Training Services,USA,NYSE,RUT,21.82,6.40,2.95%,43.49M,-1.96%,6.08B,18.53,7.54,0.00%,42.24M,-10.71%,299.40M,0.99,1.75,111.86%,9.19%,16.91%,2.29B,2.66,46.38%,-1.76%,4.93,26.42%,32.59,4.29,9.86%,14.60%,3.88M,102.89%,16.63,8.40,22.08%,23.76%,63.25,162.30,34.47%,-,19.97,38.85%,15.57%,-13.89%,0.35,-,5.53,14.97%,38.23%,120.95%,5.61,-,5.61,60.56%,16.55%,39.27,1.71%,2.92%,7800,0.40,14.90%,13.10%,1.43,166.00,Yes / Yes,0.36,26.54%,0.00%,0.59,141.22,3.95%,-1.64%,17.77%,Apr 29 AMC,787.58K,139.75,-7.28%,-3.24%,21.62%,"

","466,586",-1.04%,LRN
Lam Research Corp,Technology,Semiconductor Equipment & Materials,USA,NASD,"NDX, S&P 500",25.35,3.59,0.46%,1.28B,8.77%,116.40B,22.67,4.01,-1.84%,1.27B,20.75%,4.66B,1.62,1.19,84.03%,2.17%,24.05%,17.14B,6.79,32.36%,1.42%,2.29,20.99%,7.41,12.28,0.09%,24.36%,27.59M,-5.42%,4.26,21.35,15.69%,53.14%,56.32,113.00,25.99%,0.91 (1.00%),30.68,16.17%,35.18%,-19.47%,1.66,0.89 (0.98%),1.64,9.10%,48.05%,61.58%,2.64,"Jun 18, 2025",2.45,31.89%,30.88%,72.95,1.20%,1.91%,17450,0.47,20.33%,27.19%,1.55,91.04,Yes / Yes,0.39,40.66%,27.59%,0.74,88.30,1.67%,3.90%,24.43%,Apr 23 AMC,12.03M,91.00,7.80%,20.54%,18.15%,"

","8,854,521",3.06%,LRCX
Liquidia Corp,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.56,19.27%,85.30M,-9.38%,1.28B,-,-0.20,-1.21%,69.01M,-1.83%,-127.83M,-,-0.42,60.93%,19.56%,7.77%,14.14M,90.56,6.32%,8.05%,8.73,30.49%,0.58,25.70,86.82%,-60.22%,13.50M,7.61%,1.99,7.54,-,-188.03%,8.26,19.41,27.38%,-,-,8.44%,-80.21%,-22.82%,0.05,-,2.91,11.64%,49.18%,81.36%,1.45,-,2.93,0.26%,-904.40%,43.98,9.71%,7.55%,157,2.21,-11.42%,-903.80%,1.40,31.50,Yes / Yes,2.21,17.02%,-,7.39,18.02,-4.49%,-11.14%,4.98%,May 08 BMO,1.55M,14.98,-10.38%,-1.00%,16.19%,"

","11,430,103",-16.87%,LQDA
Louisiana-Pacific Corp,Industrials,Building Products & Equipment,USA,NYSE,-,15.95,5.69,1.85%,70.00M,-0.43%,6.32B,16.72,5.43,-0.19%,68.30M,0.18%,404.00M,10.23,1.16,93.54%,2.36%,1.35%,2.94B,2.15,-24.37%,1.05%,2.35,-24.33%,24.17,3.76,22.08%,15.98%,1.61M,-2.44%,3.68,24.67,1.56%,24.41%,78.82,122.87,-12.34%,1.10 (1.22%),17.64,-,19.58%,-26.13%,1.88,1.08 (1.19%),1.59,4.95%,27.71%,15.16%,2.54,"May 20, 2025",3.03,55.08%,17.61%,48.82,1.19%,1.77%,4300,0.22,8.09%,13.74%,2.67,107.67,Yes / Yes,0.22,-13.33%,17.58%,2.09,92.47,2.07%,7.54%,0.00%,May 06 BMO,685.29K,90.77,-1.47%,1.74%,-10.43%,"

","1,433,084",-1.84%,LPX
LPL Financial Holdings Inc,Financial,Capital Markets,USA,NASD,-,26.25,14.45,0.81%,79.98M,-1.76%,30.33B,16.95,22.37,-6.47%,79.33M,5.22%,1.09B,1.38,4.43,97.96%,2.02%,21.07%,13.22B,2.29,15.11%,9.32%,1.82,14.69%,41.88,9.05,17.72%,8.71%,1.61M,35.35%,35.76,10.61,19.02%,40.36%,187.19,390.23,16.14%,1.24 (0.33%),-,16.23%,11.98%,-2.82%,0.66,1.20 (0.32%),2.02,17.10%,31.97%,102.59%,10.54,"May 30, 2025",2.02,8.63%,14.22%,56.67,1.94%,1.42%,9000,2.00,26.32%,8.23%,1.59,416.46,Yes / Yes,1.91,10.84%,8.55%,0.49,380.39,1.66%,10.05%,29.56%,May 08 AMC,881.05K,379.22,-0.78%,10.19%,21.15%,"

","431,265",-0.31%,LPLA
LG Display Co Ltd. ADR,Technology,Consumer Electronics,South Korea,NYSE,-,-,-1.47,0.01%,1.00B,6.96%,3.38B,11.59,0.29,0.00%,999.93M,9.39%,-1469.32M,-,-0.12,1.75%,0.04%,5.30%,19.71B,0.17,113.14%,-1.30%,1.59,5.96%,4.26,0.79,22.42%,-6.05%,0.40M,-7.90%,0.67,5.07,-,-28.93%,2.43,4.86,10.10%,-,2.52,8.53%,-15.55%,-30.38%,1.43,-,0.46,-0.62%,10.37%,39.09%,0.08,"Dec 30, 2021",0.64,34.72%,-0.23%,71.26,1.32%,1.59%,25144,2.34,17.34%,-7.46%,2.33,3.72,Yes / Yes,1.22,76.39%,-,1.24,3.33,-4.25%,-1300.00%,5.72%,Apr 24 BMO,250.72K,3.38,7.15%,12.67%,0.12%,"

","309,978",1.50%,LPL
"Lowe's Cos., Inc",Consumer Cyclical,Home Improvement Retail,USA,NYSE,S&P 500,18.63,12.07,0.12%,560.00M,-1.71%,126.04B,16.86,13.34,-0.02%,559.79M,1.18%,6.83B,2.63,4.26,77.57%,1.61%,-3.34%,83.24B,1.51,2.34%,0.92%,3.23,-16.73%,-23.67,-,8.77%,15.05%,9.01M,2.95%,6.11,36.83,7.09%,-,206.38,287.01,-8.88%,4.72 (2.10%),18.87,17.37%,32.57%,-21.64%,0.92,4.60 (2.05%),0.19,3.01%,31.27%,8.97%,4.49,"Jul 23, 2025",1.01,-2.98%,12.17%,47.70,0.70%,1.09%,270000,-,-2.52%,8.20%,1.97,266.50,Yes / Yes,-,-4.51%,37.24%,0.64,223.61,-0.03%,1.32%,-2.03%,May 21 BMO,2.79M,224.89,-1.12%,0.13%,-9.50%,"

","1,791,890",0.57%,LOW
Lotus Technology Inc. ADR,Consumer Cyclical,Auto Manufacturers,China,NASD,-,-,-1.72,0.73%,676.83M,0.00%,1.47B,-,-0.47,0.00%,671.89M,8.50%,-1105.46M,-,-,0.05%,0.08%,44.67%,923.78M,1.59,51.60%,-1.06%,2.59,-44.92%,-1.26,-,43.69%,-54.16%,0.55M,-71.63%,0.71,3.04,50.42%,-3518.47%,1.06,7.85,-39.89%,-,-,-,-,-72.36%,0.43,-,0.35,-,3.23%,104.72%,0.16,-,0.42,-255.47%,-85.96%,56.54,3.15%,4.27%,2913,-,154.07%,-119.67%,3.00,3.00,No / Yes,-,-31.59%,-,0.19,2.20,-,-,-25.89%,Apr 22 BMO,211.17K,2.17,0.67%,22.62%,-33.03%,"

","40,423",-1.36%,LOT
